batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,integrability_certificate,kind,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,recorded_ks_mean,recorded_mean_absolute_error,recorded_positive_mass_error,recorded_variance_relative_error,recorded_w1_mean,relative_path,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
2,498,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.5275579496559195,64,standard normal at finite u_max,infinite,oracle,0.7070184320179257,1.688220180274333,unbiased,0.00012623323895438689,8192,24014848,0.6948531129377623,0.7070184561124017,1.688220180274333,0.6948531129377662,0.9945873295077619,1.6938324497346384,oracle/task_018/cell_0498,624,without_replacement,33554432,2.950614832341671,3,completed,2048,20.0,0.9945873295077619,1.6938319926025676
4,538,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.9996313522660506,64,standard normal at finite u_max,infinite,oracle,0.03013819943537943,0.03174340146949425,unbiased,0.4939985391717278,8192,9375232,0.02537372937035559,0.0301381966542279,0.03174340146949436,0.02537372902101459,0.06337779089444628,0.03335909050045414,oracle/task_018/cell_0538,2,without_replacement,16777216,0.6827388629317284,1,completed,512,20.0,0.06337779089444628,0.033360353536007276
8,578,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.5833885174959242,64,standard normal at finite u_max,infinite,oracle,0.014202216707843163,0.006907770334812876,unbiased,0.4964039626186282,8192,14093824,0.0019190133821853639,0.014202205745972363,0.006907770334812975,0.0019190130328442523,0.008445927269321807,0.01124257462168276,oracle/task_018/cell_0578,1,without_replacement,33554432,0.6845610588788986,4,completed,512,20.0,0.008445927269321585,0.01124274146360056
2,618,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.9119831748090345,64,standard normal at finite u_max,finite,oracle,0.016299788492420864,0.008498101774167823,tail,0.4995562623735456,8192,2821632,0.010307325340244922,0.016299797301865482,0.008498101774167925,0.010307324990903921,0.05778504692065145,0.01429909835582954,oracle/task_018/cell_0618,1,with_replacement,33554432,3.790118083357811,2,completed,2048,20.0,0.05778504692065145,0.014299594314422022
4,658,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.58773589339808,64,standard normal at finite u_max,finite,oracle,0.052996623526002366,0.052643694876796106,tail,0.46802084164386154,8192,37777408,0.04526041228914948,0.052996628182905514,0.05264369487679609,0.045260412289149454,0.07038809910667539,0.05554331198368429,oracle/task_018/cell_0658,4,with_replacement,16777216,0.9651901125907898,0,completed,512,20.0,0.07038809910667547,0.05554353712623853
8,698,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8518083960488322,64,standard normal at finite u_max,finite,oracle,0.09573358725665099,0.10723418388622268,tail,0.4677062131987422,8192,73691136,0.0843069365170481,0.0957335893250834,0.1072341838862227,0.08430693651704807,0.0992859026687721,0.10773617818323422,oracle/task_018/cell_0698,5,with_replacement,33554432,0.9683390408754349,3,completed,512,20.0,0.09928590266877214,0.10773614269560398
2,738,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.5849118278226397,64,standard normal at finite u_max,finite,oracle,0.05819325085176935,0.06376032576135933,tail,0.49011213005633697,8192,24014848,0.05193627551118252,0.058193249041401364,0.06376032576135932,0.051936275423847295,0.062200004245136914,0.06485676586298396,oracle/task_018/cell_0738,4,without_replacement,33554432,3.771893747150898,1,completed,2048,20.0,0.062200004245136845,0.06485675696507859
4,778,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.6523075397284436,64,standard normal at finite u_max,finite,oracle,0.02420752224535958,0.019701205643241765,tail,0.49428397049698874,8192,41971712,0.018414260903902475,0.0242075206713256,0.019701205643241793,0.018414260991237705,0.04926877761124264,0.023213956556532495,oracle/task_018/cell_0778,4,without_replacement,67108864,3.763100616633892,4,completed,2048,20.0,0.04926877761124286,0.023214020133641388
4,818,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5508518770880568,64,standard normal at finite u_max,finite,oracle,0.08067411560403467,0.01827179027986428,tail,0.21027836292133498,8192,41971712,1.3000539089702556e-08,0.08067427038602659,0.018271790279864475,1.3000722942635434e-08,0.2017895515297854,0.021403960506774036,oracle/task_018/cell_0818,88,without_replacement,16777216,0.9928582012653351,1,completed,512,10.0,0.20178955152978573,0.021403149703336483
4,858,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9485477301626833,64,standard normal at finite u_max,finite,oracle,0.06379263354263659,0.013807660171403419,tail,0.1253741035512888,8192,41971712,1.3000539089702556e-08,0.0637927159628697,0.01380766017140328,1.3000722387523922e-08,0.1745351611458081,0.01644884644962544,oracle/task_018/cell_0858,92,without_replacement,16777216,0.9857329726219177,3,completed,512,10.0,0.17453516114580803,0.016448959767527395
4,898,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.656889894715522,64,standard normal at finite u_max,finite,oracle,0.413156384996605,0.7806861788240675,tail,0.00012312454849056482,8192,41971712,0.3051468870622377,0.41315645028289594,0.7806861788240675,0.3051468870622338,0.9932220829553617,0.7937901307826059,oracle/task_018/cell_0898,185,without_replacement,16777216,1.0200747698545456,0,completed,512,10.0,0.9932220829553617,0.793790385465268
4,938,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9327291295062945,64,standard normal at finite u_max,finite,oracle,0.7061402741548815,1.6797525066999088,tail,0.00012243974912476402,8192,41971712,0.6948531129377623,0.7061403030451536,1.6797525066999082,0.6948531129377661,0.9938545826713545,1.6888630234465882,oracle/task_018/cell_0938,190,without_replacement,16777216,1.0176629200577736,2,completed,512,10.0,0.9938545826713547,1.6888632635928003
4,978,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.8480106119391415,64,standard normal at finite u_max,finite,oracle,0.5510076832561834,1.2766230869981126,tail,0.0001260473039493353,8192,41971712,0.5487132782344405,0.5510076917837639,1.276623086998112,0.5487132782344413,0.9926172001587901,1.3197947490211273,oracle/task_018/cell_0978,189,without_replacement,16777216,1.0288689136505127,4,completed,512,10.0,0.99261720015879,1.3197951620240542
4,1018,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.609965066808398,64,standard normal at finite u_max,finite,oracle,0.0335659429419637,0.03484495302117848,tail,0.4827949030891406,8192,41971712,0.026323671104192835,0.03356593826013147,0.03484495302117847,0.02632367110419287,0.03729342173622914,0.03650211355974271,oracle/task_018/cell_1018,4,without_replacement,16777216,0.9490155801177025,1,completed,512,10.0,0.037293421736229196,0.03650207495849088
4,1058,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.9582503577563952,64,standard normal at finite u_max,finite,oracle,0.018793506844704003,0.012266090668753745,tail,0.4931930882735547,8192,41971712,0.011725854845293544,0.018793507853771534,0.012266090668753756,0.011725854670623204,0.056811883481077685,0.018306934931390975,oracle/task_018/cell_1058,4,without_replacement,16777216,0.9467144310474396,3,completed,512,10.0,0.056811883481077685,0.018307028517471822
8,19,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9966419550013298,64,standard normal at finite u_max,infinite,oracle,0.07836939533717063,0.02057785929002265,unbiased,0.00036200851593592883,8192,14093824,1.3000539089702556e-08,0.07836948298649449,0.02057785929002187,1.300072183241241e-08,0.17470442427367538,0.020861192049139783,oracle/task_019/cell_0019,109,without_replacement,33554432,0.7524025626480579,1,completed,512,20.0,0.17470442427367472,0.020859802478576252
2,59,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9116929934550909,64,standard normal at finite u_max,finite,oracle,0.1116034542214131,0.026512851955604266,tail,0.18801862318590445,8192,2821632,1.3000539089702556e-08,0.1116035133132754,0.026512851955604044,1.300072272059083e-08,0.2056948494131322,0.027244904268374958,oracle/task_019/cell_0059,44,with_replacement,8388608,1.0172143876552582,4,completed,512,20.0,0.2056948494131322,0.027245016614785032
4,99,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9998254932341091,64,standard normal at finite u_max,finite,oracle,0.047702089470315984,0.008199075912115772,tail,0.39319056384515366,8192,5180928,1.3000539089702556e-08,0.047702384558679645,0.008199075912114884,1.3000721721390107e-08,0.1335918738958266,0.00979134987388404,oracle/task_019/cell_0099,41,with_replacement,67108864,3.9990175627171993,2,completed,2048,20.0,0.13359187389582594,0.009790669078882624
8,139,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.8422080396950576,64,standard normal at finite u_max,finite,oracle,0.060257533976993946,0.012396574591994766,tail,0.05233451727056625,8192,73691136,1.3000539089702556e-08,0.06025772990145539,0.012396574591994627,1.3000722387523922e-08,0.18613188405775197,0.016161145747817844,oracle/task_019/cell_0139,86,with_replacement,33554432,1.0469212345778942,0,completed,512,20.0,0.18613188405775183,0.016160709501699323
2,179,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9999280700804275,64,standard normal at finite u_max,finite,oracle,0.07331071825113471,0.016400953080697347,tail,0.10065054558324654,8192,24014848,1.3000539089702556e-08,0.0733108677393797,0.016400953080697597,1.3000722942635434e-08,0.1771088122932592,0.01853271693684496,oracle/task_019/cell_0179,86,without_replacement,8388608,1.0319367982447147,3,completed,512,20.0,0.17710881229325962,0.01853240164857577
4,219,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9731682679164375,64,standard normal at finite u_max,finite,oracle,0.05239414918444002,0.009634930854369977,tail,0.3407847032223663,8192,41971712,1.3000539089702556e-08,0.052394272535361316,0.009634930854369922,1.3000722498546224e-08,0.18692870374682022,0.01317969395853284,oracle/task_019/cell_0219,94,without_replacement,67108864,3.9894186295568943,1,completed,2048,20.0,0.18692870374682022,0.013179878750370019
8,259,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.5125379247988292,64,standard normal at finite u_max,finite,oracle,0.06680687030729446,0.013832708151736248,tail,0.3649839823761797,8192,77885440,1.3000539089702556e-08,0.06680694853796511,0.013832708151735831,1.3000722054457015e-08,0.18431525552653183,0.016750267374986465,oracle/task_019/cell_0259,91,without_replacement,134217728,3.9941903576254845,4,completed,2048,20.0,0.1843152555265315,0.016751007729984453
4,299,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.8829816165744905,64,standard normal at finite u_max,finite,oracle,0.036927441749682766,0.06391602774585531,full,0.27104419411204084,8192,42406912,0.026724678542468405,0.03692747346143299,0.06391602774585559,0.026724678542472236,0.053192695551775415,0.06491894308803346,oracle/task_019/cell_0299,15,with_replacement,268435456,0.5824662633240223,3,completed,512,20.0,0.05319269555177519,0.06491949419294499
2,339,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5378568953451363,64,standard normal at finite u_max,infinite,oracle,0.8042110989647546,1.8830470151003136,unbiased,0.06512956166055488,8192,2821632,0.6948531129377623,0.804211105154595,1.8830470151003136,0.694853112937766,0.9915911097187918,1.8830498945499643,oracle/task_019/cell_0339,335,with_replacement,33554432,3.0022435933351517,1,completed,2048,20.0,0.9915911097187918,1.8830471757783802
4,379,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5507319270111605,64,standard normal at finite u_max,infinite,oracle,0.734235659207257,1.8195057595875757,unbiased,0.07842207180824289,8192,5180928,0.694618359400656,0.734235715137887,1.8195057595875757,0.6946183594006599,0.9888903818424822,1.8195170104438712,oracle/task_019/cell_0379,95,with_replacement,67108864,2.92808760330081,4,completed,2048,20.0,0.9888903818424822,1.8195136154248068
8,419,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9593067378361035,64,standard normal at finite u_max,infinite,oracle,0.6645741612113731,1.5437804771070822,unbiased,0.00012207031250076154,8192,73691136,0.6461398347033217,0.6645741753758652,1.5437804771070829,0.6461398347033253,0.9947122420935304,1.57575978024194,oracle/task_019/cell_0419,151,with_replacement,33554432,0.7996013574302197,2,completed,512,20.0,0.9947122420935304,1.5757598150896799
2,459,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9525932870218631,64,standard normal at finite u_max,infinite,oracle,0.7034973811745157,1.6790590115282713,unbiased,0.00020459566756276704,8192,24014848,0.6948531129377623,0.703497404576339,1.6790590115282715,0.6948531129377664,0.9937991645688504,1.685306979621274,oracle/task_019/cell_0459,627,without_replacement,33554432,3.078693777322769,0,completed,2048,20.0,0.9937991645688504,1.685306785480654
4,499,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9910231580165193,64,standard normal at finite u_max,infinite,oracle,0.7077691813421756,1.7076164887171785,unbiased,0.00012378852623235075,8192,41971712,0.6948531129377623,0.7077692148074214,1.7076164887171774,0.6948531129377655,0.9928611928924753,1.710262608940475,oracle/task_019/cell_0499,503,without_replacement,67108864,3.0237467661499977,3,completed,2048,20.0,0.9928611928924753,1.7102621274591845
8,539,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.9953236156390578,64,standard normal at finite u_max,infinite,oracle,0.039384083359915,0.04507220554723791,unbiased,0.4952002219858147,8192,14093824,0.0374018595414064,0.039384083292211325,0.04507220554723801,0.03740185919206551,0.01097259585082555,0.04515344166781636,oracle/task_019/cell_0539,2,without_replacement,33554432,0.7112686447799206,1,completed,512,20.0,0.010972595850825329,0.045154871324596786
2,579,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.8146797031755493,64,standard normal at finite u_max,finite,oracle,0.010239468179737865,0.006752540551720912,tail,0.4997417679934517,8192,2821632,0.00650350803953581,0.010239476384634849,0.006752540551721016,0.006503507690195032,0.0181835882016117,0.00876538182010505,oracle/task_019/cell_0579,1,with_replacement,8388608,1.0053107626736164,4,completed,512,20.0,0.018183588201611256,0.008763865927792054
4,619,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.9113722170329857,64,standard normal at finite u_max,finite,oracle,0.013183512714622037,0.006728200137964403,tail,0.4992405613110211,8192,5180928,0.008349036748514505,0.013183535706295157,0.006728200137964505,0.008349036399173615,0.06105299899737393,0.0132587842959904,oracle/task_019/cell_0619,1,with_replacement,67108864,3.992819521576166,2,completed,2048,20.0,0.06105299899737371,0.01325998800748252
8,659,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.5124076739983386,64,standard normal at finite u_max,finite,oracle,0.05806489036451172,0.06181588223627574,tail,0.4732880056206994,8192,73691136,0.048328074829072164,0.05806489411648898,0.06181588223627575,0.048328074741736914,0.0912070095789331,0.06662391526527266,oracle/task_019/cell_0659,4,with_replacement,33554432,1.0162687599658966,0,completed,512,20.0,0.09120700957893306,0.06662315089740938
2,699,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8494500026838347,64,standard normal at finite u_max,finite,oracle,0.02701914838863729,0.02409320061182538,tail,0.4742870600776264,8192,24014848,0.02218542787953444,0.027019146580411407,0.024093200611825367,0.022185427792199244,0.04207581119136786,0.02666679759500752,oracle/task_019/cell_0699,4,without_replacement,8388608,0.9989584013819695,3,completed,512,20.0,0.04207581119136798,0.02666721288335745
4,739,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.5004156454945713,64,standard normal at finite u_max,finite,oracle,0.06888374584480185,0.0715850949910129,tail,0.4911561249058937,8192,41971712,0.05504196428576615,0.0688837462333351,0.07158509499101288,0.05504196428576618,0.1015619853071363,0.07448441645827197,oracle/task_019/cell_0739,4,without_replacement,67108864,3.9659912660717964,1,completed,2048,20.0,0.10156198530713652,0.07448527512689294
8,779,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.6766137093345763,64,standard normal at finite u_max,finite,oracle,0.03475567534245122,0.03261744035805641,tail,0.49358973002882317,8192,77885440,0.02873219292389128,0.03475567809415048,0.03261744035805643,0.028732192923891273,0.039157326562250974,0.03404789306341586,oracle/task_019/cell_0779,4,without_replacement,134217728,3.966691430658102,4,completed,2048,20.0,0.039157326562251335,0.03404798512169
4,819,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.7896927858047654,64,standard normal at finite u_max,finite,oracle,0.10110628774266027,0.025479696739586263,tail,0.05845540308395252,8192,41971712,1.3000539089702556e-08,0.10110637034565687,0.02547969673958607,1.3000722387523922e-08,0.16985022763602003,0.02683490245248185,oracle/task_019/cell_0819,93,without_replacement,16777216,1.0287353545427322,1,completed,512,30.0,0.16985022763601992,0.02683466660995526
4,859,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9825969435706519,64,standard normal at finite u_max,finite,oracle,0.10819744084972299,0.029958515062022628,tail,0.029286139190581657,8192,41971712,1.3000539089702556e-08,0.10819742792897023,0.029958515062022212,1.3000722054457015e-08,0.13826647500861142,0.030356780844089416,oracle/task_019/cell_0859,94,without_replacement,16777216,1.0313377268612385,3,completed,512,30.0,0.1382664750086111,0.030356292760534816
4,899,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.7543510358970713,64,standard normal at finite u_max,finite,oracle,0.42219495067688795,0.7679570794662162,tail,0.0001221445670201265,8192,41971712,0.3051468870622377,0.4221950222428166,0.7679570794662164,0.3051468870622338,0.9943836726152309,0.7934999107898727,oracle/task_019/cell_0899,118,without_replacement,16777216,1.0462793670594692,0,completed,512,30.0,0.9943836726152309,0.7935009945692183
4,939,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.950948426606205,64,standard normal at finite u_max,finite,oracle,0.7137937829446493,1.532101909831915,tail,0.00012207249147051173,8192,41971712,0.6461398347033218,0.713793789842069,1.5321019098319149,0.6461398347033245,0.9946466473925543,1.5890645933605811,oracle/task_019/cell_0939,119,without_replacement,16777216,1.0451113432645798,2,completed,512,30.0,0.9946466473925542,1.5890647825681679
4,979,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.8046395933946687,64,standard normal at finite u_max,finite,oracle,0.4472624878697517,0.8537904773176919,tail,0.00012239016243109892,8192,41971712,0.3538601652966782,0.4472625568380303,0.8537904773176914,0.3538601652966753,0.9943729094558709,0.8799445926422123,oracle/task_019/cell_0979,119,without_replacement,16777216,1.0406010746955872,4,completed,512,30.0,0.994372909455871,0.8799448560814744
4,1019,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.6965478427158336,64,standard normal at finite u_max,finite,oracle,0.029220070129154598,0.025273095843998408,tail,0.4626676069363357,8192,41971712,0.019350777819923004,0.029220072533366392,0.025273095843998387,0.01935077773258778,0.04545035973069343,0.02997721902580219,oracle/task_019/cell_1019,4,without_replacement,16777216,1.0025125816464424,1,completed,512,30.0,0.04545035973069371,0.029977277336117165
4,1059,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,weak_mixture,0.8531665087475915,64,standard normal at finite u_max,finite,oracle,0.028511055778248688,0.02716819175417559,tail,0.4828501267614697,8192,41971712,0.02382265971435952,0.028511053702420575,0.027168191754175567,0.023822659801694734,0.039359724367117585,0.028663355122520648,oracle/task_019/cell_1059,4,without_replacement,16777216,0.9986182115972042,3,completed,512,30.0,0.039359724367117765,0.028663731574171646
2,20,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.964047411194909,64,standard normal at finite u_max,finite,oracle,0.05377826172638156,0.014088823707192555,tail,0.1547586078557006,8192,2821632,1.3000539089702556e-08,0.053778375394549605,0.014088823707192333,1.300072272059083e-08,0.08624690984606564,0.014106283447112306,oracle/task_020/cell_0020,42,with_replacement,8388608,1.0008900165557861,1,completed,512,20.0,0.08624690984606542,0.014105779871795083
4,60,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9116929934550906,64,standard normal at finite u_max,finite,oracle,0.1116034542214131,0.026512851955604377,tail,0.18801862318590445,8192,5180928,1.3000539089702556e-08,0.1116035133132754,0.026512851955604155,1.300072272059083e-08,0.2056948494131322,0.027244904268372536,oracle/task_020/cell_0060,44,with_replacement,16777216,0.9996260143816471,4,completed,512,20.0,0.2056948494131322,0.02724501661478503
8,100,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,gaussian,0.9998254932341091,64,standard normal at finite u_max,finite,oracle,0.047702089470315984,0.008199075912115772,tail,0.3931905638451545,8192,9899520,1.3000539089702556e-08,0.047702384558679645,0.008199075912114884,1.3000721721390107e-08,0.1335918738958266,0.00979134987388404,oracle/task_020/cell_0100,41,with_replacement,134217728,3.8926286585628986,2,completed,2048,20.0,0.13359187389582583,0.009790669078882623
2,140,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.6286493605786789,64,standard normal at finite u_max,finite,oracle,0.14266339874013423,0.03358851088143777,tail,0.05514912845237309,8192,24014848,1.3000539089702556e-08,0.14266348641636467,0.033588510881437744,1.3000722498546224e-08,0.24542039076050948,0.03710855226249331,oracle/task_020/cell_0140,86,without_replacement,8388608,1.0103131867945194,0,completed,512,20.0,0.24542039076050948,0.03710765710272676
4,180,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9999280700804275,64,standard normal at finite u_max,finite,oracle,0.07331071825113465,0.016400953080697334,tail,0.10065054558324739,8192,41971712,1.3000539089702556e-08,0.07331086773937964,0.016400953080697583,1.3000722942635434e-08,0.17710881229325923,0.01853271693684496,oracle/task_020/cell_0180,86,without_replacement,16777216,1.0085951052606106,3,completed,512,20.0,0.17710881229325962,0.018532401648575766
8,220,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,gaussian,0.9731682679164375,64,standard normal at finite u_max,finite,oracle,0.05239414918444003,0.009634930854369964,tail,0.34078470322236704,8192,77885440,1.3000539089702556e-08,0.05239427253536132,0.009634930854369908,1.3000722498546224e-08,0.1869287037468202,0.013179693958534059,oracle/task_020/cell_0220,94,without_replacement,134217728,3.923954203724861,1,completed,2048,20.0,0.18692870374682022,0.013179878750370024
4,260,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.9929159510457024,64,standard normal at finite u_max,finite,oracle,0.03430001615765921,0.05197121818271783,full,0.4139563521918592,8192,42406912,0.025423202199687522,0.034299997902279555,0.051971218182718104,0.025423202199691408,0.06482344296270526,0.06614299660961541,oracle/task_020/cell_0260,12,with_replacement,268435456,0.5663183704018593,0,completed,512,20.0,0.06482344296270504,0.0661414862001433
2,300,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.6316988685849168,64,standard normal at finite u_max,infinite,oracle,0.6961778909578895,1.7164902342853785,unbiased,0.00012250767941923308,8192,2821632,0.6948531129377623,0.696177907208829,1.7164902342853792,0.6948531129377666,0.9900891559368409,1.7165204479058451,oracle/task_020/cell_0300,144,with_replacement,8388608,0.7608335055410862,3,completed,512,20.0,0.9900891559368409,1.716520710734935
4,340,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.9084082944780338,64,standard normal at finite u_max,infinite,oracle,0.6686262458906618,1.6688289840102721,unbiased,0.09132857477806373,8192,5180928,0.6653371706672665,0.6686262596086494,1.6688289840102724,0.6653371706672704,0.8450411536109268,1.668850383999301,oracle/task_020/cell_0340,64,with_replacement,67108864,2.8535999953746796,1,completed,2048,20.0,0.8450411536109268,1.6688497575387746
8,380,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,mixture,0.5331021934419133,64,standard normal at finite u_max,infinite,oracle,0.07375252212284517,0.00997613259954716,unbiased,0.31392035810338315,8192,9899520,0.0013765789740361467,0.07375253338337501,0.009976132599546661,0.001376578974039866,0.04157585629137861,0.029998080451862356,oracle/task_020/cell_0380,21,with_replacement,134217728,2.8339798524975777,4,completed,2048,20.0,0.041575856291379054,0.02999933316799841
2,420,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9264120087705418,64,standard normal at finite u_max,infinite,oracle,0.7042506371511952,1.6444230318196844,unbiased,0.00012208337612351153,8192,24014848,0.6948531129377623,0.7042506592080167,1.6444230318196837,0.6948531129377659,0.9958634259803161,1.6662475481522563,oracle/task_020/cell_0420,201,without_replacement,8388608,0.7788780890405178,2,completed,512,20.0,0.9958634259803161,1.6662475791927807
4,460,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.6076483286713112,64,standard normal at finite u_max,infinite,oracle,0.7071288752192366,1.7165063716897415,unbiased,0.0001278873145814935,8192,41971712,0.6948531129377623,0.7071289064994309,1.7165063716897415,0.6948531129377664,0.9926900947636144,1.7173489795557173,oracle/task_020/cell_0460,526,without_replacement,67108864,2.9806957580149174,0,completed,2048,20.0,0.9926900947636144,1.7173479146550858
8,500,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,8,0.5,mixture,0.9492901353476504,64,standard normal at finite u_max,infinite,oracle,0.6966495910359223,1.7175970631913653,unbiased,0.0002002406502334883,8192,77885440,0.6948531129377623,0.6966496015699439,1.7175970631913646,0.6948531129377657,0.9894758201640059,1.7176317776008647,oracle/task_020/cell_0500,347,without_replacement,134217728,2.96257746219635,3,completed,2048,20.0,0.9894758201640059,1.717631856833599
2,540,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.9289724798799459,64,standard normal at finite u_max,finite,oracle,0.010078621798880305,0.002337796339045274,tail,0.4998274174498754,8192,2821632,0.00438835277378935,0.01007864028007581,0.0023377963390451718,0.00438835312313024,0.07713358672264348,0.013522084006148882,oracle/task_020/cell_0540,1,with_replacement,8388608,0.9817287661135197,1,completed,512,20.0,0.07713358672264314,0.013522670057259541
4,580,4b74724c4225fcfe043fdd749fb740fff4cf33c8,cuda,1.0,1,0.5,weak_mixture,0.8184361526775094,64,standard normal at finite u_max,finite,oracle,0.00927220303948556,0.006314031062770561,tail,0.4995923138774224,8192,5180928,0.006172843566590203,0.009272183687031615,0.00631403106277066,0.006172843217249091,0.01896294617314709,0.00837520519999394,oracle/task_020/cell_0580,1,with_replacement,16777216,0.9811575040221214,4,completed,512,20.0,0.01896294617314731,0.008376945482030251
