batch,cell_id,checkpoint_sha256,commit,composed_true_to_learned_kl_mean,composed_true_to_learned_w1_mean,dataset_seed,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,integrability_certificate,kind,ks_mean,mean_absolute_error,method,minimum_ess_fraction,parameter_prediction_seconds,particles,peak_gpu_bytes,positive_mass_error,recorded_ks_mean,recorded_mean_absolute_error,recorded_positive_mass_error,recorded_variance_relative_error,recorded_w1_mean,relative_path,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
4,886,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0007826645557331329,0.008080472271458658,2,cuda,1.0,1,0.5,learned_mixture,0.7464986579406164,16,standard normal at finite u_max,infinite,learned,0.042759510669699186,0.018592128196656565,unbiased,0.4590125104647844,0.004840195178985596,32768,20848640,0.025198322920833488,0.04275953673970834,0.01859212819665662,0.025198355946066453,0.09755288472970813,0.018882175022658394,learned/task_006/cell_0886,10,with_replacement,268435456,2.7942264396697283,104002,completed,2048,4,0.058798214451104114,0.02667260046717479,0.032396054256660395,0.10296211153598667,0.02687574513260433,20.0,0.09755288472970836,0.018882081635717304
4,926,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0024483605881657346,0.016039646368620573,3,cuda,1.0,1,0.5,learned_mixture,0.9162626652461667,16,standard normal at finite u_max,infinite,learned,0.018507598254479757,0.003384711942503671,unbiased,0.4735541084433052,0.00481223501265049,32768,20848640,1.7070477031921882e-08,0.01850763652556031,0.003384711942504115,1.7070557079001958e-08,0.0984582858052423,0.010809017787692126,learned/task_006/cell_0926,16,with_replacement,268435456,2.8006180115044117,104003,completed,2048,4,0.03159159517304755,0.012654934300399434,2.696830181392329e-08,0.10897697288155817,0.013971470840180347,20.0,0.09845828580524185,0.010808975312864066
4,966,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0005023595194851519,0.0064680583749646345,4,cuda,1.0,1,0.5,learned_mixture,0.9578347569102433,16,standard normal at finite u_max,infinite,learned,0.018773371423207896,0.009972549174794194,unbiased,0.46552125353927865,0.00479690358042717,32768,20848640,0.013265720238923584,0.018773424381840598,0.0099725491747942,0.013265721207985748,0.03634427795831541,0.010003682658764048,learned/task_006/cell_0966,10,with_replacement,268435456,2.7948249373584986,104004,completed,2048,4,0.030385323603715375,0.0164405948370847,0.026290350085415914,0.03315793384090271,0.01647025403986333,20.0,0.03634427795831552,0.010003611617140917
4,7,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0008171741636322943,0.007880182188503376,0,cuda,1.0,1,0.5,learned_mixture,0.7216748550243112,16,standard normal at finite u_max,infinite,learned,0.05156039299257231,0.021186360354870537,unbiased,0.44248970783680636,2.119337111711502,32768,25042944,0.0011142759326755805,0.051560371021793006,0.02118636035487037,0.0011142611641670533,0.06715149921946595,0.02159522345867367,learned/task_007/cell_0007,12,without_replacement,268435456,2.735205316916108,100000,completed,2048,0,0.06762619249193524,0.029066542543376428,0.0026504927156549077,0.06897774155752501,0.029382105306673668,20.0,0.06715149921946617,0.0215943835385079
4,47,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0016512152820836073,0.01161702053048948,1,cuda,1.0,1,0.5,learned_mixture,0.7996308237709188,16,standard normal at finite u_max,infinite,learned,0.050354088399560515,0.024916142513524253,unbiased,0.4550454044254142,0.005110953003168106,32768,25042944,1.408322705676035e-06,0.050354102919244026,0.024916142513524142,1.4083266509645753e-06,0.09631831239267274,0.0250023894521547,learned/task_007/cell_0047,13,without_replacement,268435456,2.721711291000247,100001,completed,2048,0,0.07336951229945837,0.036533163044016326,1.7465871279265244e-06,0.10274712199395797,0.036590797607227714,20.0,0.09631831239267263,0.02500219146356502
4,87,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00012606658824418186,0.003226943742708743,2,cuda,1.0,1,0.5,learned_mixture,0.9175080686868405,16,standard normal at finite u_max,infinite,learned,0.04589580137151239,0.02267977723451281,unbiased,0.47469189987311294,0.004949606955051422,32768,25042944,0.020117871693071623,0.04589585062117307,0.0226797772345127,0.020117905202163944,0.023221341035163157,0.022744643132589882,learned/task_007/cell_0087,10,without_replacement,268435456,2.7294727470725775,100002,completed,2048,0,0.05211020196835536,0.02590646246302919,0.023137734892627007,0.026302531885470604,0.025950769027513393,20.0,0.0232213410351626,0.022743567257742715
4,127,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,9.986801702198109e-05,0.0032971395256144328,3,cuda,1.0,1,0.5,learned_mixture,0.8788780882120719,16,standard normal at finite u_max,infinite,learned,0.02292170995515408,0.007954228373296734,unbiased,0.46236341159940136,0.005298551172018051,32768,25042944,2.8637123672403675e-08,0.022921698562978432,0.007954228373296957,2.8637255455876698e-08,0.05534644721171045,0.009748776035815228,learned/task_007/cell_0127,13,without_replacement,268435456,2.7206477131694555,100003,completed,2048,0,0.02856537749235144,0.01125136789891168,2.696830181392329e-08,0.05348555832774471,0.012165870540718405,20.0,0.055346447211711114,0.009748680020488901
4,167,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0005352084578247596,0.006672137013516965,4,cuda,1.0,1,0.5,learned_mixture,0.9559759409249655,16,standard normal at finite u_max,infinite,learned,0.04974030725476797,0.027609146573231234,unbiased,0.48257475700040653,0.004948822781443596,32768,25042944,0.048299497202673125,0.04974031335728313,0.027609146573231262,0.04829949407783829,0.04153635820137469,0.027616747696812986,learned/task_007/cell_0167,9,without_replacement,268435456,2.7518305964767933,100004,completed,2048,0,0.03755895858614233,0.020937009559713622,0.03537316680677416,0.05020312575644226,0.02094631402930444,20.0,0.04153635820137502,0.027616853191578677
4,207,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,2.844010151597788e-05,0.0011679797502674278,0,cuda,1.0,1,0.5,learned_mixture,0.9994425533497469,16,standard normal at finite u_max,infinite,learned,0.01259294997297733,0.004402725551255038,unbiased,0.47163685193059474,0.005050072446465492,32768,25042944,0.0029487752759648454,0.01259300659341217,0.004402725551254927,0.002948789322555512,0.048822195254590195,0.00621362093584843,learned/task_007/cell_0207,12,without_replacement,268435456,2.7560162004083395,101000,completed,2048,1,0.0142858816752931,0.005474754663535419,0.002507267027361395,0.042135790146315855,0.0069223659545602,20.0,0.04882219525459053,0.006213001553257273
4,247,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,2.4921865625736506e-05,0.001357100382033677,1,cuda,1.0,1,0.5,learned_mixture,0.8424688617218767,16,standard normal at finite u_max,infinite,learned,0.06783899481647498,0.035597768643029326,unbiased,0.47180346514596444,0.0049385856837034225,32768,25042944,1.8766097739097987e-06,0.06783901176832524,0.035597768643029104,1.8766149146864919e-06,0.0722011790107272,0.035605709650398186,learned/task_007/cell_0247,13,without_replacement,268435456,2.7196975518018007,101001,completed,2048,1,0.07082688933321996,0.03694763920414512,1.7465871279265244e-06,0.07151714073756055,0.03695533737455342,20.0,0.07220117901072687,0.03560573064611696
4,287,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.001157580044308242,0.009973517081374476,2,cuda,1.0,1,0.5,learned_mixture,0.9992107895905126,16,standard normal at finite u_max,infinite,learned,0.008989212139511982,0.0014694766672882498,unbiased,0.4750219627696859,0.005296871066093445,32768,25042944,0.003047752687935709,0.008989137384878165,0.0014694766672881943,0.0030477854014418215,0.020324996723305788,0.00328290829098937,learned/task_007/cell_0287,11,without_replacement,268435456,2.7223188914358616,101002,completed,2048,1,0.026267118312756244,0.011442993748660757,0.010746190020936838,0.016770043613390295,0.012321432685541395,20.0,0.0203249967233059,0.0032838411724785575
4,327,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0013892843987064675,0.012532149162022515,3,cuda,1.0,1,0.5,learned_mixture,0.9153285843674515,16,standard normal at finite u_max,infinite,learned,0.0695245682254294,0.04454969861819924,unbiased,0.45721168355123587,0.005002476274967194,32768,25042944,2.8719018940748242e-08,0.0695245739663003,0.04454969861819924,2.8719149280931333e-08,0.0008613282738965111,0.04457108551615528,learned/task_007/cell_0327,11,without_replacement,268435456,2.7185120172798634,101003,completed,2048,1,0.09114095616143031,0.05708184557764007,2.696830181392329e-08,0.01392616181413664,0.05709712817931234,20.0,0.0008613282738965111,0.04457144904863686
4,367,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00031463144343195706,0.005149356238079656,4,cuda,1.0,1,0.5,learned_mixture,0.9906220079577437,16,standard normal at finite u_max,infinite,learned,0.0793370471531325,0.04523563619376518,unbiased,0.45511758618763204,0.004998285323381424,32768,25042944,0.07206294886272574,0.07933700262444876,0.045235636193765194,0.07206294934082497,0.16593720860918393,0.04524304181502799,learned/task_007/cell_0367,9,without_replacement,268435456,2.7181227318942547,101004,completed,2048,1,0.08931064962413876,0.050384992431841774,0.08223552829770325,0.17205483833586888,0.050392606386016274,20.0,0.16593720860918393,0.04524416009735202
4,407,4ad56f1f2de8ac7e99a997dc798fcc9a82d5e41bcaa01483fa8161ba24fa2737,4b74724c4225fcfe043fdd749fb740fff4cf33c8,9.210115215570896e-05,0.002181232325825704,0,cuda,1.0,1,0.5,learned_mixture,0.9981241652190862,16,standard normal at finite u_max,infinite,learned,0.033744154904979506,0.014580879130771718,unbiased,0.4720578202484542,0.005905264988541603,32768,25042944,0.002283121325523399,0.033744152306199426,0.014580879130771662,0.002283107845691048,0.01714398772041159,0.014976696548666254,learned/task_007/cell_0407,12,without_replacement,268435456,2.7296601068228483,102000,completed,2048,2,0.02902175842771537,0.012402809553749006,0.00130232109175428,0.027903321111726442,0.012916429051850928,20.0,0.017143987720411813,0.01497572825032258
4,447,4ad56f1f2de8ac7e99a997dc798fcc9a82d5e41bcaa01483fa8161ba24fa2737,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00047871224770341275,0.0047156649152418455,1,cuda,1.0,1,0.5,learned_mixture,0.6359864256950916,16,standard normal at finite u_max,infinite,learned,0.09199655863969403,0.046083774905527286,unbiased,0.47615315345037135,0.004987863823771477,32768,25042944,1.6492303901438632e-06,0.09199657384902465,0.04608377490552695,1.649235056855325e-06,0.04465146457870095,0.04616252735149919,learned/task_007/cell_0447,12,without_replacement,268435456,2.7252497989684343,102001,completed,2048,2,0.08369659961000525,0.041395244113548,1.7465871279265244e-06,0.06989148171923043,0.041501000122354186,20.0,0.04465146457870095,0.046161867949446454
4,487,4ad56f1f2de8ac7e99a997dc798fcc9a82d5e41bcaa01483fa8161ba24fa2737,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0026230916329368463,0.01447173451983635,2,cuda,1.0,1,0.5,learned_mixture,0.7694527012278138,16,standard normal at finite u_max,infinite,learned,0.041843384455643395,0.01940640740981736,unbiased,0.4668578439622133,0.004978395998477936,32768,25042944,0.02259499869829474,0.04184338950250799,0.01940640740981736,0.022595031465132198,0.08654752746739569,0.019885653304998658,learned/task_007/cell_0487,10,without_replacement,268435456,2.7204614840447903,102002,completed,2048,2,0.07026044742781978,0.033878141334225176,0.036430113468484134,0.10440357927671962,0.034130234555839856,20.0,0.08654752746739569,0.019885790910705532
4,527,4ad56f1f2de8ac7e99a997dc798fcc9a82d5e41bcaa01483fa8161ba24fa2737,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00035992887657505503,0.005140605596515064,3,cuda,1.0,1,0.5,learned_mixture,0.6147667083952763,16,standard normal at finite u_max,infinite,learned,0.02956886308884421,0.015715341180780218,unbiased,0.4860517402311693,0.004920996725559235,32768,25042944,2.1807738725954096e-08,0.02956887021353305,0.015715341180780218,2.180783720273638e-08,0.039516524173113576,0.01585172923989919,learned/task_007/cell_0527,12,without_replacement,268435456,2.707546764984727,102003,completed,2048,2,0.03918530177225388,0.020788976567739814,2.696830181392329e-08,0.057179280157693135,0.02096148413664394,20.0,0.03951652417311413,0.015851911683635506
4,567,4ad56f1f2de8ac7e99a997dc798fcc9a82d5e41bcaa01483fa8161ba24fa2737,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0009602982617081326,0.008221400456309655,4,cuda,1.0,1,0.5,learned_mixture,0.9319746106399985,16,standard normal at finite u_max,infinite,learned,0.02913060281639951,0.015083285963273067,unbiased,0.4696215546101679,0.00487692654132843,32768,25042944,0.025019217705434693,0.0291305308295714,0.015083285963273046,0.025019219378791757,0.00814136062395776,0.015158989907512929,learned/task_007/cell_0567,9,without_replacement,268435456,2.7116139214485884,102004,completed,2048,2,0.04463285151917973,0.02330453044745564,0.041980299533769805,0.025027743381732193,0.023377114882324617,20.0,0.008141360623957872,0.015159410180891033
4,607,40d2f60f7b01b721909df18cdd26cc0bda1e28ef62dd47bb3bc9b7acfaa1fbc4,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0015223838343253779,0.010789928562239495,0,cuda,1.0,1,0.5,learned_mixture,0.9996496589990411,16,standard normal at finite u_max,infinite,learned,0.054500065475975856,0.024578273175734244,unbiased,0.4825054355616715,0.005310742184519768,32768,25042944,0.005578899943885931,0.05450007219109365,0.0245782731757343,0.005578915116515749,0.05246619968959143,0.02464999073956336,learned/task_007/cell_0607,11,without_replacement,268435456,2.709549779072404,103000,completed,2048,3,0.032212711662148785,0.013788344613491599,0.003202276080802915,0.0502170526147776,0.013965542436390272,20.0,0.05246619968959143,0.024649576049579534
4,647,40d2f60f7b01b721909df18cdd26cc0bda1e28ef62dd47bb3bc9b7acfaa1fbc4,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0014234268762008022,0.010818443034723216,1,cuda,1.0,1,0.5,learned_mixture,0.9223079038619033,16,standard normal at finite u_max,infinite,learned,0.07179743115837656,0.03163784602423414,unbiased,0.4638285927822744,0.004984214901924133,32768,25042944,1.615856377590319e-06,0.07179743711663827,0.031637846024233696,1.6158608039384958e-06,0.023870051605193288,0.032797357855653006,learned/task_007/cell_0647,12,without_replacement,268435456,2.7085606567561626,103001,completed,2048,3,0.09337956362425753,0.04245628905855792,1.7465871279265244e-06,0.02202078150028064,0.04321102901590698,20.0,0.023870051605192955,0.032797362737359816
4,687,40d2f60f7b01b721909df18cdd26cc0bda1e28ef62dd47bb3bc9b7acfaa1fbc4,4b74724c4225fcfe043fdd749fb740fff4cf33c8,3.501259091484902e-05,0.0017070094831116794,2,cuda,1.0,1,0.5,learned_mixture,0.6699940688223938,16,standard normal at finite u_max,infinite,learned,0.03264896372400955,0.014753873146168883,unbiased,0.4584250089136707,0.004838606342673302,32768,25042944,0.01270279785240562,0.03264894970757015,0.014753873146168772,0.01270283167144598,0.01895478076815038,0.014799363125150547,learned/task_007/cell_0687,10,without_replacement,268435456,2.7076213993132114,103002,completed,2048,3,0.029602129316925407,0.013046863663057962,0.01116385328108653,0.019128667049840398,0.013097055455894329,20.0,0.018954780768150825,0.014800273547012724
4,727,40d2f60f7b01b721909df18cdd26cc0bda1e28ef62dd47bb3bc9b7acfaa1fbc4,4b74724c4225fcfe043fdd749fb740fff4cf33c8,2.4050613921290688e-05,0.0008813880874949827,3,cuda,1.0,1,0.5,learned_mixture,0.992985586531951,16,standard normal at finite u_max,infinite,learned,0.052346245746298425,0.03204774663539167,unbiased,0.45908222952198746,0.00485665537416935,32768,25042944,3.092283551442421e-08,0.05234626256436725,0.03204774663539167,3.092297362616847e-08,0.05094220498904778,0.03221407322035539,learned/task_007/cell_0727,12,without_replacement,268435456,2.7101874072104692,103003,completed,2048,3,0.05173246493075001,0.031472886005787126,2.696830181392329e-08,0.044413333543150246,0.031658241184848696,20.0,0.05094220498904778,0.03221477331562482
4,767,40d2f60f7b01b721909df18cdd26cc0bda1e28ef62dd47bb3bc9b7acfaa1fbc4,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00030740128416184564,0.0049543149150306515,4,cuda,1.0,1,0.5,learned_mixture,0.5585902183847893,16,standard normal at finite u_max,infinite,learned,0.014805665718088279,0.005266274500215667,unbiased,0.4468587043085771,0.004918284714221954,32768,25042944,0.010896775091736366,0.014805601255180989,0.0052662745002156446,0.010896772304149982,0.022651699350576537,0.006033720705374054,learned/task_007/cell_0767,9,without_replacement,268435456,2.7112654764205217,103004,completed,2048,3,0.006997643737010256,0.00031195958518430954,0.0008473641893678163,0.02641322651517153,0.003341982526320143,20.0,0.02265169935057587,0.006034139772761262
4,807,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,6.415594371346337e-05,0.0021753219060224537,0,cuda,1.0,1,0.5,learned_mixture,0.6143172222986261,16,standard normal at finite u_max,infinite,learned,0.021189786464445137,0.007225277623158666,unbiased,0.4757433779483003,0.004884563386440277,32768,25042944,0.005869696364852387,0.021189837020387126,0.007225277623158721,0.005869709967827239,0.08475926665252242,0.008673837050460393,learned/task_007/cell_0807,10,without_replacement,268435456,2.708718290552497,104000,completed,2048,4,0.024737354754189922,0.009400599529176157,0.006456391986345103,0.08497219961906544,0.01009463034118058,20.0,0.08475926665252265,0.00867490219215497
4,847,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0009356138563916042,0.008780124561371777,1,cuda,1.0,1,0.5,learned_mixture,0.6663891864562221,16,standard normal at finite u_max,infinite,learned,0.03889373147830716,0.017312229015545855,unbiased,0.4806179014490905,0.004940757527947426,32768,25042944,1.530256021009535e-06,0.03889380877699611,0.017312229015545855,1.5302603022515626e-06,0.1081162074983344,0.018620705786235973,learned/task_007/cell_0847,13,without_replacement,268435456,2.7142546251416206,104001,completed,2048,4,0.05573262350888014,0.026092353576917193,1.7465871279265244e-06,0.10865512627723095,0.02672935449089698,20.0,0.10811620749833428,0.01862018963456176
4,887,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0007826645557331329,0.008080472271458658,2,cuda,1.0,1,0.5,learned_mixture,0.8174548731842984,16,standard normal at finite u_max,infinite,learned,0.020777153782370217,0.007507501744303813,unbiased,0.4397661866365427,0.004918484017252922,32768,25042944,0.01700849817913494,0.020777256111337072,0.007507501744303646,0.01700853120436796,0.08164879513536405,0.008451389849485175,learned/task_007/cell_0887,9,without_replacement,268435456,2.703027067705989,104002,completed,2048,4,0.034180307964130185,0.015587974014822037,0.024206229514961847,0.08715335032854388,0.016175529413869738,20.0,0.08164879513536338,0.00845077362882036
4,927,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0024483605881657346,0.016039646368620573,3,cuda,1.0,1,0.5,learned_mixture,0.7191899934990438,16,standard normal at finite u_max,infinite,learned,0.029456871594167766,0.016531305366207727,unbiased,0.4834518988689861,0.0049120839685201645,32768,25042944,1.7070477031921882e-08,0.029456845035463974,0.01653130536620684,1.7070557079001958e-08,0.00444570355043683,0.01657215868153554,learned/task_007/cell_0927,12,without_replacement,268435456,2.7067935429513454,104003,completed,2048,4,0.055329565403132164,0.03257095160911083,2.696830181392329e-08,0.007273610014807863,0.03259651635846368,20.0,0.0044457035504379405,0.016572133045514876
4,967,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0005023595194851519,0.0064680583749646345,4,cuda,1.0,1,0.5,learned_mixture,0.8561209472539208,16,standard normal at finite u_max,infinite,learned,0.006012730548947354,0.00033525576982865526,unbiased,0.4649245137093796,0.00493166409432888,32768,25042944,0.0005834780351910984,0.006012768502552057,0.0003352557698286518,0.0005834790042534843,0.04807369702109432,0.003130373412070491,learned/task_007/cell_0967,9,without_replacement,268435456,2.706079261377454,104004,completed,2048,4,0.015164066877130955,0.006803301432119161,0.013608107881683429,0.04492613642831211,0.007497350445848049,20.0,0.0480736970210941,0.003131173503256285
4,8,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0008171741636322943,0.007880182188503376,0,cuda,1.0,1,0.5,learned_mixture,0.9152092119269873,16,standard normal at finite u_max,finite,learned,0.036271499561892795,0.019265960834487228,tail,0.4791114803862703,2.242187548428774,32768,20848640,0.007057240778860288,0.03627151283240715,0.019265960834487394,0.007057255547368815,0.02632489272684957,0.019288004558848736,learned/task_008/cell_0008,10,with_replacement,268435456,4.064480222761631,100000,completed,2048,0,0.021825131361545624,0.011385778645981337,0.005521023995880961,0.028231061523742773,0.01141270028640453,20.0,0.02632489272684979,0.019287395931066098
4,48,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0016512152820836073,0.01161702053048948,1,cuda,1.0,1,0.5,learned_mixture,0.9877270984308333,16,standard normal at finite u_max,finite,learned,0.10583289398415019,0.06023003073322841,tail,0.4666775210428072,0.005073372274637222,32768,20848640,1.408322705676035e-06,0.10583281944503731,0.06023003073322786,1.4083266504094638e-06,0.08707069278651836,0.06023036305712998,learned/task_008/cell_0048,12,with_replacement,268435456,4.007480435073376,100001,completed,2048,0,0.12762778955220067,0.07184705126372049,1.7465871279265244e-06,0.07933725013420001,0.07184718034741787,20.0,0.0870706927865188,0.060230186790513986
4,88,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.00012606658824418186,0.003226943742708743,2,cuda,1.0,1,0.5,learned_mixture,0.892380834902946,16,standard normal at finite u_max,finite,learned,0.01465220487360322,0.004974811959285896,tail,0.484671079655415,0.004969798028469086,32768,20848640,0.0036099031902458167,0.014652281452780302,0.004974811959285674,0.003609936699338012,0.07126819500090797,0.007184256231804243,learned/task_008/cell_0088,9,with_replacement,268435456,4.052046779543161,100002,completed,2048,0,0.010539117262122338,0.001748126730769517,0.0066297663898012005,0.07419782487528181,0.0056498380574899025,20.0,0.07126819500090897,0.00718507401776235
4,128,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,9.986801702198109e-05,0.0032971395256144328,3,cuda,1.0,1,0.5,learned_mixture,0.9206729329385788,16,standard normal at finite u_max,finite,learned,0.08184682601275683,0.04690139883804623,tail,0.4878949805482453,0.004985202103853226,32768,20848640,2.8637123672403675e-08,0.08184682344971284,0.04690139883804689,2.8637255455876698e-08,0.05422688376013396,0.04690959953692673,learned/task_008/cell_0128,10,with_replacement,268435456,4.04532852768898,100003,completed,2048,0,0.07576210390461291,0.04360425931243128,2.696830181392329e-08,0.05589456235365664,0.04361306420677949,20.0,0.05422688376013407,0.04690898212059856
4,168,ce9344dce5f56b4cda176bcdb36371f48911618aa600da1465617419b4995b69,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0005352084578247596,0.006672137013516965,4,cuda,1.0,1,0.5,learned_mixture,0.5719322272715377,16,standard normal at finite u_max,finite,learned,0.045858539015147026,0.021067061588884727,tail,0.45711397025958983,0.004938185214996338,32768,20848640,0.040618387243649745,0.045858592883682325,0.02106706158888476,0.0406183841188148,0.0365258165883402,0.021116647193459532,learned/task_008/cell_0168,8,with_replacement,268435456,4.044576168060303,100004,completed,2048,0,0.034012776648867815,0.014394924575367115,0.02769205684775078,0.045237891234455874,0.014485613701002526,20.0,0.03652581658834064,0.021117422630179614
4,208,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,2.844010151597788e-05,0.0011679797502674278,0,cuda,1.0,1,0.5,learned_mixture,0.6354494202465749,16,standard normal at finite u_max,finite,learned,0.027766533903037516,0.011701773488854539,tail,0.48828937965418573,0.005318410694599152,32768,20848640,0.003368627294606727,0.027766611307274425,0.011701773488854539,0.0033686413411974005,0.08168425220106701,0.012402213047023644,learned/task_008/cell_0208,9,with_replacement,268435456,4.047754317522049,101000,completed,2048,1,0.025205078852255647,0.010629744376574157,0.0029271190460032764,0.07522885440219229,0.011243249125431499,20.0,0.0816842522010669,0.012401853843154453
4,248,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,2.4921865625736506e-05,0.001357100382033677,1,cuda,1.0,1,0.5,learned_mixture,0.7670653111222626,16,standard normal at finite u_max,finite,learned,0.010360402415359238,0.0026591395435906495,tail,0.4814313337654075,0.00502554327249527,32768,20848640,1.8766097739097987e-06,0.010360452441938395,0.0026591395435902054,1.876614914353425e-06,0.031619595449897786,0.004317440735928465,learned/task_008/cell_0248,12,with_replacement,268435456,4.051189489662647,101001,completed,2048,1,0.013269911681327629,0.004009010104706445,1.7465871279265244e-06,0.030905637591026047,0.005511435052680675,20.0,0.03161959544989712,0.004316935392688138
4,288,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.001157580044308242,0.009973517081374476,2,cuda,1.0,1,0.5,learned_mixture,0.5041476802011562,16,standard normal at finite u_max,finite,learned,0.027063151923068185,0.01125738901261264,tail,0.4914801735664656,0.004978455603122711,32768,20848640,0.02384424586970736,0.02706324271378513,0.011257389012612695,0.02384427858321346,0.10928684063993255,0.012957990469734162,learned/task_008/cell_0288,7,with_replacement,268435456,4.050240829586983,101002,completed,2048,1,0.04403479709665026,0.021230906093985147,0.03154268320270849,0.10605470395652361,0.02176875209670599,20.0,0.10928684063993299,0.012957727741243815
4,328,642c9ac8b37cc879a46c5dc332c9d99eb4ae9d0bd2c4b38a1ce3bbe1af22951a,4b74724c4225fcfe043fdd749fb740fff4cf33c8,0.0013892843987064675,0.012532149162022515,3,cuda,1.0,1,0.5,learned_mixture,0.9898656224713087,16,standard normal at finite u_max,finite,learned,0.012097450260552756,0.00699644546406919,tail,0.4708771542789085,0.004945814609527588,32768,20848640,2.8719018940748242e-08,0.012097497558299586,0.006996445464068524,2.8719149280931333e-08,0.023475759358300374,0.007029281458112316,learned/task_008/cell_0328,13,with_replacement,268435456,4.051340825855732,101003,completed,2048,1,0.030928595481348742,0.019528592423510016,2.696830181392329e-08,0.010728612184578878,0.01954432881007337,20.0,0.02347575935829993,0.007028975621804851
