batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,relative_path,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,638,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18800566409820052,0.4158766727780406,unweighted,0.9999999999999987,8192,42406912,0.17007283950026642,task_022/cell_0638,0,67108864,0.15002170950174332,1,completed,128,20.0,0.201193926867409,0.41669328871052475
4,639,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9251427827231539,64,standard normal at finite u_max,0.30520080915355186,0.6905453593442468,naive,0.00012207031294107773,8192,5180928,0.3051468870622338,task_023/cell_0639,41,4194304,0.1977635696530342,1,completed,128,20.0,0.9895925412679998,0.7200000487566212
4,640,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8882110936810641,64,standard normal at finite u_max,0.31495748135045953,0.7349441367361804,unbiased,0.00012209097130538995,8192,5180928,0.3051468870622338,task_024/cell_0640,41,4194304,0.21062195301055908,1,completed,128,20.0,0.9917117916662952,0.7481798377451434
4,641,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.569760457489324,64,standard normal at finite u_max,0.6949459972769177,1.6908348884308246,cumulant,0.00012258488731368,8192,5312000,0.6948531129377662,task_025/cell_0641,34,8388608,0.32669390365481377,1,completed,128,20.0,0.9889479513437912,1.6909091865498425
4,642,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9940118527674138,64,standard normal at finite u_max,0.3087448085471237,0.7546177726444012,cv,0.00013763358804794174,8192,5180928,0.3051468870622338,task_026/cell_0642,26,4194304,0.2741367146372795,1,completed,128,20.0,0.9878553091968493,0.7546392473446448
4,643,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7689406242065968,64,standard normal at finite u_max,0.31689142344433285,0.7581668638449997,cv_cumulant,0.00012268460170861126,8192,5312000,0.3051468870622338,task_027/cell_0643,22,8388608,0.47055862098932266,1,completed,128,20.0,0.9887091549166717,0.7584513397500245
4,644,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8328054110498084,64,standard normal at finite u_max,0.14638266123278976,0.34407164104168486,full,0.0014511667246243866,8192,42406912,0.14209099472578768,task_000/cell_0644,23,67108864,0.16463448107242584,2,completed,128,20.0,0.19488460869319302,0.34408474476357526
4,645,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1819187908544907,0.40106190480318127,unweighted,0.9999999999999987,8192,42406912,0.16421346450026636,task_001/cell_0645,0,67108864,0.15280216187238693,2,completed,128,20.0,0.20540397910618235,0.4016336151597817
4,646,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9011258543207807,64,standard normal at finite u_max,0.694855988490153,1.5652008939167459,naive,0.00012207157273546733,8192,5180928,0.694853112937766,task_002/cell_0646,41,4194304,0.21199819445610046,2,completed,128,20.0,0.9872924144440159,1.5790359745536011
4,647,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9174282705149619,64,standard normal at finite u_max,0.3078939766004425,0.6570947978549335,unbiased,0.00012207031876030486,8192,5180928,0.3051468870622338,task_003/cell_0647,41,4194304,0.21189533546566963,2,completed,128,20.0,0.9938950097480113,0.7389885757543758
4,648,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5094277407696829,64,standard normal at finite u_max,0.3058511419594838,0.7534166084447027,cumulant,0.0001220703125,8192,5312000,0.3051468870622338,task_004/cell_0648,32,8388608,0.3888334706425667,2,completed,128,20.0,0.9866342745581984,0.7534229699961599
4,649,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9152394587630268,64,standard normal at finite u_max,0.32396447243496473,0.7728392491316705,cv,0.00012251649092325266,8192,5180928,0.3051468870622338,task_005/cell_0649,26,4194304,0.2682283818721771,2,completed,128,20.0,0.9893449491445322,0.7733531988448702
4,650,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9967483183276595,64,standard normal at finite u_max,0.3103621140901427,0.7533107822653882,cv_cumulant,0.00014556513057914256,8192,5312000,0.3051468870622338,task_006/cell_0650,23,8388608,0.48398688808083534,2,completed,128,20.0,0.9879017934377623,0.7533485833721801
4,651,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.812803018000049,64,standard normal at finite u_max,0.6941061759356087,1.7081255682179677,full,0.0001436898459932955,8192,42406912,0.6940449257337686,task_007/cell_0651,20,67108864,0.1614367701113224,3,completed,128,20.0,0.9834908940250312,1.7081415191113543
4,652,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.17703322484368145,0.3884420458277581,unweighted,0.9999999999999987,8192,42406912,0.15981893325026636,task_008/cell_0652,0,67108864,0.1519671380519867,3,completed,128,20.0,0.20887996677016263,0.38911368123342877
4,653,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9313434155906989,64,standard normal at finite u_max,0.3051599887199805,0.6412835196503746,naive,0.00012207031250601602,8192,5180928,0.3051468870622338,task_009/cell_0653,42,4194304,0.204400472342968,3,completed,128,20.0,0.9903021356477519,0.7233185160248401
4,654,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8630909077344809,64,standard normal at finite u_max,0.4544971871565137,0.5160478194627174,unbiased,0.00012207031371959387,8192,5180928,0.3051468870622338,task_010/cell_0654,42,4194304,0.20795970410108566,3,completed,128,20.0,0.9904210786122736,0.7671536369522443
4,655,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6104468808207673,64,standard normal at finite u_max,0.30524123510018475,0.7322613533561917,cumulant,0.00012207031250229504,8192,5312000,0.3051468870622338,task_011/cell_0655,33,8388608,0.33459171280264854,3,completed,128,20.0,0.9840777305820275,0.7322712255861605
4,656,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9946798941607968,64,standard normal at finite u_max,0.30523976208202575,0.7378312127168811,cv,0.00012791797554713612,8192,5180928,0.3051468870622338,task_012/cell_0656,26,4194304,0.26886023581027985,3,completed,128,20.0,0.9871925813540608,0.738541086963077
4,657,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7609589613483845,64,standard normal at finite u_max,0.3073587126639885,0.7556104713018554,cv_cumulant,0.00013642048322257645,8192,5312000,0.3051468870622338,task_013/cell_0657,22,8388608,0.4741995930671692,3,completed,128,20.0,0.9872831901531639,0.7556258119894423
4,658,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9715946847374843,64,standard normal at finite u_max,0.13754095679171907,0.2939347763547806,full,0.00023395742935775348,8192,42406912,0.1164139735135021,task_014/cell_0658,22,67108864,0.16717341914772987,4,completed,128,20.0,0.26237588125740696,0.29414962167489245
4,659,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18113491675092197,0.40281521447871893,unweighted,0.9999999999999987,8192,42406912,0.16506795668776642,task_015/cell_0659,0,67108864,0.15893971920013428,4,completed,128,20.0,0.20674285492454558,0.4035695174399866
4,660,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9213388564855529,64,standard normal at finite u_max,0.6612983673059024,1.5163017498852016,naive,0.00012214435235948805,8192,5180928,0.6611918983959832,task_016/cell_0660,41,4194304,0.20005453377962112,4,completed,128,20.0,0.8609121171753896,1.538343267049493
4,661,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8261610141414921,64,standard normal at finite u_max,0.6949562420478871,1.6576183425463693,unbiased,0.0001220703125,8192,5180928,0.6948531129377666,task_017/cell_0661,41,4194304,0.20746580883860588,4,completed,128,20.0,0.9897832965444022,1.6576191041741692
4,662,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5421309101852517,64,standard normal at finite u_max,0.6948669604116515,1.5277075729591745,cumulant,0.00012221465626412837,8192,5312000,0.6948531129377666,task_018/cell_0662,32,8388608,0.3374776765704155,4,completed,128,20.0,0.9896256542211499,1.5634879539615425
4,663,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5087128644218141,64,standard normal at finite u_max,0.312901992996267,0.750966732868257,cv,0.000124554771920138,8192,5180928,0.3051468870622338,task_019/cell_0663,23,4194304,0.2841237671673298,4,completed,128,20.0,0.9886225352064693,0.751320204854914
4,664,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5753179968353418,64,standard normal at finite u_max,0.31761154346266074,0.7606988541507103,cv_cumulant,0.00018169925894812375,8192,5312000,0.3051468870622338,task_020/cell_0664,22,8388608,0.45654839277267456,4,completed,128,20.0,0.9891835908501371,0.7612238873033776
4,665,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9929159510457024,64,standard normal at finite u_max,0.034299997902279555,0.051971218182718104,full,0.4139563521918592,8192,42406912,0.025423202199691408,task_021/cell_0665,12,268435456,0.6036253646016121,0,completed,512,20.0,0.06482344296270526,0.06614299660961541
4,666,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1886021852437726,0.41018480735477286,unweighted,0.9999999999999987,8192,42406912,0.16763143325026642,task_022/cell_0666,0,268435456,0.5865794941782951,0,completed,512,20.0,0.20539169363057774,0.41163332397845265
4,667,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6188018234852269,64,standard normal at finite u_max,0.7037962328962462,1.7614488345925472,naive,0.00012419250299592239,8192,5180928,0.6948531129377666,task_023/cell_0667,128,16777216,0.7630883753299713,0,completed,512,20.0,0.9898756065129348,1.76145320079003
4,668,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6881791016155328,64,standard normal at finite u_max,0.6972467191058914,1.7364343229912798,unbiased,0.00017460378332798766,8192,5180928,0.6948531129377657,task_024/cell_0668,115,16777216,0.808624766767025,0,completed,512,20.0,0.9896264141187762,1.7364388864153701
4,669,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9727828072868006,64,standard normal at finite u_max,0.054472563040490085,0.11646545608849124,cumulant,0.004491963370797688,8192,5312000,0.05443024349119574,task_025/cell_0669,51,33554432,1.260696068406105,0,completed,512,20.0,0.0835128575464239,0.11898943175735087
4,670,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5206220505971427,64,standard normal at finite u_max,0.14889300274408523,0.33080090356856306,cv,0.15951011965269393,8192,5180928,0.12761154553121096,task_026/cell_0670,17,16777216,1.0375997051596642,0,completed,512,20.0,0.28292269787805013,0.33080579391267323
4,671,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6104355171850661,64,standard normal at finite u_max,0.311674198560815,0.7503305522436083,cv_cumulant,0.37778391644808185,8192,5312000,0.3082003185124459,task_027/cell_0671,14,33554432,1.863040454685688,0,completed,512,20.0,0.12855757339356289,0.7504578438002637
4,672,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5774730468661562,64,standard normal at finite u_max,0.10791305376462257,0.24461021686491313,full,0.289781851391901,8192,42406912,0.10114687910160725,task_000/cell_0672,14,268435456,0.6073508858680725,1,completed,512,20.0,0.15789352038662763,0.24506978455029643
4,673,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.19094485878430656,0.40937791524624445,unweighted,0.9999999999999987,8192,42406912,0.16885213637526642,task_001/cell_0673,0,268435456,0.5844948887825012,1,completed,512,20.0,0.20873178862508768,0.4110864003520086
4,674,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.745863084656065,64,standard normal at finite u_max,0.6994910740142221,1.7395461971832513,naive,0.00016630099595079737,8192,5180928,0.6948531129377661,task_002/cell_0674,127,16777216,0.8094438426196575,1,completed,512,20.0,0.9902672872409413,1.7395985854266762
4,675,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9876627919028553,64,standard normal at finite u_max,0.6961460394500733,1.7187642660631561,unbiased,0.00013030833576551065,8192,5180928,0.6948531129377661,task_003/cell_0675,117,16777216,0.8016211800277233,1,completed,512,20.0,0.9896029004471536,1.718779777124306
4,676,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7547649966965567,64,standard normal at finite u_max,0.46091174024537285,1.1267133445004975,cumulant,0.0003778249875968552,8192,5312000,0.4573117919007389,task_004/cell_0676,59,33554432,1.3055710718035698,1,completed,512,20.0,0.13460680519137225,1.1267609653659239
4,677,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9974423177131432,64,standard normal at finite u_max,0.14229324184750697,0.3006109586464427,cv,0.2976639074988189,8192,5180928,0.11538434015080606,task_005/cell_0677,18,16777216,1.0269828215241432,1,completed,512,20.0,0.24760935708791776,0.30073131820673393
4,678,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8138862453179725,64,standard normal at finite u_max,0.17220531681749784,0.4106373808857082,cv_cumulant,0.3282584845631263,8192,5312000,0.16984667687093508,task_006/cell_0678,14,33554432,1.8725852817296982,1,completed,512,20.0,0.1856212167992819,0.4107755329294892
4,679,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8003686519093971,64,standard normal at finite u_max,0.04844656701308925,0.07099139300984647,full,0.38116869583452306,8192,42406912,0.028162565890280378,task_007/cell_0679,15,268435456,0.5973187759518623,2,completed,512,20.0,0.05146201129037831,0.07344322499306023
4,680,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.19192282049719356,0.41377357434824424,unweighted,0.9999999999999987,8192,42406912,0.16909627700026642,task_008/cell_0680,0,268435456,0.6542491465806961,2,completed,512,20.0,0.2102899708612127,0.4147868309166266
4,681,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.917063515357684,64,standard normal at finite u_max,0.7036571884662366,1.7528784665110648,naive,0.00015805881807429752,8192,5180928,0.6948531129377664,task_009/cell_0681,124,16777216,0.7871628925204277,2,completed,512,20.0,0.9903855800487411,1.7528942861876518
4,682,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8278655583951356,64,standard normal at finite u_max,0.7064456938724452,1.7636120303035197,unbiased,0.00012229833003686816,8192,5180928,0.6948531129377664,task_010/cell_0682,118,16777216,0.7929510176181793,2,completed,512,20.0,0.9907688103464692,1.7636164005514914
4,683,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6188156573887513,64,standard normal at finite u_max,0.23180103833943788,0.5451548654226384,cumulant,0.0004346189569397276,8192,5312000,0.2205483962003724,task_011/cell_0683,51,33554432,1.287390973418951,2,completed,512,20.0,0.6205565342949793,0.5458950538996076
4,684,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7344969679827977,64,standard normal at finite u_max,0.19191287097892262,0.4388857256818567,cv,0.21629209382911507,8192,5180928,0.17513803975238312,task_012/cell_0684,19,16777216,1.0142032727599144,2,completed,512,20.0,0.4483440607539908,0.4393388205806915
4,685,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9263672702070624,64,standard normal at finite u_max,0.0386139472900609,0.017537083674867393,cv_cumulant,0.29523923314480166,8192,5312000,0.010676889026236147,task_013/cell_0685,13,33554432,1.847034864127636,2,completed,512,20.0,0.03512724057484595,0.03565342059274407
4,686,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8829816165744905,64,standard normal at finite u_max,0.03692747346143299,0.06391602774585559,full,0.27104419411204084,8192,42406912,0.026724678542472236,task_014/cell_0686,15,268435456,0.6159852482378483,3,completed,512,20.0,0.053192695551775415,0.06491894308803346
4,687,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18421274744017468,0.3944948007977595,unweighted,0.9999999999999987,8192,42406912,0.16250448012526636,task_015/cell_0687,0,268435456,0.6144120655953884,3,completed,512,20.0,0.20588756274695919,0.3957256463816668
4,688,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9164544091714528,64,standard normal at finite u_max,0.699309721991251,1.7375957948446232,naive,0.00013789215180770053,8192,5180928,0.6948531129377662,task_016/cell_0688,123,16777216,0.7719159498810768,3,completed,512,20.0,0.9897954102734844,1.7375943107495293
4,689,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7217099740478277,64,standard normal at finite u_max,0.6961403987406393,1.7260666939057565,unbiased,0.00012955973283756096,8192,5180928,0.6948531129377661,task_017/cell_0689,119,16777216,0.7914119772613049,3,completed,512,20.0,0.98939336285533,1.72607388331683
4,690,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9352997402179845,64,standard normal at finite u_max,0.26208597851702076,0.6271868144913604,cumulant,0.000188043404862601,8192,5312000,0.25340147151999,task_018/cell_0690,51,33554432,1.3011382818222046,3,completed,512,20.0,0.7568612916850959,0.6279875487092782
4,691,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9939369398320639,64,standard normal at finite u_max,0.13326665639824153,0.25974721891086583,cv,0.2451841612597457,8192,5180928,0.09930069055869833,task_019/cell_0691,22,16777216,1.0822280384600163,3,completed,512,20.0,0.21169593612870596,0.2598285810672334
4,692,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9905679454089809,64,standard normal at finite u_max,0.07446532871502687,0.16381279418004557,cv_cumulant,0.23915152288785702,8192,5312000,0.07217845363242797,task_020/cell_0692,15,33554432,1.7710623778402805,3,completed,512,20.0,0.1627262397978182,0.17302192646384418
4,693,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8900717914266147,64,standard normal at finite u_max,0.24292013201555018,0.5788762103788974,full,0.2796983261128847,8192,42406912,0.22690285448456088,task_021/cell_0693,15,268435456,0.6043853610754013,4,completed,512,20.0,0.6451925021667888,0.5789050776934033
4,694,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.19158816090359276,0.41487031591770035,unweighted,0.9999999999999987,8192,42406912,0.17019490981276642,task_022/cell_0694,0,268435456,0.5813189372420311,4,completed,512,20.0,0.2075112315504566,0.41607409832690107
4,695,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8251758280472997,64,standard normal at finite u_max,0.6992123893696686,1.747454081247357,naive,0.00012983595149273027,8192,5180928,0.694853112937766,task_023/cell_0695,125,16777216,0.7607510164380074,4,completed,512,20.0,0.9900499207686965,1.7474530692364065
4,696,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9605085179037016,64,standard normal at finite u_max,0.6970488771298061,1.7396821176571502,unbiased,0.00012340366970574627,8192,5180928,0.694853112937766,task_024/cell_0696,123,16777216,0.808980755507946,4,completed,512,20.0,0.9891163872327328,1.7396895815660447
4,697,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7574325496594155,64,standard normal at finite u_max,0.23968869229013645,0.5513352843581965,cumulant,0.0004371911938872452,8192,5312000,0.2218485570964946,task_025/cell_0697,53,33554432,1.2746287621557713,4,completed,512,20.0,0.6317234804796867,0.5520075641734201
4,698,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6803152969845466,64,standard normal at finite u_max,0.0866561965218915,0.18268205215461553,cv,0.3104852075671805,8192,5180928,0.07614636489037718,task_026/cell_0698,18,16777216,1.039991743862629,4,completed,512,20.0,0.15313008508025028,0.18508736110767138
4,699,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5661237058465646,64,standard normal at finite u_max,0.022849444266144325,0.00953368801644916,cv_cumulant,0.3987191228936098,8192,5312000,0.004546976832373151,task_027/cell_0699,14,33554432,1.8363460302352905,4,completed,512,20.0,0.02017592363412768,0.020136455645876565
4,700,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7872648151305871,64,standard normal at finite u_max,0.2115044712101093,0.511778974225015,full,0.437165268614667,8192,42406912,0.2113761830202581,task_000/cell_0700,20,1073741824,2.387238048017025,0,completed,2048,20.0,0.584026695909621,0.5122167360316802
4,701,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1902467447628542,0.40751037931458156,unweighted,0.9999999999999987,8192,42406912,0.16738729262526642,task_001/cell_0701,0,1073741824,2.3124980479478836,0,completed,2048,20.0,0.2074035370705536,0.4086398093560167
4,702,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8756085654742726,64,standard normal at finite u_max,0.7558815615311234,1.8392468729111395,naive,0.022670346565798038,8192,5180928,0.6948531129377664,task_002/cell_0702,113,67108864,3.0736500024795532,0,completed,2048,20.0,0.9905629199453324,1.83924631839472
4,703,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5185412317632744,64,standard normal at finite u_max,0.6893841174879867,1.7292756728673566,unbiased,0.12741343082407616,8192,5180928,0.6822280454606564,task_003/cell_0703,71,67108864,3.014808312058449,0,completed,2048,20.0,0.9271510460428377,1.7292863846512436
4,704,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9094423748793546,64,standard normal at finite u_max,0.13625320525625584,0.28352680202797553,cumulant,0.4423387135143525,8192,5312000,0.1124308103066134,task_004/cell_0704,16,134217728,5.1086137890815735,0,completed,2048,20.0,0.2592026160673163,0.28447226410374604
4,705,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999991725105599,64,standard normal at finite u_max,0.12527439324913459,0.28389792589918894,cv,0.44615337112425235,8192,5180928,0.11191499129379412,task_005/cell_0705,14,67108864,4.185204491019249,0,completed,2048,20.0,0.2497499451478461,0.28403797559563193
4,706,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9604503047264908,64,standard normal at finite u_max,0.11865157012895455,0.26796949864913683,cv_cumulant,0.48047029043996564,8192,5312000,0.11085619580847861,task_006/cell_0706,13,134217728,7.431429520249367,0,completed,2048,20.0,0.16851854970159708,0.2681256652375469
4,707,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9055145226950414,64,standard normal at finite u_max,0.1432812234475086,0.3502737692226803,full,0.46552494823506946,8192,42406912,0.14148517586933843,task_007/cell_0707,16,1073741824,2.338420767337084,1,completed,2048,20.0,0.3438255933818254,0.3503541670346979
4,708,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18872791665230426,0.4008695822546393,unweighted,0.9999999999999987,8192,42406912,0.16421346450026636,task_008/cell_0708,0,1073741824,2.2751727029681206,1,completed,2048,20.0,0.20239117248588911,0.40251769310043695
4,709,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5303602247635932,64,standard normal at finite u_max,0.7277922728619991,1.8065325987991245,naive,0.05543636503493497,8192,5180928,0.6948531129377657,task_009/cell_0709,101,67108864,2.9734556674957275,1,completed,2048,20.0,0.9900111074277562,1.8065374811537407
4,710,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9084082944780338,64,standard normal at finite u_max,0.6686262596086494,1.6688289840102724,unbiased,0.09132857477806373,8192,5180928,0.6653371706672704,task_010/cell_0710,64,67108864,2.9883399717509747,1,completed,2048,20.0,0.8450411536109268,1.668850383999301
4,711,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8757761255897902,64,standard normal at finite u_max,0.03026972595765265,0.0153337458985352,cumulant,0.3985901233121478,8192,5312000,0.005184755520525441,task_011/cell_0711,17,134217728,5.02038786932826,1,completed,2048,20.0,0.005066293770980668,0.022157020080290895
4,712,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9201844460834893,64,standard normal at finite u_max,0.16321724182328223,0.3853097677523005,cv,0.40301491847022186,8192,5180928,0.16003084908313814,task_012/cell_0712,15,67108864,4.013911500573158,1,completed,2048,20.0,0.40218378135146404,0.38545809822315036
4,713,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5021111012971523,64,standard normal at finite u_max,0.09720565003677617,0.2118699093125147,cv_cumulant,0.46305959895567994,8192,5312000,0.09003327133070518,task_013/cell_0713,14,134217728,7.349016919732094,1,completed,2048,20.0,0.2286369192048151,0.2206836954505406
4,714,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9997419717368017,64,standard normal at finite u_max,0.4903633639223086,1.086804493182374,full,0.47207788045049476,8192,42406912,0.4903109753359942,task_014/cell_0714,16,1073741824,2.4167927242815495,2,completed,2048,20.0,0.3121804825676623,1.1071430977408712
4,715,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1963455433173843,0.42127434144136516,unweighted,0.9999999999999987,8192,42406912,0.17239217543776642,task_015/cell_0715,0,1073741824,2.415060829371214,2,completed,2048,20.0,0.21084166320926045,0.422590145725553
4,716,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5851919491215934,64,standard normal at finite u_max,0.7275756077370013,1.8057153681628066,naive,0.0025156309973840465,8192,5180928,0.6948531129377662,task_016/cell_0716,101,67108864,2.9254154562950134,2,completed,2048,20.0,0.9904955988663556,1.8057186455676448
4,717,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8972245827405798,64,standard normal at finite u_max,0.6924796164164121,1.7393496933990589,unbiased,0.10248462148763528,8192,5180928,0.6882351014403945,task_017/cell_0717,73,67108864,3.003814537078142,2,completed,2048,20.0,0.9550319563287452,1.7393493124983916
4,718,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9785330397111098,64,standard normal at finite u_max,0.07295161574801878,0.1171948261839868,cumulant,0.28063547333873234,8192,5312000,0.04608487748523077,task_018/cell_0718,16,134217728,5.09240435063839,2,completed,2048,20.0,0.09115209686923242,0.12121185840733699
4,719,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9093778277287106,64,standard normal at finite u_max,0.08115837510749535,0.1554881761825081,cv,0.41367785045068634,8192,5180928,0.05786741362592465,task_019/cell_0719,15,67108864,4.240350052714348,2,completed,2048,20.0,0.10607135181259797,0.15552664369867542
4,720,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9973509030130994,64,standard normal at finite u_max,0.02215791450120924,0.012321354402901719,cv_cumulant,0.4621261969813056,8192,5312000,0.00299850222614495,task_020/cell_0720,15,134217728,7.043668743222952,2,completed,2048,20.0,0.002863345591477051,0.015191810323947588
