batch,cell_id,dataset_seed,eta_total,factor_calls,family,full_particles,ks_mean,line,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,particles,phase,poisson_events,positive_mass_error,preparation_calls,projection_seed,randomized_particles,repeat,resampling_count,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,table_nodes,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,variance_relative_error,w1_mean
4,49,200,4.0,6520221,learned,1082,0.0747231729708398,explore,80.33743272224336,0.015094853940473999,certified,0.05587285339769824,8192,development,2223901,0.0013347109476591129,4227072,20260921,4193222,0,76,1.4267444126307964,1.4267444126307964,21022010,explore_09,0.01067714009777924,32768,0.021676297444223575,0.06158772487082006,completed,512,129,1,0.07419994774970097,0.015191990436046698,0.001415799754761241,0.2049043038341365,0.01864194777129173,0.2085789135896017,0.018778350968881644
4,50,201,1.0,268435456,learned,0,0.06478484438425827,explore,154.1411811023933,0.012494732703535669,full,0.044045569795060927,8192,development,0,0.0011404063416800014,0,20260921,0,0,80,0.7062680423259735,0.7062680423259735,21022020,explore_00,0.007824659333193403,32768,0.01601812990245991,0.059088274574405665,completed,512,129,1,0.07062044449524357,0.013708506445736287,0.0027245369162105385,0.15915300684282196,0.016933153973621783,0.16812364536428026,0.015614496214170149
4,51,201,1.0,16777216,learned,0,0.547002446735645,explore,3207.2246901905182,0.14894937552172186,tail_fixed,0.00012207031425108715,8192,development,0,0.023330847930254243,0,20260921,0,0,191,0.6450427956879139,0.6450427956879139,21022020,explore_01,0.1824605905170354,32768,0.1592828634098667,2.5652936054357394,completed,512,129,1,0.5493861973287321,0.15071098600927313,0.02491497850478478,0.598404525406538,0.15737751616927942,0.6017818155122656,0.15610018671529158
4,52,201,1.0,2129920,learned,0,0.08983349826791202,explore,164.2233605019184,0.021417035568416135,surrogate_only,0.04969503867286354,8192,development,0,0.004584765319287386,2129920,20260921,0,0,86,0.8350106850266457,0.8350106850266457,21022020,explore_02,0.02860866596094469,32768,0.019231709857075688,0.06218078601050698,completed,512,65,1,0.0948469572909956,0.02294970512465997,0.00300064665483838,0.15361263589260077,0.02357229576298209,0.15868317409593385,0.022178901841261915
4,53,201,1.0,270565376,learned,4194304,0.06454557581299672,explore,151.85170604602308,0.01167678437715933,surrogate_full,0.046276934867804494,8192,development,0,0.002622709481341449,2129920,20260921,0,0,77,1.6348091699182987,1.6348091699182987,21022020,explore_03,0.01755056579546985,32768,0.015694289109528962,0.02980987110830374,completed,512,65,1,0.06888770193052536,0.012892937114118992,0.004206840055871986,0.18638449191213077,0.01551312504783617,0.194383245946178,0.014699977840289808
4,54,201,1.0,44292702,learned,632808,0.06346077483337409,explore,157.91588065247433,0.010458526093936816,certified,0.08848517337652094,8192,development,1663070,0.008635086219415519,2129920,20260921,3561496,0,83,1.5020144768059254,1.5020144768059254,21022020,explore_04,0.06538867297710005,32768,0.01559493374732046,0.022481533102513957,completed,512,65,1,0.07026066587748592,0.012645675862655581,0.010219216793946056,0.22596374266114297,0.016988423899371802,0.23377538013656307,0.01533875544793301
4,55,201,4.0,34341602,learned,475003,0.06958540142006825,explore,155.23325160344865,0.014641061778537325,certified,0.06751122164137915,8192,development,1811490,0.008623214213249158,2129920,20260921,3719301,0,81,1.4859751090407372,1.4859751090407372,21022020,explore_05,0.06672445246982901,32768,0.01948063264566159,0.05274658082724102,completed,512,65,1,0.07715433538078609,0.01741333792275463,0.010207344787779696,0.18724673734406327,0.01932277397655452,0.19553816290418238,0.017431535226007322
4,56,201,1.0,4227072,learned,0,0.07550803616310926,explore,159.5960860569212,0.015098052083064703,surrogate_only,0.09858638596964199,8192,development,0,0.006940602838755873,4227072,20260921,0,0,81,0.7570916078984737,0.7570916078984737,21022020,explore_06,0.05192875784863023,32768,0.018450864271924185,0.04386208955943278,completed,512,129,1,0.08064740493350148,0.016555748038595844,0.00852473341328641,0.19913658078502494,0.019622160855611623,0.2072267266558866,0.018424330804259682
4,57,201,1.0,272662528,learned,4194304,0.06394550448556457,explore,152.2253109186212,0.012309198178021705,surrogate_full,0.07555035535156525,8192,development,0,0.0025864032277284673,4227072,20260921,0,0,78,1.6323385648429394,1.6323385648429394,21022020,explore_07,0.017102777569847235,32768,0.015245330375194606,0.0428034681362306,completed,512,129,1,0.06980117432570304,0.014342776679543257,0.0042561500594632175,0.19155078571435774,0.0178406617190294,0.1999806891765446,0.015841329476954276
4,58,201,1.0,22966509,learned,253405,0.10805070074768211,explore,160.5514458905931,0.025202421278699354,certified,0.0781679507903001,8192,development,2521517,0.005252756732502673,4227072,20260921,3940899,0,87,1.4755600206553936,1.4755600206553936,21022020,explore_08,0.03346707092764289,32768,0.025443147574973107,0.14719333178476623,completed,512,129,1,0.12058171015999869,0.02882516454147766,0.006922503564237423,0.13165585357523482,0.029603157637341754,0.13664512504878318,0.02638565033851737
