batch,cell_id,covariance_error,coverage90,coverage95,dataset_seed,dimension,groups,line,log_normalizer,mean_error,method,particles,phase,proposal_scale,regime,seconds,seconds_including_preparation,seed,setting_id,sliced_w1_32,stages,state_mse,status,steps,w1_mean,width90,width95
,179,0.0003949019099181367,0.5,0.5,1209,2,12,sensor,,0.0013426353970321663,exact,16384,confirmation,,regular,0.004187949001789093,0.004187949001789093,5101409,exact,0.0022963571173344978,,0.16530276242461792,completed,,0.0018109903077029527,0.6392651212647458,0.7689026409745552
4,180,0.02032487575203401,1.0,1.0,1210,2,12,sensor,3.5424759994517867,0.04264020012414735,full,16384,confirmation,,regular,1.3514922820031643,1.3514922820031643,5101410,full_n16384_k2048_m4,0.038714668683780075,,0.004408612618551616,completed,2048,0.03884888964161807,1.1170442197395483,1.260754566173642
8,181,0.01263695803194503,1.0,1.0,1210,2,12,sensor,3.313241682230556,0.027740115107871704,tail_anchored,16384,confirmation,,regular,2.226507641375065,2.226507641375065,5101410,tail_anchored_n16384_k2048_m8,0.02565590140879484,,0.0028832687068155835,completed,2048,0.026862043843057144,1.1040320893715094,1.2679015842007626
4,182,0.02803866786724405,1.0,1.0,1210,2,12,sensor,4.184659512568148,0.05060468554258524,tail_fixed,16384,confirmation,,regular,1.923179853707552,1.923179853707552,5101410,tail_fixed,0.04786964981610237,,0.002037598402519102,completed,2048,0.043596615123248396,0.9927808103151282,1.1733166070276078
4,183,0.010613021553148274,1.0,1.0,1210,2,12,sensor,3.2956558730979015,0.036700983265294404,unbiased,16384,confirmation,,regular,1.4879163540899754,1.4879163540899754,5101410,unbiased,0.0351796267541913,,0.004403650963396845,completed,2048,0.029807035223195638,1.0901036267036313,1.2343032095624085
,184,0.0026166492743344752,1.0,1.0,1210,2,12,sensor,-9.784550144999514,0.0031259567638591717,annealed_smc,16384,confirmation,0.15,regular,0.10111301392316818,0.10111301392316818,5101410,smc_k64_scale0.15,0.004930997209756475,64,0.0017601445074594832,completed,,0.0049902785799832245,1.0993415753165607,1.2509203873145767
,185,0.0010967182358760847,1.0,1.0,1210,2,12,sensor,,0.00202376800522129,exact,16384,confirmation,,regular,0.004782523959875107,0.004782523959875107,5101410,exact,0.002548711579724538,,0.00158199213933538,completed,,0.0028754410650354456,1.094034678309411,1.2620570837455631
4,186,0.005772088360990858,0.5,1.0,1211,2,12,sensor,-2.47745058811586,0.014305105174418738,full,16384,confirmation,,regular,1.3577594347298145,1.3577594347298145,5101411,full_n16384_k2048_m4,0.013473572920811944,,0.060660222387957576,completed,2048,0.014337967650356274,0.6268750545005708,0.8365726991936497
8,187,0.015157503298151569,0.5,1.0,1211,2,12,sensor,-2.3055922121300796,0.010657661274011757,tail_anchored,16384,confirmation,,regular,2.231136441230774,2.231136441230774,5101411,tail_anchored_n16384_k2048_m8,0.017796720792735504,,0.06917860683648129,completed,2048,0.019084440558780086,0.6903215522843449,1.0807633825819694
4,188,0.02075265976659509,0.5,1.0,1211,2,12,sensor,-0.0027097262732427296,0.04018196772910605,tail_fixed,16384,confirmation,,regular,1.9278513602912426,1.9278513602912426,5101411,tail_fixed,0.03631091443670194,,0.049818175473154584,completed,2048,0.039799762910142006,0.5572855617157142,0.6917843405887576
4,189,0.031352456280311365,0.5,0.5,1211,2,12,sensor,-2.078301160513476,0.058880659958254096,unbiased,16384,confirmation,,regular,1.46794855594635,1.46794855594635,5101411,unbiased,0.05107580407721395,,0.09924273663496795,completed,2048,0.059769540858093995,0.9696574593250912,1.258495267742337
,190,0.001562605164449861,0.5,1.0,1211,2,12,sensor,-18.495327594519633,0.00271600976075223,annealed_smc,16384,confirmation,0.15,regular,0.10313467681407928,0.10313467681407928,5101411,smc_k64_scale0.15,0.0029316988334532695,64,0.06651965215807229,completed,,0.002804252933532111,0.6376868806087214,0.8566123864414632
,191,0.0011237741919399842,0.5,1.0,1211,2,12,sensor,,0.0027512119838536595,exact,16384,confirmation,,regular,0.004171948879957199,0.004171948879957199,5101411,exact,0.0036974963137677676,,0.0667692541305722,completed,,0.0037918973764569566,0.6417195066648606,0.8724597284026349
4,192,0.0038082136218719367,0.5,0.5,1212,2,12,sensor,2.970225645869748,0.006681586415192047,full,16384,confirmation,,regular,1.440010379999876,1.440010379999876,5101412,full_n16384_k2048_m4,0.010565173102100438,,0.08083329435632895,completed,2048,0.01185873646022717,0.6369718250765619,0.7847054856769495
8,193,0.004207111412505268,0.5,0.5,1212,2,12,sensor,3.035581627809206,0.009696261707523681,tail_anchored,16384,confirmation,,regular,2.4442238360643387,2.4442238360643387,5101412,tail_anchored_n16384_k2048_m8,0.012165278519876616,,0.08626524965663787,completed,2048,0.010934361158335425,0.6399749386313207,0.7830450815544769
4,194,0.0011490666667647099,0.5,1.0,1212,2,12,sensor,3.3787581180457504,0.017302710610697696,tail_fixed,16384,confirmation,,regular,1.9285950511693954,1.9285950511693954,5101412,tail_fixed,0.017624165489207186,,0.08863754916002749,completed,2048,0.017047722632001563,0.661691377505376,0.8248187540959329
4,195,0.002652120250304135,0.5,0.5,1212,2,12,sensor,3.2256340609388623,0.013542282026001296,unbiased,16384,confirmation,,regular,1.4748969189822674,1.4748969189822674,5101412,unbiased,0.01389321826895545,,0.08583859956246193,completed,2048,0.011866489449794657,0.655384344147897,0.7921515219582648
,196,0.0005696300821775686,0.5,1.0,1212,2,12,sensor,-10.179785026363312,0.001262492550700193,annealed_smc,16384,confirmation,0.15,regular,0.10155391693115234,0.10155391693115234,5101412,smc_k64_scale0.15,0.001977518847479574,64,0.08376105436166831,completed,,0.0020857549524867236,0.6649698984851877,0.8378602433501414
,197,0.000350759088108688,0.5,1.0,1212,2,12,sensor,,0.001573005142781288,exact,16384,confirmation,,regular,0.004525758326053619,0.004525758326053619,5101412,exact,0.0023188789369876645,,0.08344894934983657,completed,,0.002105283621365466,0.6651095405131644,0.8332503502948279
4,198,0.004770397244566139,1.0,1.0,1213,2,12,sensor,0.5734994886808611,0.009083429645820425,full,16384,confirmation,,regular,1.3573920875787735,1.3573920875787735,5101413,full_n16384_k2048_m4,0.009651710011749744,,0.005608676952323177,completed,2048,0.01008335568467681,0.6308863377837974,0.7693242139133387
8,199,0.09820276098825198,1.0,1.0,1213,2,12,sensor,0.6100856068160176,0.0805702904171947,tail_anchored,16384,confirmation,,regular,2.327451441437006,2.327451441437006,5101413,tail_anchored_n16384_k2048_m8,0.08049527003668888,,0.018540684342143454,completed,2048,0.07728156664492676,1.4899688068331962,1.7097541702956716
4,200,0.05760496379056034,0.0,0.5,1213,2,12,sensor,4.021411753608321,1.267851196326025,tail_fixed,16384,confirmation,,regular,1.9981356859207153,1.9981356859207153,5101413,tail_fixed,1.2743541168459391,,1.661466946197229,completed,2048,1.243619655219646,0.7559472423165097,1.618981499809439
4,201,0.010430829571622278,1.0,1.0,1213,2,12,sensor,1.165082030068402,0.015828437723360036,unbiased,16384,confirmation,,regular,1.471827033907175,1.471827033907175,5101413,unbiased,0.019864803599974126,,0.009306900174544682,completed,2048,0.022254638338005846,0.6197813820414236,0.7409868824877852
,202,0.0006360200719632913,1.0,1.0,1213,2,12,sensor,-14.35561988540585,0.0009617566935080008,annealed_smc,16384,confirmation,0.15,regular,0.10088522732257843,0.10088522732257843,5101413,smc_k64_scale0.15,0.002912835858205734,64,0.007068244957869652,completed,,0.0029540811947907433,0.6604595657254302,0.8122717939135915
,203,0.0008226108988878296,1.0,1.0,1213,2,12,sensor,,0.0008765143484600693,exact,16384,confirmation,,regular,0.004523381590843201,0.004523381590843201,5101413,exact,0.001989687904091946,,0.006791288188035115,completed,,0.0018618447731680978,0.6610930776458095,0.8156156379542064
4,204,0.020718427705873958,1.0,1.0,1214,2,12,sensor,0.9494409796962904,0.031093078322934797,full,16384,confirmation,,regular,1.3555515706539154,1.3555515706539154,5101414,full_n16384_k2048_m4,0.031435149611301415,,1.5548315803610675,completed,2048,0.027437897612858198,1.9379818822063388,2.0614153196052314
8,205,0.27308031685075124,1.0,1.0,1214,2,12,sensor,2.4408677402902983,0.8651486345060542,tail_anchored,16384,confirmation,,regular,2.2406346388161182,2.2406346388161182,5101414,tail_anchored_n16384_k2048_m8,0.8316524620282033,,0.12493558722812464,completed,2048,0.7565927049450589,1.9172360513691509,2.0628589582962427
4,206,0.562542156838341,1.0,1.0,1214,2,12,sensor,8.138695419043797,1.0726720701049965,tail_fixed,16384,confirmation,,regular,1.9292486943304539,1.9292486943304539,5101414,tail_fixed,1.0274539347229807,,0.02105153032362353,completed,2048,0.9258223699676874,0.7364295774371463,1.9386907867066543
4,207,0.06591691767090178,1.0,1.0,1214,2,12,sensor,1.4874472318370664,0.10619580069728583,unbiased,16384,confirmation,,regular,1.4805280379951,1.4805280379951,5101414,unbiased,0.10349774040834749,,1.746042944111687,completed,2048,0.09592608406857188,1.9541763667267111,2.0883263385858655
,208,0.001518137130318611,1.0,1.0,1214,2,12,sensor,-15.613163287862227,0.0022394239094632278,annealed_smc,16384,confirmation,0.15,regular,0.10110456869006157,0.10110456869006157,5101414,smc_k64_scale0.15,0.0026103548363074773,64,1.4840641256848626,completed,,0.002714569157072175,1.9560219120810787,2.0856030986124465
,209,0.003329661846579469,1.0,1.0,1214,2,12,sensor,,0.0068052179732731805,exact,16384,confirmation,,regular,0.004630792886018753,0.004630792886018753,5101414,exact,0.00500124631605455,,1.4946464025168351,completed,,0.004901130909801068,1.9571818171025637,2.0847915775329433
4,210,0.06417598529748865,1.0,1.0,1215,2,12,sensor,4.973606155557652,0.1814095284723222,full,16384,confirmation,,regular,1.3564629293978214,1.3564629293978214,5101415,full_n16384_k2048_m4,0.16363698836944998,,1.3370772713947159,completed,2048,0.16503558825675185,2.688210789174865,2.805388689639962
8,211,1.7083629622122394,0.0,0.0,1215,2,12,sensor,12.667876705437607,1.4564239576257054,tail_anchored,16384,confirmation,,regular,2.3356347270309925,2.3356347270309925,5101415,tail_anchored_n16384_k2048_m8,1.2665343791522572,,7.794310583873632,completed,2048,1.2421039636529005,0.5472978820636334,0.6581958587066858
4,212,1.7089091499542888,0.0,0.0,1215,2,12,sensor,31.691904734107375,1.4342107998273574,tail_fixed,16384,confirmation,,regular,1.931379545480013,1.931379545480013,5101415,tail_fixed,1.254039863384543,,7.674294545854937,completed,2048,1.2070147993371378,0.543676560114389,0.6451965641131203
4,213,0.12612026596125167,1.0,1.0,1215,2,12,sensor,5.529077696565753,0.31585584516570675,unbiased,16384,confirmation,,regular,1.565057072788477,1.565057072788477,5101415,unbiased,0.28105748294617533,,1.0417064299097354,completed,2048,0.2684053936815673,2.6732513927051547,2.7904150426178123
,214,0.0017606545297866236,1.0,1.0,1215,2,12,sensor,-16.24200503622923,0.006619242260164855,annealed_smc,16384,confirmation,0.15,regular,0.09982414916157722,0.09982414916157722,5101415,smc_k64_scale0.15,0.00990969243379042,64,1.768280186015209,completed,,0.009081761541052231,2.6677692425335158,2.794544242351616
,215,0.0025332974652354577,1.0,1.0,1215,2,12,sensor,,0.0013429451364767107,exact,16384,confirmation,,regular,0.004380423575639725,0.004380423575639725,5101415,exact,0.003921954877311148,,1.789253355697881,completed,,0.003893365885381918,2.665667310549142,2.7885696178350705
4,216,0.02217706928440758,1.0,1.0,1216,2,12,sensor,0.9398726704499998,0.016073712557878032,full,16384,confirmation,,regular,1.3617757260799408,1.3617757260799408,5101416,full_n16384_k2048_m4,0.020302524819636122,,0.027421685990545883,completed,2048,0.017858127524324884,1.9083729724264278,2.0752316337160255
8,217,0.2784120631555604,1.0,1.0,1216,2,12,sensor,2.4376058463297197,1.2148322168476102,tail_anchored,16384,confirmation,,regular,2.260640688240528,2.260640688240528,5101416,tail_anchored_n16384_k2048_m8,1.0487348553974198,,1.8598372401019292,completed,2048,1.0709102079536146,2.0484166311268908,2.1786563510560706
4,218,0.5260236202427107,1.0,1.0,1216,2,12,sensor,6.335127677954627,0.8628021102011717,tail_fixed,16384,confirmation,,regular,1.9200082793831825,1.9200082793831825,5101416,tail_fixed,0.7460790502326181,,1.023493507070634,completed,2048,0.7578386083079092,2.0783271900992597,2.208718161701639
4,219,0.0793549885251021,1.0,1.0,1216,2,12,sensor,1.4419368813068383,0.04779667095018921,unbiased,16384,confirmation,,regular,1.4737944900989532,1.4737944900989532,5101416,unbiased,0.04642311009819231,,0.012453526549224905,completed,2048,0.04326676598195327,1.8417816883777984,2.0347722561914963
,220,0.007648765313886815,1.0,1.0,1216,2,12,sensor,-15.948956497460154,0.0060375749122879,annealed_smc,16384,confirmation,0.15,regular,0.10095641762018204,0.10095641762018204,5101416,smc_k64_scale0.15,0.007039467262640903,64,0.025213719773234482,completed,,0.0071194771896065205,1.9244185198645365,2.1001044184905995
,221,0.0009819342847519953,1.0,1.0,1216,2,12,sensor,,0.002162050051833511,exact,16384,confirmation,,regular,0.00407974049448967,0.00407974049448967,5101416,exact,0.0035174371231325684,,0.02395998680771549,completed,,0.003476195744737354,1.91597169089541,2.0890689087165946
4,222,0.011053775884750388,1.0,1.0,1217,2,12,sensor,0.1118858559943634,0.08651818257422925,full,16384,confirmation,,regular,1.3625410050153732,1.3625410050153732,5101417,full_n16384_k2048_m4,0.07503975936221717,,0.9552402985244504,completed,2048,0.07904806251811075,2.1510732790208764,2.265083730262256
8,223,0.7952409658986794,1.0,1.0,1217,2,12,sensor,2.9091747689317895,0.8572602412471372,tail_anchored,16384,confirmation,,regular,2.219394952058792,2.219394952058792,5101417,tail_anchored_n16384_k2048_m8,0.7295166585365938,,0.01848132725054812,completed,2048,0.7792692164084821,0.6548308456524541,1.9054121286032688
4,224,0.8780290984872525,1.0,1.0,1217,2,12,sensor,9.661313362361053,0.9071021178913713,tail_fixed,16384,confirmation,,regular,1.9181182272732258,1.9181182272732258,5101417,tail_fixed,0.7716212987301385,,0.018229523157017154,completed,2048,0.8250305953479325,0.5738438806818178,0.6887707209533435
4,225,0.11310111318200203,1.0,1.0,1217,2,12,sensor,1.190469486454166,0.433364609582719,unbiased,16384,confirmation,,regular,1.4784180633723736,1.4784180633723736,5101417,unbiased,0.3761511195892293,,1.7350056702049617,completed,2048,0.37835574527254673,2.1367782139932894,2.257384041171042
,226,0.002687782478122417,1.0,1.0,1217,2,12,sensor,-17.095715595106235,0.0026605497270287136,annealed_smc,16384,confirmation,0.15,regular,0.10628780350089073,0.10628780350089073,5101417,smc_k64_scale0.15,0.003443069283045017,64,0.7909368809274294,completed,,0.003619483742836364,2.158748355035377,2.2851090655891135
,227,0.004418742425695665,1.0,1.0,1217,2,12,sensor,,0.006882648561798201,exact,16384,confirmation,,regular,0.004445463418960571,0.004445463418960571,5101417,exact,0.006669421600600224,,0.7838011388516741,completed,,0.006666082897167682,2.150383852354884,2.2743096619342578
4,228,0.034705071247491885,1.0,1.0,1218,2,12,sensor,1.1116725128568907,0.02242936522973343,full,16384,confirmation,,regular,1.349728811532259,1.349728811532259,5101418,full_n16384_k2048_m4,0.020404241670468056,,0.0656445481506456,completed,2048,0.01983295640543362,1.6089959175493584,1.8010732852287816
8,229,0.4176450730871283,1.0,1.0,1218,2,12,sensor,1.4765137146169955,0.46913802947089467,tail_anchored,16384,confirmation,,regular,2.345379553735256,2.345379553735256,5101418,tail_anchored_n16384_k2048_m8,0.3883105835308652,,0.30275989749688514,completed,2048,0.39132696193768823,1.8196952452370942,1.9590159269754555
4,230,0.47530964393880926,1.0,1.0,1218,2,12,sensor,3.890688536911937,0.7756847498823755,tail_fixed,16384,confirmation,,regular,1.9262804836034775,1.9262804836034775,5101418,tail_fixed,0.6404223316808079,,0.6867874692761211,completed,2048,0.6551097585703265,1.8747010528215462,2.012868462810392
4,231,0.0056313495777927875,1.0,1.0,1218,2,12,sensor,1.4829914257937702,0.010701427446860427,unbiased,16384,confirmation,,regular,1.4748548604547977,1.4748548604547977,5101418,unbiased,0.010349153463807744,,0.06309747308405594,completed,2048,0.009905553840352717,1.6316645146019817,1.809560348614949
,232,0.003597315113536387,1.0,1.0,1218,2,12,sensor,-15.297219585681326,0.00248873003966887,annealed_smc,16384,confirmation,0.15,regular,0.10040424391627312,0.10040424391627312,5101418,smc_k64_scale0.15,0.0031033825342442773,64,0.0660043024172298,completed,,0.002957709068698059,1.6434642708522644,1.8360382774233202
,233,0.0007234316718487857,1.0,1.0,1218,2,12,sensor,,0.0010858669201440378,exact,16384,confirmation,,regular,0.003927193582057953,0.003927193582057953,5101418,exact,0.002299173178093138,,0.06680273398461146,completed,,0.0025029629491559627,1.655276007686561,1.8376116527952013
4,234,0.011555196960070742,0.5,0.5,1219,2,12,sensor,9.543556013196275,0.019610960748626706,full,16384,confirmation,,regular,1.3563893772661686,1.3563893772661686,5101419,full_n16384_k2048_m4,0.018075462992323356,,0.0574299160233251,completed,2048,0.018011253470476468,0.5046986763416701,0.6024022568030251
8,235,0.024403783992601052,0.0,0.0,1219,2,12,sensor,19.736132127476605,3.1947079055855765,tail_anchored,16384,confirmation,,regular,2.231319021433592,2.231319021433592,5101419,tail_anchored_n16384_k2048_m8,2.6538811271474727,,10.24490560225177,completed,2048,2.430704913437811,0.5308630512860506,0.6248714462241645
4,236,0.026372690628678745,0.0,0.0,1219,2,12,sensor,79.2381923254804,3.182899343918032,tail_fixed,16384,confirmation,,regular,2.1190576814115047,2.1190576814115047,5101419,tail_fixed,2.6383929704374673,,10.190334488017038,completed,2048,2.4495187919049033,0.5086109453626929,0.6083306088111251
4,237,0.08315440996598904,0.5,0.5,1219,2,12,sensor,10.049093845494587,0.02906744600300791,unbiased,16384,confirmation,,regular,1.4708127491176128,1.4708127491176128,5101419,unbiased,0.028703147186822257,,0.05876713684824193,completed,2048,0.02886299246753263,0.5643003929461143,0.6731552919116528
,238,0.01021372666871866,0.5,0.5,1219,2,12,sensor,-16.782577315284517,0.002300565733690936,annealed_smc,16384,confirmation,0.15,regular,0.10300809890031815,0.10300809890031815,5101419,smc_k64_scale0.15,0.003633523120810396,64,0.05745219395270849,completed,,0.0032836044714476447,0.5232532181879044,0.6248775271304647
,239,0.0011808992768209772,0.5,0.5,1219,2,12,sensor,,0.00014046164133802596,exact,16384,confirmation,,regular,0.004044339060783386,0.004044339060783386,5101419,exact,0.0017408953354490862,,0.05730279455062146,completed,,0.0016389485182413007,0.5262075195458195,0.6254885458880843
4,240,0.00560270443415479,0.875,1.0,1200,8,12,sensor,0.494782976522929,0.005395820643986854,full,16384,confirmation,,ambiguous,1.588355515152216,1.588355515152216,5102000,full_n16384_k2048_m4,0.009689256025332285,,0.49518560996127164,completed,2048,0.008712084011536888,2.6130010416667107,3.133054289526874
8,241,0.0057072405415640294,0.875,1.0,1200,8,12,sensor,0.49616316634238,0.005645920526194941,tail_anchored,16384,confirmation,,ambiguous,2.857466012239456,2.857466012239456,5102000,tail_anchored_n16384_k2048_m8,0.009810683665798398,,0.4946181684261425,completed,2048,0.008816825712877325,2.616954472362421,3.132352311986791
4,242,0.005742277234923002,0.875,1.0,1200,8,12,sensor,0.4994830351322843,0.005467152525834101,tail_fixed,16384,confirmation,,ambiguous,2.1363511234521866,2.1363511234521866,5102000,tail_fixed,0.009598965651495532,,0.4955576367120064,completed,2048,0.008660313957548274,2.6154499978933377,3.133149079700273
4,243,0.005517098339553122,0.875,1.0,1200,8,12,sensor,0.5009048772563718,0.00534642826352766,unbiased,16384,confirmation,,ambiguous,1.632805548608303,1.632805548608303,5102000,unbiased,0.00975672786301805,,0.49669785756991114,completed,2048,0.008708232873637128,2.612946135322545,3.1346948298028634
,244,0.005813593878712377,0.875,1.0,1200,8,12,sensor,-19.091662315667506,0.009202537552094553,annealed_smc,16384,confirmation,0.15,ambiguous,0.10202980786561966,0.10202980786561966,5102000,smc_k64_scale0.15,0.011725267350176101,64,0.4881520321739829,completed,,0.01130666624347274,2.5928476603440784,3.112905635194137
,245,0.006401820933556402,0.875,1.0,1200,8,12,sensor,,0.00640307198795171,exact,16384,confirmation,,ambiguous,0.006635997444391251,0.006635997444391251,5102000,exact,0.009539560037938485,,0.4991146570048694,completed,,0.009379187261444202,2.613029440651048,3.1285571237046064
4,246,0.0069904546781196526,1.0,1.0,1201,8,12,sensor,0.1020939699900465,0.006812622102115484,full,16384,confirmation,,ambiguous,1.5900286138057709,1.5900286138057709,5102001,full_n16384_k2048_m4,0.010157987637957406,,0.68902495978064,completed,2048,0.010464687279764287,2.675261799270326,3.185013501074057
8,247,0.006891012121410082,1.0,1.0,1201,8,12,sensor,0.10441018398354984,0.006960546669399099,tail_anchored,16384,confirmation,,ambiguous,2.852583721280098,2.852583721280098,5102001,tail_anchored_n16384_k2048_m8,0.010241593336361062,,0.6891963775545964,completed,2048,0.01052305516541864,2.675899018513409,3.184694174581479
4,248,0.0069310309271404524,1.0,1.0,1201,8,12,sensor,0.10834498204242049,0.006982992164234187,tail_fixed,16384,confirmation,,ambiguous,2.131357792764902,2.131357792764902,5102001,tail_fixed,0.010341175163273396,,0.6900862572471442,completed,2048,0.010662240559543817,2.6772147290417925,3.186611915681647
4,249,0.006897957002708292,1.0,1.0,1201,8,12,sensor,0.1092930264212919,0.007397290101150062,unbiased,16384,confirmation,,ambiguous,1.6354320496320724,1.6354320496320724,5102001,unbiased,0.010773284129735756,,0.6899873396451167,completed,2048,0.010728960131690928,2.677743904659768,3.185645285396026
,250,0.0046676223557735146,0.875,1.0,1201,8,12,sensor,-18.353428195756727,0.0077070290455991545,annealed_smc,16384,confirmation,0.15,ambiguous,0.1021166704595089,0.1021166704595089,5102001,smc_k64_scale0.15,0.009326152404729261,64,0.695797248630254,completed,,0.009832745994249796,2.663495533803188,3.1638755405999266
,251,0.005715502216009094,0.875,1.0,1201,8,12,sensor,,0.006702886625750398,exact,16384,confirmation,,ambiguous,0.006448555737733841,0.006448555737733841,5102001,exact,0.008328370047830758,,0.6915220621671243,completed,,0.009772761814560015,2.6748946417789274,3.1919026199779026
4,252,0.016155807410430167,1.0,1.0,1202,8,12,sensor,-0.26791142907458454,0.013942972190762019,full,16384,confirmation,,ambiguous,1.6028901785612106,1.6028901785612106,5102002,full_n16384_k2048_m4,0.017517494563657532,,0.7446980324893948,completed,2048,0.01954120306393204,3.437477509314826,4.049505898056626
8,253,0.017837883227519634,1.0,1.0,1202,8,12,sensor,-0.2239636238240026,0.015739223665644023,tail_anchored,16384,confirmation,,ambiguous,2.850685451179743,2.850685451179743,5102002,tail_anchored_n16384_k2048_m8,0.01810337627356427,,0.7434589693612711,completed,2048,0.01789305312554631,3.435835860403564,4.045195491865933
4,254,0.01342864349672183,1.0,1.0,1202,8,12,sensor,-0.1407341515805003,0.023060179323298555,tail_fixed,16384,confirmation,,ambiguous,2.124107025563717,2.124107025563717,5102002,tail_fixed,0.021163625947753714,,0.7452518436023459,completed,2048,0.023623997925168894,3.422478537949631,4.034150556280759
4,255,0.014435166085306343,1.0,1.0,1202,8,12,sensor,-0.2463337018214764,0.01925152688877667,unbiased,16384,confirmation,,ambiguous,1.6361684240400791,1.6361684240400791,5102002,unbiased,0.020074278137291957,,0.7416611737935946,completed,2048,0.021329620340395903,3.428649951337463,4.022307573432119
,256,0.009591268335455492,1.0,1.0,1202,8,12,sensor,-23.841322647574323,0.006890047353934688,annealed_smc,16384,confirmation,0.15,ambiguous,0.10162113979458809,0.10162113979458809,5102002,smc_k64_scale0.15,0.009057846638895787,64,0.7574547045370738,completed,,0.010056934706152447,3.411147019545796,4.0220957633728505
,257,0.009510396506340084,1.0,1.0,1202,8,12,sensor,,0.009011480355818021,exact,16384,confirmation,,ambiguous,0.006568048149347305,0.006568048149347305,5102002,exact,0.010682172641525402,,0.7533012316338323,completed,,0.011828915175769781,3.425290905642842,4.03567549436231
4,258,0.00823942942853054,1.0,1.0,1203,8,12,sensor,-0.6089500922288655,0.011412875392943465,full,16384,confirmation,,ambiguous,1.6200107410550117,1.6200107410550117,5102003,full_n16384_k2048_m4,0.012196529267086498,,1.4527059714590478,completed,2048,0.013388268483713679,3.020106031524608,3.586683129361163
8,259,0.008667953340825128,1.0,1.0,1203,8,12,sensor,-0.6019101989320355,0.012217130856233927,tail_anchored,16384,confirmation,,ambiguous,2.888516515493393,2.888516515493393,5102003,tail_anchored_n16384_k2048_m8,0.012731375058608257,,1.450113224607935,completed,2048,0.013662577283059682,3.025399622274019,3.583795377995472
4,260,0.014401107672412585,1.0,1.0,1203,8,12,sensor,-0.5742400281128894,0.022399456482853217,tail_fixed,16384,confirmation,,ambiguous,2.140557464212179,2.140557464212179,5102003,tail_fixed,0.020461027038792587,,1.4253825150426278,completed,2048,0.020313417930756906,3.0444709009126463,3.5927809755655344
4,261,0.007697297802391999,1.0,1.0,1203,8,12,sensor,-0.5912706403502739,0.00878317432831188,unbiased,16384,confirmation,,ambiguous,1.6272532939910889,1.6272532939910889,5102003,unbiased,0.011476489134459953,,1.460759424611444,completed,2048,0.010997074946185511,3.022254684053091,3.584401848819966
,262,0.007533585828122542,1.0,1.0,1203,8,12,sensor,-22.576928152926964,0.005185148756565474,annealed_smc,16384,confirmation,0.15,ambiguous,0.10338666290044785,0.10338666290044785,5102003,smc_k64_scale0.15,0.010683280136456537,64,1.4833619269736515,completed,,0.009880054507083343,3.0298163666243725,3.5847128908614945
,263,0.005721618703104506,1.0,1.0,1203,8,12,sensor,,0.0050385110074486796,exact,16384,confirmation,,ambiguous,0.006612297147512436,0.006612297147512436,5102003,exact,0.009298008726024763,,1.4803389771850997,completed,,0.008978853754844324,3.0239552470240048,3.581420075601022
4,264,0.0069697223695601995,1.0,1.0,1204,8,12,sensor,-0.9238359795766939,0.004055054959965414,full,16384,confirmation,,ambiguous,1.598283413797617,1.598283413797617,5102004,full_n16384_k2048_m4,0.01005019453543778,,0.4789801059902002,completed,2048,0.010112189840089901,2.9431310345248223,3.4831368676002477
8,265,0.00688114237373939,1.0,1.0,1204,8,12,sensor,-0.919030726648244,0.003637758816176126,tail_anchored,16384,confirmation,,ambiguous,2.8450901471078396,2.8450901471078396,5102004,tail_anchored_n16384_k2048_m8,0.009934672987948576,,0.4812611813055292,completed,2048,0.010230826496353523,2.946754602636412,3.486269240104095
4,266,0.008516250835985112,1.0,1.0,1204,8,12,sensor,-0.9038983959941165,0.0065618698933943755,tail_fixed,16384,confirmation,,ambiguous,2.230467740446329,2.230467740446329,5102004,tail_fixed,0.01249643723250061,,0.48714646525932004,completed,2048,0.012453983533326864,2.9540170724173156,3.488532868402894
4,267,0.007467961783172063,1.0,1.0,1204,8,12,sensor,-0.9098177397278242,0.005007640138666459,unbiased,16384,confirmation,,ambiguous,1.6347730793058872,1.6347730793058872,5102004,unbiased,0.010596533454008183,,0.4789346167716884,completed,2048,0.010660713978857308,2.947418041124277,3.4830780972232755
,268,0.010492720828822166,1.0,1.0,1204,8,12,sensor,-21.32148000661422,0.0048336882964904095,annealed_smc,16384,confirmation,0.15,ambiguous,0.10526202619075775,0.10526202619075775,5102004,smc_k64_scale0.15,0.009255591786288998,64,0.4833484588715008,completed,,0.009627190637465038,2.9368238595791585,3.480454910844399
,269,0.006014679660752519,1.0,1.0,1204,8,12,sensor,,0.01003008524851008,exact,16384,confirmation,,ambiguous,0.006577160209417343,0.006577160209417343,5102004,exact,0.01140633114386681,,0.4744653600402796,completed,,0.012091009583879297,2.9373228687302095,3.4621703598190816
4,270,0.009548191130104319,0.875,0.875,1205,8,12,sensor,0.5299239301439327,0.01390911741441528,full,16384,confirmation,,ambiguous,1.6007672622799873,1.6007672622799873,5102005,full_n16384_k2048_m4,0.01472979411013718,,0.5443251984551727,completed,2048,0.014599866528747635,2.5254688464902797,3.087426344791109
