batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,projection_seed,repeat,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
4,23,905,1.0,8,0.5,learned,64,0.07782225490277775,paper_anchor,69.23050675587571,0.017760618590098386,tail_anchored,32768,confirmation,0.008711296904934454,20260921,0,3.816824860870838,3.816824860870838,21019060,anchor_n32768_k2048_m4,0.06460273967563457,32768,0.016462302101947962,0.10990698363171754,completed,2048,0,0.06581899889387427,0.01452638951273965,0.010764861859696315,0.13892618928130307,0.015966502188254447,20.0,0.13762877609035035,0.01877668441087352
4,24,906,1.0,8,0.5,learned,64,0.0750626998824799,paper_anchor,86.6530802115876,0.016883510773045063,full,32768,confirmation,0.004936213529624615,20260921,0,6.088781788945198,6.088781788945198,21019070,full,0.0335060477108776,32768,0.018956947899163176,0.05290271387594955,completed,2048,0,0.07476510459221032,0.016856918255144918,0.003486857405645387,0.16498307707195295,0.019350224681800414,20.0,0.1608588450773533,0.01951687504154965
4,25,906,1.0,8,0.5,learned,64,0.04936479574904236,paper_anchor,100.59956273725228,0.01098195460324144,factorized_full,32768,confirmation,0.011149399426179873,20260921,0,6.158506870269775,6.158506870269775,21019070,factorized_full,0.08349845001205487,32768,0.012957060180317618,0.014744708308938637,completed,2048,0,0.05317018018761012,0.012101306779814948,0.008406359067780256,0.1269567849695487,0.013733853680954377,20.0,0.12240968207228167,0.012922738391860516
8,26,906,1.0,8,0.5,learned,64,0.044563274365404165,paper_anchor,91.18899192675309,0.006534206258759929,tail_anchored,8192,confirmation,0.0067458263092116805,20260921,0,1.2286547645926476,1.2286547645926476,21019070,anchor_n8192_k1024_m8,0.04565111206016615,32768,0.011041469847248542,0.044283725491752524,completed,1024,0,0.051277256461287016,0.009549177527879014,0.005296470185232452,0.18126629389501855,0.012677481764791068,20.0,0.1772238714838405,0.010520644910809996
4,27,906,1.0,8,0.5,learned,64,0.08471085460548944,paper_anchor,91.11072789685278,0.02022972654886181,tail_anchored,32768,confirmation,0.0036028435196624577,20260921,0,3.8200375251471996,3.8200375251471996,21019070,anchor_n32768_k2048_m4,0.021507654223346627,32768,0.020294052823576998,0.050710491031735895,completed,2048,0,0.08604017323394078,0.020555252231080182,0.008103610129604349,0.16255382480746766,0.022845475177588948,20.0,0.15990642339947225,0.021560859539707607
4,28,907,1.0,8,0.5,learned,64,0.08105587237886189,paper_anchor,136.35382556986224,0.02046117961140398,full,32768,confirmation,0.0011328040822884398,20260921,0,6.085628002882004,6.085628002882004,21019080,full,0.009062432588175106,32768,0.019426037685932603,0.1067742096921518,completed,2048,0,0.08186925026721674,0.019877409041037172,0.0006337691852691244,0.14797849261074691,0.0211110305934938,20.0,0.14959549886531312,0.021186163583504933
4,29,907,1.0,8,0.5,learned,64,0.10307827014191605,paper_anchor,155.44520983205126,0.027412796056700793,factorized_full,32768,confirmation,0.0012256054256025717,20260921,0,6.140473552048206,6.140473552048206,21019080,factorized_full,0.009804843334689712,32768,0.03312666743601316,0.08853401215225938,completed,2048,0,0.1135863987517372,0.030847797067475834,0.0007265705285832563,0.10377287503919495,0.03163103306640491,20.0,0.10295619096378149,0.028654896473631
8,30,907,1.0,8,0.5,learned,64,0.06297961265615849,paper_anchor,141.27771445732247,0.012865341935136769,tail_anchored,8192,confirmation,0.0013348006764504182,20260921,0,1.2252314686775208,1.2252314686775208,21019080,anchor_n8192_k1024_m8,0.010678405341471773,32768,0.0160703349518563,0.05869015724202778,completed,1024,0,0.06582942087491717,0.014198991208211033,0.0008357657794311028,0.18092394412155277,0.017501039118432052,20.0,0.18306051860963957,0.016411787364933934
4,31,907,1.0,8,0.5,learned,64,0.09196112037940726,paper_anchor,143.45895434769162,0.022277452144873394,tail_anchored,32768,confirmation,0.0011056920276412189,20260921,0,3.8216895274817944,3.8216895274817944,21019080,anchor_n32768_k2048_m4,0.008845532918151577,32768,0.024720997663976625,0.06093275046404152,completed,2048,0,0.10720817499259451,0.027071226225948278,0.0016047274265350206,0.17310568058388515,0.028316114230046485,20.0,0.17513993993786992,0.02376501075631403
4,32,908,1.0,8,0.5,learned,64,0.06301992259667333,paper_anchor,68.3595749829662,0.012900018772050461,full,32768,confirmation,0.0046730180744702,20260921,0,6.1398038901388645,6.1398038901388645,21019090,full,0.03649155434038296,32768,0.019893111369010646,0.040631461737251504,completed,2048,0,0.06291350848749208,0.012380822025153823,0.006050623899339391,0.17957123466668745,0.016514347658386934,20.0,0.18098091422661006,0.016238138986455035
4,33,908,1.0,8,0.5,learned,64,0.048757639971749936,paper_anchor,76.64201339028023,0.010915627833894229,factorized_full,32768,confirmation,0.003434717467976342,20260921,0,6.123300112783909,6.123300112783909,21019090,factorized_full,0.025567437506905863,32768,0.01552343395673413,0.014721801186700502,completed,2048,0,0.045298762150924377,0.009793331033620203,0.004364200915191546,0.12259383416631298,0.011521964787989464,20.0,0.12430617884575473,0.012873480154642087
8,34,908,1.0,8,0.5,learned,64,0.09199769762763763,paper_anchor,68.72710557585106,0.01957589984377652,tail_anchored,8192,confirmation,0.0057522848707807425,20260921,0,1.2283341772854328,1.2283341772854328,21019090,anchor_n8192_k1024_m8,0.037710232777615066,32768,0.022896736653867746,0.06285341855178839,completed,1024,0,0.09294448264279642,0.020064664796029592,0.004948914655343313,0.2256021650661196,0.022116707441965915,20.0,0.22726705484474083,0.02204050286343061
4,35,908,1.0,8,0.5,learned,64,0.050456653987606945,paper_anchor,73.77206790988137,0.009180073756650173,tail_anchored,32768,confirmation,0.00407474009257083,20260921,0,3.8202851228415966,3.8202851228415966,21019090,anchor_n32768_k2048_m4,0.031937145166612425,32768,0.013105185405686452,0.029305149275203835,completed,2048,0,0.0530929712184673,0.009583839718207726,0.005452345917440021,0.18293631527530912,0.013050453175696967,20.0,0.18445100345059978,0.012553293639262548
4,36,909,1.0,8,0.5,learned,64,0.09436352758490843,paper_anchor,149.63866358970935,0.022299783873904466,full,32768,confirmation,0.00039610622965943493,20260921,0,6.08724706992507,6.08724706992507,21019100,full,0.0031688498372583395,32768,0.023076384189096757,0.08049872783189971,completed,2048,0,0.09109178405044882,0.021511620313994513,0.0003321387196201899,0.15755476232312632,0.02282464168468732,20.0,0.1566337197932362,0.024004878665780476
4,37,909,1.0,8,0.5,learned,64,0.06424622644150833,paper_anchor,170.76862859929446,0.014575483561719962,factorized_full,32768,confirmation,0.0004664988764578881,20260921,0,6.130242470651865,6.130242470651865,21019100,factorized_full,0.0037319910116476755,32768,0.015089973496942372,0.025051908584642433,completed,2048,0,0.06937753447705644,0.015531228767952786,0.00040253136641864307,0.1425724943835126,0.017664402110334213,20.0,0.1421729049387152,0.01577843032205415
8,38,909,1.0,8,0.5,learned,64,0.09874686715952424,paper_anchor,153.95495037719638,0.021629987360397798,tail_anchored,8192,confirmation,0.000437260701811424,20260921,0,1.2917995266616344,1.2917995266616344,21019100,anchor_n8192_k1024_m8,0.0034980856144755153,32768,0.025517969596104844,0.10958325893950373,completed,1024,0,0.09916845018841355,0.021642294841646183,0.00037329319177217894,0.20566216056316058,0.024558853758268818,20.0,0.20429449329823857,0.023956402365002745
