batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,projection_seed,repeat,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
16,58,802,1.0,8,0.5,learned,64,0.0769140674177955,paper_anchor,117.83094823569667,0.016807698666394297,tail_anchored,8192,development,4.35384295699448e-08,20260921,0,1.5890402048826218,1.5890402048826218,21028030,anchor_n8192_k1024_m16,3.483074354491787e-07,32768,0.020682193879072365,0.07189709173462497,completed,1024,1,0.08145805457635866,0.018127677858036373,3.957804062260095e-08,0.16593408736580356,0.020642688759471367,20.0,0.17204086782588607,0.019037733528581874
4,59,802,1.0,8,0.5,learned,64,0.1347551917276094,paper_anchor,117.97886768432812,0.03352724575042494,tail_anchored,32768,development,4.353842979198941e-08,20260921,0,3.902852240949869,3.902852240949869,21028030,anchor_n32768_k2048_m4,3.4830743844678087e-07,32768,0.03636645336052778,0.13643349863526336,completed,2048,1,0.13743597327716284,0.03436822115079022,3.957804084464556e-08,0.1889418299337592,0.03486451635405549,20.0,0.19499299042641183,0.03426760581319645
8,60,802,1.0,8,0.5,learned,64,0.054036212362796654,paper_anchor,117.2265426779178,0.012119840646363178,tail_anchored,32768,development,4.3538429680967106e-08,20260921,0,5.315011158585548,5.315011158585548,21028030,anchor_n32768_k2048_m8,3.483074317854427e-07,32768,0.013340847787171317,0.05275467914911024,completed,2048,1,0.05412214033307182,0.012477834738314833,3.9578040733623254e-08,0.12000098255412613,0.013954798516342825,20.0,0.12541124062366452,0.01464335387215997
16,61,802,1.0,8,0.5,learned,64,0.09037325366052683,paper_anchor,113.51259303283987,0.02181058019541314,tail_anchored,32768,development,4.35384293479002e-08,20260921,0,8.217884711921215,8.217884711921215,21028030,anchor_n32768_k2048_m16,3.483074356712233e-07,32768,0.020255510363150108,0.05312291399704385,completed,2048,1,0.0874636531788922,0.021076507642721287,3.957804040055635e-08,0.16607310542897957,0.021775324714589425,20.0,0.17221234896611945,0.022227766511188816
4,62,802,1.0,8,0.5,learned,64,0.07775718050385502,paper_anchor,110.50402293616071,0.01756055106793654,tail_anchored,32768,development,4.35384293479002e-08,20260921,0,7.930603638291359,7.930603638291359,21028030,anchor_n32768_k4096_m4,3.483074341724222e-07,32768,0.01845605588064735,0.06479704590108046,completed,4096,1,0.08005276898819619,0.018236457772091957,3.957804040055635e-08,0.14615944938653067,0.01979935891953516,20.0,0.1506838494680321,0.01944076902228304
4,63,803,1.0,8,0.5,learned,64,0.09645376594147315,paper_anchor,138.580573041405,0.023691123980125163,full,32768,development,0.01690958316014687,20260921,0,6.081816673278809,6.081816673278809,21028040,full,0.07142343378559646,32768,0.026521357062654884,0.08246019857555062,completed,2048,1,0.10011627051143497,0.024657859822642555,0.019215817207217486,0.1405863864057179,0.0254897632771662,20.0,0.14931513263806045,0.0246970045453221
4,64,803,1.0,8,0.5,learned,64,0.0565179304190584,paper_anchor,148.9336162620407,0.01222238992342358,factorized_full,32768,development,0.014463785573047422,20260921,0,6.134217616170645,6.134217616170645,21028040,factorized_full,0.0692047794998022,32768,0.018909506157132903,0.0185069442625379,completed,2048,1,0.07151589366923626,0.016909896470222053,0.015553299998528086,0.12575588967905404,0.01822654192452084,20.0,0.13477094963994818,0.014473501125739302
4,65,803,1.0,8,0.5,learned,64,0.20485330115771155,paper_anchor,148.27670037690257,0.050989200475527366,tail_anchored,8192,development,0.08485696456236436,20260921,0,1.1065853349864483,1.1065853349864483,21028040,anchor_n8192_k1024_m4,0.32027029785793465,32768,0.05947890919830667,0.2630818242419096,completed,1024,1,0.2167508077179096,0.054448797963210394,0.0856984606157036,0.30408965145462025,0.05490850571021403,20.0,0.3114739525872166,0.05221680505468981
8,66,803,1.0,8,0.5,learned,64,0.07347206718569645,paper_anchor,136.14488208173506,0.015479404730824847,tail_anchored,8192,development,0.011883000952540641,20260921,0,1.296407613903284,1.296407613903284,21028040,anchor_n8192_k1024_m8,0.04421104605291865,32768,0.020184283563721747,0.04361214698634534,completed,1024,1,0.07973051322179496,0.0174293007313333,0.01394121662746984,0.18933265488233672,0.019524866268104738,20.0,0.19768329306989085,0.017974174399993898
16,67,803,1.0,8,0.5,learned,64,0.04944617887823266,paper_anchor,143.04487802154324,0.008190046318140336,tail_anchored,8192,development,0.010123783359360683,20260921,0,1.5905938819050789,1.5905938819050789,21028040,anchor_n8192_k1024_m16,0.060062991532975965,32768,0.012967867258212196,0.03727549460318694,completed,1024,1,0.059484918871903325,0.011083539250622589,0.011213297784841347,0.17977756588280713,0.01474600472973123,20.0,0.1883070204064862,0.012131298495612699
4,68,803,1.0,8,0.5,learned,64,0.12308826190117664,paper_anchor,145.0661512895959,0.029726113346929282,tail_anchored,32768,development,0.028163012041676115,20260921,0,3.8217210099101067,3.8217210099101067,21028040,anchor_n32768_k2048_m4,0.15933755507468603,32768,0.031502592323687906,0.15105410792545693,completed,2048,1,0.13686392397615704,0.03332135758235347,0.03144027323489303,0.17064674397457152,0.0357042322385636,20.0,0.1774777137231941,0.03194392357783981
8,69,803,1.0,8,0.5,learned,64,0.10047610713303012,paper_anchor,143.5817408877606,0.024403148810468806,tail_anchored,32768,development,0.03418836254772721,20260921,0,5.310925990343094,5.310925990343094,21028040,anchor_n32768_k2048_m8,0.18939111104138875,32768,0.03214186994446178,0.07361004789859685,completed,2048,1,0.10557792230675037,0.02567602505330783,0.035277876973207875,0.16215740194529682,0.026598104231934927,20.0,0.17086949780327082,0.025053863604714427
16,70,803,1.0,8,0.5,learned,64,0.06102070133632569,paper_anchor,134.9698474294906,0.011086823295137174,tail_anchored,32768,development,0.012766552524848911,20260921,0,8.302714958786964,8.302714958786964,21028040,anchor_n32768_k2048_m16,0.06428856734798379,32768,0.018632744012659883,0.026812111165646246,completed,2048,1,0.07134653942186005,0.014077641186040355,0.015072786571919527,0.18498848241373206,0.0183958794174999,20.0,0.19337258481816674,0.01579898981773249
4,71,803,1.0,8,0.5,learned,64,0.07635740663616855,paper_anchor,139.24961330476168,0.018958269974965913,tail_anchored,32768,development,0.019599635844954784,20260921,0,7.729227103292942,7.729227103292942,21028040,anchor_n32768_k4096_m4,0.09313531678315817,32768,0.017852419828643468,0.08687129803122938,completed,4096,1,0.09279572147065682,0.023536816319758246,0.0219058698920254,0.11639494852862778,0.024205628122038927,20.0,0.11935892547381845,0.019670472841835714
