batch,cell_id,dataset_seed,diffusion,dimension,ess_fraction,family,groups,ks_mean,line,log_normalizer,mean_absolute_error,method,particles,phase,positive_mass_error,projection_seed,repeat,seconds,seconds_including_preparation,seed,setting_id,sign_joint_tv,sliced_reference_samples,sliced_w1_32,standardized_offdiagonal_second_rms,status,steps,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
8,181,900,1.0,8,0.5,learned,64,0.08075760987190665,matched_anchor,100.30479491561658,0.02074422639860659,factorized_full,8192,confirmation,0.004923213059823364,20260921,0,1.4416457563638687,1.4416457563638687,21049010,factorized_full,0.03823860868256855,32768,0.020507146302105376,0.046715814632399044,completed,1024,3,0.07676734492506374,0.01947505144993468,0.0008527174174206703,0.08754134449489005,0.02048923305305487,20.0,0.0910309716220158,0.021111823647150765
8,182,900,1.0,8,0.5,learned,64,0.05031316418453525,matched_anchor,88.2850866518132,0.011427774753328557,tail_anchored,8192,confirmation,0.004044005534732778,20260921,0,1.2325114868581295,1.2325114868581295,21049010,anchor_n8192_k1024_m8,0.02948302701970018,32768,0.014299950282423438,0.11644025102108554,completed,1024,3,0.05599649746313473,0.01251861984102048,0.00817967893990937,0.1463992370870025,0.014909286378578896,20.0,0.14939419002764331,0.012830053053212172
8,183,901,1.0,8,0.5,learned,64,0.06194324865261656,matched_anchor,90.24611871152568,0.011737318641058848,full,8192,confirmation,0.010723436893773024,20260921,0,1.4031156115233898,1.4031156115233898,21049020,full,0.08080854699096252,32768,0.015353002805938676,0.057911636306324,completed,1024,3,0.05773368496421029,0.011365035770852225,0.012482956625749893,0.16078095387036428,0.013372356266977171,20.0,0.1649807226138999,0.01482795342605557
8,184,901,1.0,8,0.5,learned,64,0.05084627439539717,matched_anchor,94.33945680559961,0.01113054081858961,factorized_full,8192,confirmation,0.006809435209003123,20260921,0,1.4430080354213715,1.4430080354213715,21049020,factorized_full,0.0352955969870083,32768,0.013849527130306825,0.020182404120497537,completed,1024,3,0.05801336769742308,0.012656742325840433,0.007114195772864942,0.15872727912873622,0.014850841339428267,20.0,0.1599066968056354,0.013401461203099574
8,185,901,1.0,8,0.5,learned,64,0.06249657165787939,matched_anchor,86.80738065481131,0.01164875719449688,tail_anchored,8192,confirmation,0.010750120715861431,20260921,0,1.2222619503736496,1.2222619503736496,21049020,anchor_n8192_k1024_m8,0.06671314582167068,32768,0.014283472679377953,0.0497034545449727,completed,1024,3,0.0521360646582668,0.008120803547913065,0.008439902306303055,0.20219911323907286,0.0127212391100907,20.0,0.20553365758063358,0.015086118641484205
8,186,902,1.0,8,0.5,learned,64,0.08296837009614677,matched_anchor,152.52791211213386,0.019096331602161544,full,8192,confirmation,4.981540164371301e-05,20260921,0,1.4072358198463917,1.4072358198463917,21049030,full,0.000398523213117944,32768,0.023765065823982696,0.10043856601319733,completed,1024,3,0.08622416951111636,0.01972400051053727,3.558170584808118e-05,0.1818671500063494,0.02295694337116829,20.0,0.1798754510191058,0.021442131477793
8,187,902,1.0,8,0.5,learned,64,0.058670782459262515,matched_anchor,159.77442383537112,0.013012055552627702,factorized_full,8192,confirmation,4.981540164337994e-05,20260921,0,1.6259919255971909,1.6259919255971909,21049030,factorized_full,0.00039852321311883217,32768,0.014316594145748991,0.016217054538249686,completed,1024,3,0.06880079661054975,0.016111093191852353,3.558170584774811e-05,0.12084973548556704,0.01827616773791453,20.0,0.12672368649735422,0.014708733224941952
8,188,902,1.0,8,0.5,learned,64,0.06411305142760813,matched_anchor,144.00885764727147,0.01168216013819149,tail_anchored,8192,confirmation,4.981540164343545e-05,20260921,0,1.2242121957242489,1.2242121957242489,21049030,anchor_n8192_k1024_m8,0.0003985232131199424,32768,0.014011618287274178,0.05680391270376343,completed,1024,3,0.061739380228253614,0.011971316483655084,3.5581705847803624e-05,0.1641640239337669,0.015439286813440365,20.0,0.1698247234381836,0.014011117093035702
8,189,903,1.0,8,0.5,learned,64,0.0802936020860662,matched_anchor,154.37084564477183,0.01767039022158748,full,8192,confirmation,0.014588683418397886,20260921,0,1.4058890491724014,1.4058890491724014,21049040,full,0.0882702442496783,32768,0.02197027894457394,0.07190864201923013,completed,1024,3,0.07200562674609083,0.014362850440219656,0.01268925546785544,0.20022477523016058,0.01789691682850491,20.0,0.20218241331754255,0.020481578470137308
8,190,903,1.0,8,0.5,learned,64,0.07294853978943755,matched_anchor,183.03907675579734,0.01555856429666218,factorized_full,8192,confirmation,0.009955164774223063,20260921,0,1.5004951506853104,1.5004951506853104,21049040,factorized_full,0.05596978307321008,32768,0.019102114807191973,0.0351564540234232,completed,1024,3,0.0698586606015186,0.014903252860416352,0.009474900056177557,0.14708939986455763,0.016905129824615797,20.0,0.14895911228224817,0.01774664540463857
8,191,903,1.0,8,0.5,learned,64,0.11874927335252076,matched_anchor,159.22655915566295,0.028282301461277082,tail_anchored,8192,confirmation,0.015680566222485173,20260921,0,1.2503022961318493,1.2503022961318493,21049040,anchor_n8192_k1024_m8,0.09133484967625931,32768,0.03106870301627029,0.1345968226330466,completed,1024,3,0.11116397854178234,0.02544091387334739,0.01296394258982057,0.18350432088736077,0.02769371058500971,20.0,0.18548558526535458,0.02910700559233853
8,192,904,1.0,8,0.5,learned,64,0.09009974636211862,matched_anchor,112.82300965140178,0.02039285554945323,full,8192,confirmation,0.01689398834148169,20260921,0,1.40354448184371,1.40354448184371,21049050,full,0.06947829643423215,32768,0.025829336117056415,0.08862702067716453,completed,1024,3,0.10046324640813287,0.023452521258622197,0.013760956368780872,0.15945850776162573,0.025808857596149298,20.0,0.16290685837524424,0.0224116283007819
8,193,904,1.0,8,0.5,learned,64,0.04911896741713992,matched_anchor,124.73472544052544,0.010501494039830778,factorized_full,8192,confirmation,0.007539618643168336,20260921,0,1.4932445846498013,1.4932445846498013,21049050,factorized_full,0.03963551932836379,32768,0.011635603818637869,0.01380983489808211,completed,1024,3,0.05146814641204879,0.010606084507151899,0.00945267927778519,0.13508775333002448,0.012899446377837576,20.0,0.13783474570424165,0.01196036078441879
8,194,904,1.0,8,0.5,learned,64,0.07954264143279023,matched_anchor,117.13895404276688,0.016078563931530388,tail_anchored,8192,confirmation,0.011622371257162034,20260921,0,1.3420304507017136,1.3420304507017136,21049050,anchor_n8192_k1024_m8,0.04916704143645258,32768,0.026115923048699943,0.07208056922702402,completed,1024,3,0.09745259295090736,0.021379690203064843,0.011405480264742834,0.19876462561481703,0.024811236547671547,20.0,0.20112241258137115,0.021564211181949306
8,195,905,1.0,8,0.5,learned,64,0.07046811815748338,matched_anchor,63.654862091348996,0.013171120941597354,full,8192,confirmation,0.007458379229535609,20260921,0,1.4082104340195656,1.4082104340195656,21049060,full,0.05529785715591408,32768,0.01839840705266388,0.0493252197397595,completed,1024,3,0.08768828999912955,0.01831488620665675,0.006710238207027841,0.1874721554369309,0.020804018320213676,20.0,0.19071772295182393,0.01688465041659508
8,196,905,1.0,8,0.5,learned,64,0.03770008215985504,matched_anchor,73.82667979464004,0.006429904394019387,factorized_full,8192,confirmation,0.004423812646332806,20260921,0,1.5050019659101963,1.5050019659101963,21049060,factorized_full,0.029924432640450294,32768,0.010256127946810661,0.009479634874930415,completed,1024,3,0.0542148834781595,0.011238004272236328,0.006932063810700467,0.13002938933780428,0.013262966996155996,20.0,0.1334677149180032,0.009679703234710242
8,197,905,1.0,8,0.5,learned,64,0.08113787852512351,matched_anchor,69.93239490922524,0.017154629927467434,tail_anchored,8192,confirmation,0.008922815594716296,20260921,0,1.22070137783885,1.22070137783885,21049060,anchor_n8192_k1024_m8,0.06695865800233215,32768,0.02117018476557209,0.09091331007508593,completed,1024,3,0.09535515518305879,0.020970888014244543,0.008174674572208529,0.18853523280828832,0.023800252872383364,20.0,0.1890278547247945,0.019916294286469682
8,198,906,1.0,8,0.5,learned,64,0.06450844822134771,matched_anchor,84.75754195041233,0.012309362745898146,full,8192,confirmation,0.0022404012346563824,20260921,0,1.406606126576662,1.406606126576662,21049070,full,0.014604913022060226,32768,0.016905319503068263,0.04479509509412378,completed,1024,3,0.08312888828480422,0.01816360547112752,0.0056518281578268725,0.18861634716436115,0.02127113091140476,20.0,0.18930230089694722,0.017192697950885086
8,199,906,1.0,8,0.5,learned,64,0.06856407476224136,matched_anchor,101.55284127744574,0.015227767087858137,factorized_full,8192,confirmation,0.002103918546935382,20260921,0,1.5005644150078297,1.5005644150078297,21049070,factorized_full,0.013749511766995483,32768,0.028002145895248704,0.030130165959771974,completed,1024,3,0.07153985357324587,0.016723869109480184,0.004718280583497131,0.1519718361820438,0.01881796217796278,20.0,0.15233898165327803,0.018451768672599688
8,200,906,1.0,8,0.5,learned,64,0.07482212508061216,matched_anchor,87.81229878985017,0.015613929296007668,tail_anchored,8192,confirmation,0.0029115893369571198,20260921,0,1.2016427032649517,1.2016427032649517,21049070,anchor_n8192_k1024_m8,0.022814652272160896,32768,0.016439405803214575,0.04021561259800601,completed,1024,3,0.0910214307700595,0.020765564979361592,0.007033074868051286,0.180093840373223,0.0220613378430721,20.0,0.18070730056057613,0.01790339496001201
8,201,907,1.0,8,0.5,learned,64,0.08930427493613402,matched_anchor,136.20177705332492,0.019997266567378755,full,8192,confirmation,0.0013899699806920124,20260921,0,1.4042255468666553,1.4042255468666553,21049080,full,0.011119759763396603,32768,0.020203191823988085,0.050564450913810406,completed,1024,3,0.0873415166649393,0.019598960152231622,0.0010570886675932917,0.2091704071048057,0.021495241543739847,20.0,0.20963442357944106,0.02263819959964108
