batch,cell_id,cell_wall_seconds,checkpoint_sha256,commit,condition,control_delta,critical_batch,dataset_seed,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,finite_normalizer,groups,initialization,ks_mean,learning_w1,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,resampling_count,sampling,score_evaluations,seconds,seed,status,steps,suite,training_seed,true_ks_mean,true_mean_absolute_error,true_positive_mass_error,true_variance_relative_error,true_w1_mean,u_max,variance_relative_error,w1_mean
4,289,3.7079596035182476,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,116,cuda,1.0,8,0.5,learned_mixture,0.6425271386629375,False,64,standard normal at finite u_max,0.2650426237724812,0.00835958140983726,0.06441403621179735,unbiased,3.068377184075143e-05,32768,202038784,0.0031366530492996925,670,without_replacement,268435456,2.9645019248127937,9004116,completed,2048,heldout,4,0.2772937844643171,0.06811204591398776,0.004001584498004154,0.3770085614569144,0.07112347740478085,20.0,0.3751513900506925,0.06734160990187571
4,290,4.217361733317375,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,116,cuda,1.0,8,0.5,learned_mixture,0.8006531481913741,True,64,standard normal at finite u_max,0.48429548761548713,0.00835958140983726,0.1352500627332776,tail,8.936675677639825e-05,32768,202038784,0.03842136102604933,477,without_replacement,268435456,3.4324058927595615,9004116,completed,2048,heldout,4,0.5077665669425901,0.14329710337343635,0.03816099833334796,0.427558285282506,0.14370599739890122,20.0,0.42653146670194814,0.13602461295351995
4,291,14.794723577797413,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,117,cuda,1.0,8,0.5,learned_mixture,0.9547038879569673,True,64,standard normal at finite u_max,0.16718860173565525,0.008652446247406909,0.04172622181758215,full,0.3634018098737334,32768,1383796224,0.02267179548528312,103,with_replacement,4294967296,14.044657532125711,9004117,completed,2048,heldout,4,0.19044268439259548,0.04776788271414086,0.02181342354620861,0.23638141743516497,0.048571796002706266,20.0,0.2341636353897198,0.04235755106333011
4,292,13.124866474419832,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,117,cuda,1.0,8,0.5,learned_mixture,0.9652082528297881,False,64,standard normal at finite u_max,0.17949451451715104,0.008652446247406909,0.03901004625854135,unbiased,3.1455310522513576e-05,32768,202038784,0.008476626020358383,658,without_replacement,268435456,2.9648177437484264,9004117,completed,2048,heldout,4,0.20689208988801827,0.046172887456622215,0.009334997983169294,0.3535879161103762,0.05011263261159877,20.0,0.3513361910195589,0.04346573720122756
4,293,4.147568698972464,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,117,cuda,1.0,8,0.5,learned_mixture,0.896638410918286,True,64,standard normal at finite u_max,0.3289272584607704,0.008652446247406909,0.08764769893720674,tail,3.4479917211829335e-05,32768,202038784,0.04760781572557191,457,without_replacement,268435456,3.3966282941401005,9004117,completed,2048,heldout,4,0.3453841408095806,0.09284320626632894,0.046749443786497404,0.31461315957048464,0.09314406934510165,20.0,0.3122180793659086,0.08771586944334016
4,294,24.211980797350407,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,118,cuda,1.0,8,0.5,learned_mixture,0.5507854729671688,True,64,standard normal at finite u_max,0.0599370651229387,0.007881850996745873,0.011311274336800087,full,0.3348212191856698,32768,1383796224,0.006206762207856958,102,with_replacement,4294967296,14.04497566446662,9004118,completed,2048,heldout,4,0.08348099172672284,0.017597059623959,0.0045512163914702,0.18814034322632822,0.01990689897042075,20.0,0.18904658636580673,0.014122666917596456
4,295,3.711461763828993,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,118,cuda,1.0,8,0.5,learned_mixture,0.8405470349777442,False,64,standard normal at finite u_max,0.27455735269178283,0.007881850996745873,0.06057385787666051,unbiased,3.051818663229696e-05,32768,202038784,0.040431699594919615,665,without_replacement,268435456,2.9640824273228645,9004118,completed,2048,heldout,4,0.3010441037498236,0.06783056344888053,0.04180815893984069,0.41484279725474615,0.06893229630201644,20.0,0.4155856535226263,0.061893528381364915
4,296,4.154963504523039,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,118,cuda,1.0,8,0.5,learned_mixture,0.8484677042655756,True,64,standard normal at finite u_max,0.43329369743288415,0.007881850996745873,0.10886501922599882,tail,4.5135443537765354e-05,32768,202038784,0.051098609165644564,435,without_replacement,268435456,3.397163100540638,9004118,completed,2048,heldout,4,0.45007818769743013,0.11528537674954481,0.052075113550764975,0.41668793029780093,0.11596946992137813,20.0,0.41769786229512496,0.1106151891650099
4,297,14.802382111549377,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,,119,cuda,1.0,8,0.5,learned_mixture,0.6530178104964296,True,64,standard normal at finite u_max,0.059750980565736814,0.003879548558241714,0.012365353380188359,full,0.34889308666863295,32768,1383796224,0.0028501200151962724,91,with_replacement,4294967296,14.048219300806522,9004119,completed,2048,heldout,4,0.06637378119131222,0.014299305236756692,0.0037781551682130182,0.18138586358218295,0.017237851770134486,20.0,0.1799634644696962,0.01538145180615843
4,298,3.719086464494467,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,unbiased,,,119,cuda,1.0,8,0.5,learned_mixture,0.7590887035544904,False,64,standard normal at finite u_max,0.2042346110042035,0.003879548558241714,0.051078907153719925,unbiased,3.0595471802383465e-05,32768,202038784,0.009493286536545444,640,without_replacement,268435456,2.9650363251566887,9004119,completed,2048,heldout,4,0.21075909555787714,0.05312938236017944,0.008565312259165035,0.31512838844873403,0.057191156774729385,20.0,0.31372654805572664,0.05555684792260201
4,299,13.552760165184736,4f8f7d024dee2ba1d205fcf59f39c4f32d87524ab703a9051d4ad4e7ca38f59f,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,,119,cuda,1.0,8,0.5,learned_mixture,0.5889586336763662,True,64,standard normal at finite u_max,0.26473095074036535,0.003879548558241714,0.0688405565645995,tail,0.006143732473511483,32768,202038784,0.017200235213647316,340,without_replacement,268435456,3.370118610560894,9004119,completed,2048,heldout,4,0.27398959194932937,0.07166493691896156,0.01627409555735579,0.24636435741054286,0.07170550097481851,20.0,0.24501475768985984,0.06886990410092746
4,300,1.3124147057533264,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.7309895918673145,True,64,standard normal at finite u_max,0.06805489138660763,,0.01393516807783668,full,0.07005532105052457,8192,371658240,1.3000539089702556e-08,86,with_replacement,268435456,1.0451079159975052,20,completed,512,boundary,,,,,,,20.0,0.18512753596342982,0.01726993466021709
59,301,2.175263226032257,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9761677387977014,False,64,standard normal at finite u_max,0.07539922932223213,,0.01568036089060748,unbiased,0.08923126123629928,8192,578936320,1.3000539089702556e-08,88,without_replacement,247463936,1.6234367042779922,20,completed,512,boundary,,,,,,,20.0,0.22352337712865067,0.01998702886556599
60,302,2.232078328728676,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.9999295875436545,True,64,standard normal at finite u_max,0.05250679662914024,,0.009121957092939822,unbiased,0.043053631323662446,8192,579001856,1.3000539089702556e-08,85,without_replacement,251658240,1.6429460979998112,20,completed,512,boundary,,,,,,,20.0,0.18895725548451697,0.01353120948153368
4,303,0.6865117996931076,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9007128394641749,True,64,standard normal at finite u_max,0.0718826774577181,,0.01620112987960752,tail,0.019014229735748178,8192,76209664,1.3000539089702556e-08,87,without_replacement,16777216,0.42578693106770515,20,completed,512,boundary,,,,,,,20.0,0.1799110521588652,0.018449943123839258
4,304,1.306270495057106,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.9988503578609015,True,64,standard normal at finite u_max,0.05906055491117237,,0.011550906645875797,full,0.04424184833359242,8192,371658240,1.3000539089702556e-08,85,with_replacement,268435456,1.0432215072214603,21,completed,512,boundary,,,,,,,20.0,0.17491694635644323,0.015157625535625323
59,305,2.1890356056392193,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9999325023252055,False,64,standard normal at finite u_max,0.07419289708153727,,0.015592044651132439,unbiased,0.07466999182277612,8192,578799616,1.3000539089702556e-08,92,without_replacement,247463936,1.633860819041729,21,completed,512,boundary,,,,,,,20.0,0.2013946795987255,0.018686821116986618
60,306,2.2270199805498123,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.675851602468814,True,64,standard normal at finite u_max,0.056825614964169116,,0.011435976444580609,unbiased,0.09346112116244697,8192,579001856,1.3000539089702556e-08,83,without_replacement,251658240,1.642633356153965,21,completed,512,boundary,,,,,,,20.0,0.13517173659144904,0.014380254144386378
4,307,0.6864549741148949,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.7358790406276265,True,64,standard normal at finite u_max,0.05595032596466439,,0.011326739113641668,tail,0.08864137812254076,8192,76209664,1.3000539089702556e-08,83,without_replacement,16777216,0.4267598018050194,21,completed,512,boundary,,,,,,,20.0,0.1693979040925847,0.013830830513876692
4,308,1.3051050081849098,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.9987705756284228,True,64,standard normal at finite u_max,0.08523322412843119,,0.018333172324146052,full,0.0493547268508335,8192,371658240,1.3000539089702556e-08,84,with_replacement,268435456,1.0430046655237675,22,completed,512,boundary,,,,,,,20.0,0.18400986573607975,0.022152578650070753
59,309,2.1742127127945423,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9835339484562637,False,64,standard normal at finite u_max,0.0784766484508452,,0.01781867181749204,unbiased,0.06198088866367437,8192,578936320,1.3000539089702556e-08,83,without_replacement,247463936,1.6211647540330887,22,completed,512,boundary,,,,,,,20.0,0.2043550325122795,0.02097557071141266
60,310,2.2251469418406487,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.6300150571364067,True,64,standard normal at finite u_max,0.0621227851828125,,0.01242739547034126,unbiased,0.022431822359143105,8192,579001856,1.3000539089702556e-08,81,without_replacement,251658240,1.6426528804004192,22,completed,512,boundary,,,,,,,20.0,0.19429817808932043,0.01593636655964687
4,311,0.6860074363648891,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9070284153123065,True,64,standard normal at finite u_max,0.05979441501887041,,0.011346162532068188,tail,0.0431158468907512,8192,76209664,1.3000539089702556e-08,80,without_replacement,16777216,0.4252462685108185,22,completed,512,boundary,,,,,,,20.0,0.18521659095884463,0.015352730985807526
4,312,1.3054542355239391,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.9941755818558033,True,64,standard normal at finite u_max,0.08518523038450872,,0.02125086715827053,full,0.08959242133946992,8192,371658240,1.3000539089702556e-08,80,with_replacement,268435456,1.0432696007192135,23,completed,512,boundary,,,,,,,20.0,0.14421781634464062,0.022644606425367978
59,313,2.1738339588046074,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.8844303782331158,False,64,standard normal at finite u_max,0.19161260175582387,,0.049999096345928334,unbiased,0.10222670243897963,8192,578936320,1.3000539089702556e-08,87,without_replacement,247463936,1.6230481788516045,23,completed,512,boundary,,,,,,,20.0,0.2565642692363617,0.05277731519335595
60,314,2.226204738020897,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.6102601134503368,True,64,standard normal at finite u_max,0.07065923264899554,,0.013918809674596591,unbiased,0.08185461811356778,8192,579001856,1.3000539089702556e-08,86,without_replacement,251658240,1.6420698165893555,23,completed,512,boundary,,,,,,,20.0,0.20561938258024784,0.016873751010511674
4,315,0.6895889304578304,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9524008348377454,True,64,standard normal at finite u_max,0.11123012834932983,,0.02696480425972346,tail,0.06062070411266352,8192,76209664,1.3000539089702556e-08,85,without_replacement,16777216,0.4277529940009117,23,completed,512,boundary,,,,,,,20.0,0.19651928251453576,0.029791098141823298
4,316,1.3051493242383003,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.6273493899349396,True,64,standard normal at finite u_max,0.10028754652095345,,0.02346022617008539,full,0.03382580628840801,8192,371658240,1.3000539089702556e-08,87,with_replacement,268435456,1.043175995349884,24,completed,512,boundary,,,,,,,20.0,0.20051420657144614,0.026168635339874177
59,317,2.170301180332899,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.816087790784007,False,64,standard normal at finite u_max,0.09381796991625581,,0.023502313687700213,unbiased,0.07395259220043737,8192,578936320,1.3000539089702556e-08,89,without_replacement,247463936,1.6220389902591705,24,completed,512,boundary,,,,,,,20.0,0.16437882758384198,0.024531373333254256
60,318,2.229378152638674,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.9999260843604033,True,64,standard normal at finite u_max,0.09722571584979155,,0.023515247111673077,unbiased,0.044857448223670146,8192,579001856,1.3000539089702556e-08,84,without_replacement,251658240,1.6426550410687923,24,completed,512,boundary,,,,,,,20.0,0.19890129420660885,0.02539313422203899
4,319,0.6887519769370556,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9776494849353367,True,64,standard normal at finite u_max,0.09013576010280877,,0.02300645011628208,tail,0.098765011453994,8192,76209664,1.3000539089702556e-08,89,without_replacement,16777216,0.4275539331138134,24,completed,512,boundary,,,,,,,20.0,0.17479870718789317,0.025174632540214466
4,320,1.3040862046182156,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.6642943097780998,True,64,standard normal at finite u_max,0.06077014529570152,,0.01164231362440718,full,0.08401185605619826,8192,371658240,1.3000539089702556e-08,80,with_replacement,268435456,1.0415427461266518,25,completed,512,boundary,,,,,,,20.0,0.19785801788770346,0.01533940190525559
59,321,2.172352697700262,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9558079821974135,False,64,standard normal at finite u_max,0.0972798561194346,,0.022644590210048277,unbiased,0.06446116637113994,8192,578936320,1.3000539089702556e-08,83,without_replacement,247463936,1.6212896220386028,25,completed,512,boundary,,,,,,,20.0,0.20007445680291686,0.025506733667788217
60,322,2.2284667380154133,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.6575886350983164,True,64,standard normal at finite u_max,0.045645157892984636,,0.00886795799750191,unbiased,0.06470947550891998,8192,579001856,1.3000539089702556e-08,82,without_replacement,251658240,1.6413400657474995,25,completed,512,boundary,,,,,,,20.0,0.14842916531282993,0.011713660378136644
4,323,0.7053034082055092,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9174264269657968,True,64,standard normal at finite u_max,0.06942773099557233,,0.014608152104558944,tail,0.07772643008902523,8192,76209664,1.3000539089702556e-08,83,without_replacement,16777216,0.4384840503334999,25,completed,512,boundary,,,,,,,20.0,0.2103327821555493,0.018787674922225363
4,324,1.3050503470003605,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.9831106550420782,True,64,standard normal at finite u_max,0.05358473339106533,,0.008838860522565176,full,0.08609021111232242,8192,371658240,1.3000539089702556e-08,82,with_replacement,268435456,1.0430875532329082,26,completed,512,boundary,,,,,,,20.0,0.20911349895839748,0.013547654826010969
59,325,2.1696296632289886,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.6391993601630765,False,64,standard normal at finite u_max,0.10499115429729054,,0.024496279085403888,unbiased,0.029034411148443014,8192,578936320,1.3000539089702556e-08,87,without_replacement,247463936,1.6221618838608265,26,completed,512,boundary,,,,,,,20.0,0.18278301580306777,0.02856166936938632
60,326,2.2319451980292797,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.9136383322321079,True,64,standard normal at finite u_max,0.052663046054743756,,0.009417772498685889,unbiased,0.08252905661564713,8192,579001856,1.3000539089702556e-08,91,without_replacement,251658240,1.6452505812048912,26,completed,512,boundary,,,,,,,20.0,0.19758613815282522,0.013864221852531854
4,327,0.6888419725000858,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.8971968813317239,True,64,standard normal at finite u_max,0.06709277868685071,,0.01580708058441313,tail,0.074738328667687,8192,76209664,1.3000539089702556e-08,82,without_replacement,16777216,0.42713041976094246,26,completed,512,boundary,,,,,,,20.0,0.1717414510728308,0.018154401231289422
4,328,1.3034283071756363,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.7191181186547827,True,64,standard normal at finite u_max,0.08398317303911483,,0.01919628380156993,full,0.06663017266032953,8192,371658240,1.3000539089702556e-08,89,with_replacement,268435456,1.042728703469038,27,completed,512,boundary,,,,,,,20.0,0.17961207441750854,0.02116962875474455
59,329,2.1696214005351067,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9422481575632495,False,64,standard normal at finite u_max,0.05018182668048106,,0.009476348538426771,unbiased,0.09737021037710367,8192,578936320,1.3000539089702556e-08,85,without_replacement,247463936,1.6203525811433792,27,completed,512,boundary,,,,,,,20.0,0.12928081387950277,0.014135700416281106
60,330,2.2290648259222507,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.6042080818173677,True,64,standard normal at finite u_max,0.049899490422610125,,0.009103961390386772,unbiased,0.06240622688515499,8192,579001856,1.3000539089702556e-08,85,without_replacement,251658240,1.643955998122692,27,completed,512,boundary,,,,,,,20.0,0.17419279673459137,0.013596148892411127
4,331,0.6923970356583595,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.9500845673132275,True,64,standard normal at finite u_max,0.08850766619805853,,0.02228283168169133,tail,0.09215500020690245,8192,76209664,1.3000539089702556e-08,88,without_replacement,16777216,0.4303335137665272,27,completed,512,boundary,,,,,,,20.0,0.16110289354388488,0.023213325877345453
4,332,1.3049768209457397,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.9194443261298029,True,64,standard normal at finite u_max,0.06779097800722331,,0.014632785272648913,full,0.09932780295277037,8192,371658240,1.3000539089702556e-08,86,with_replacement,268435456,1.0434154123067856,28,completed,512,boundary,,,,,,,20.0,0.19056127107959153,0.01597275400667674
59,333,2.170459669083357,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9813863595512083,False,64,standard normal at finite u_max,0.06540362414585842,,0.015006133123094914,unbiased,0.06947147255373333,8192,578936320,1.3000539089702556e-08,81,without_replacement,247463936,1.6215863302350044,28,completed,512,boundary,,,,,,,20.0,0.1821768972967238,0.017090358222175802
60,334,2.225698307156563,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.8058468648248102,True,64,standard normal at finite u_max,0.0604368497809821,,0.012727431349453838,unbiased,0.04628259213640196,8192,579001856,1.3000539089702556e-08,87,without_replacement,251658240,1.6437405347824097,28,completed,512,boundary,,,,,,,20.0,0.18467164373056627,0.01506943659329717
4,335,0.6906268820166588,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.6640367294646305,True,64,standard normal at finite u_max,0.04419028219364345,,0.005694487168819332,tail,0.1033998544819402,8192,76209664,1.3000539089702556e-08,89,without_replacement,16777216,0.4289756827056408,28,completed,512,boundary,,,,,,,20.0,0.20135325639632712,0.011584648903323776
4,336,1.304638396948576,,324a2d406707f9daea94ae5b41dbad7950efa93d,full,,60,,cuda,1.0,8,0.5,gaussian,0.8514130094440214,True,64,standard normal at finite u_max,0.06092622069754813,,0.012824965875288502,full,0.08509015583000722,8192,371658240,1.3000539089702556e-08,84,with_replacement,268435456,1.0430708155035973,29,completed,512,boundary,,,,,,,20.0,0.1871228977081854,0.01595617276728452
59,337,2.177754797041416,,324a2d406707f9daea94ae5b41dbad7950efa93d,below,,60,,cuda,1.0,8,0.5,gaussian,0.9198956070227089,False,64,standard normal at finite u_max,0.06148155145661275,,0.012410094120824,unbiased,0.1046240644747145,8192,578936320,1.3000539089702556e-08,86,without_replacement,247463936,1.6226885356009007,29,completed,512,boundary,,,,,,,20.0,0.20867404568664882,0.016243283385522004
60,338,2.227570131421089,,324a2d406707f9daea94ae5b41dbad7950efa93d,at,,60,,cuda,1.0,8,0.5,gaussian,0.7434184020135064,True,64,standard normal at finite u_max,0.05360963870758787,,0.01088387228839395,unbiased,0.10775869959414561,8192,579001856,1.3000539089702556e-08,83,without_replacement,251658240,1.6426583975553513,29,completed,512,boundary,,,,,,,20.0,0.17193937329812364,0.013912559725935024
4,339,0.6867009624838829,,324a2d406707f9daea94ae5b41dbad7950efa93d,tail,,60,,cuda,1.0,8,0.5,gaussian,0.6384870839624796,True,64,standard normal at finite u_max,0.0628854958672097,,0.011486824080679192,tail,0.09614607821167402,8192,76209664,1.3000539089702556e-08,80,without_replacement,16777216,0.4252733699977398,29,completed,512,boundary,,,,,,,20.0,0.20261009181251988,0.01675454008551445
