all_strongest_batch_count,bad_event_lower_probability,batch,cell_id,commit,device,diffusion,dimension,ess_fraction,ess_threshold,family,final_ess_fraction,finite_population_normalizer,full_exact_log_normalizer,full_exact_variance,groups,initialization,kind,ks_mean,largest_normalized_weight,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,nonintegrable_batch_count,particles,peak_gpu_bytes,positive_mass_error,potential_mse,relative_path,resampling_count,score_evaluations,score_mse,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean,weighted_mean,weighted_variance
0,0.0625,2,330,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.969475547648074,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.002269124910184052,0.11533367795763905,,full,,0,1024,93184,,0.0,task_006/cell_0330,,,0.0,0.0011074356734752655,15,completed,,,,,-0.008191201568626188,0.4844044669242145
58,0.0625,2,331,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.40701153386361255,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.02329432348639083,0.24344431143988832,,unbiased,,58,1024,142336,,0.41792544536526255,task_007/cell_0331,,,0.229324947484781,0.0014315396547317505,15,completed,,,,,0.13169864679603924,0.6397654388411813
3,0.00390625,4,332,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.5578331069197978,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.017426398318387055,0.17352498250805493,,unbiased,,23,1024,175104,,0.1794490204679515,task_008/cell_0332,,,0.11910560849866346,0.0014408566057682037,15,completed,,,,,0.040130209510566645,0.6088916732685414
0,1.52587890625e-05,8,333,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9225968774534073,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.005329951952936004,0.12699279489602677,,unbiased,,0,1024,240640,,0.06295210273886703,task_009/cell_0333,,,0.05871916562240702,0.0014439038932323456,15,completed,,,,,0.03898447049526908,0.5110563791330469
0,2.3283064365386963e-10,16,334,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9526897595708428,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.004259909229019588,0.11608831610507409,,unbiased,,0,1024,418304,,0.027931550304170768,task_010/cell_0334,,,0.025774006948997848,0.0014219880104064941,15,completed,,,,,0.0445731513986409,0.5098901662225416
0,5.421010862427522e-20,32,335,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9504670324175402,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.003495987323932711,0.12265244447596402,,unbiased,,0,1024,811520,,0.013776699872262103,task_011/cell_0335,,,0.01238989443785356,0.0014298483729362488,15,completed,,,,,0.04137870727348658,0.4881581628841256
0,0.0625,2,336,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9738076334651721,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.002406133624112477,0.10921072455578784,,full,,0,1024,93184,,0.0,task_000/cell_0336,,,0.0,0.0010759010910987854,16,completed,,,,,-0.022906014957187942,0.466721860796099
61,0.0625,2,337,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.5574773341015207,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.014491488309710528,0.19633349867178929,,unbiased,,61,1024,142336,,0.34352987499668,task_001/cell_0337,,,0.21673170888088183,0.001452036201953888,16,completed,,,,,0.006982826419229838,0.5664868343023282
4,0.00390625,4,338,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7180934505540166,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.011834113120919258,0.15343789100406457,,unbiased,,23,1024,175104,,0.14896697058679056,task_002/cell_0338,,,0.10961115738446048,0.0014020800590515137,16,completed,,,,,-0.028015247089601295,0.5173606684748402
0,1.52587890625e-05,8,339,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9409578320460418,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0036217701558749786,0.1129199934653089,,unbiased,,0,1024,240640,,0.05636680457369066,task_003/cell_0339,,,0.05479498329062674,0.0031476393342018127,16,completed,,,,,-0.01879375735104559,0.5080564991109632
0,2.3283064365386963e-10,16,340,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9375442858999382,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.005918122012479231,0.115697278461381,,unbiased,,0,1024,418304,,0.029240189061937323,task_004/cell_0340,,,0.02657673480734981,0.0014146342873573303,16,completed,,,,,-0.03125853145222246,0.5061180251870072
0,5.421010862427522e-20,32,341,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9669040896082758,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0030310435264394153,0.10851852205517876,,unbiased,,0,1024,811520,,0.012487428448805224,task_005/cell_0341,,,0.01332354005687522,0.0014544464647769928,16,completed,,,,,-0.022610352205591988,0.5031105243158749
0,0.0625,2,342,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.966737204391228,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.0024730897057523636,0.11736080554797734,,full,,0,1024,93184,,0.0,task_006/cell_0342,,,0.0,0.0010776594281196594,17,completed,,,,,0.032182791924460066,0.5168883355248524
70,0.0625,2,343,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.25004192197111763,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.04557036173149275,0.29103226184491415,,unbiased,,70,1024,142336,,0.46925995577954893,task_007/cell_0343,,,0.2687332207359858,0.0014250576496124268,17,completed,,,,,-0.03815045868119278,0.5777529329106924
6,0.00390625,4,344,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.08537138290415791,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.06838806446323703,0.3620102064849391,,unbiased,,32,1024,175104,,0.31579188761235333,task_008/cell_0344,,,0.1351193351284214,0.001440778374671936,17,completed,,,,,-0.019707098521999217,0.8631218841403211
0,1.52587890625e-05,8,345,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.908218915772968,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.007368405014980713,0.126584311453672,,unbiased,,1,1024,240640,,0.062119068013473576,task_009/cell_0345,,,0.05344061575290643,0.001430649310350418,17,completed,,,,,0.01228566371196601,0.5336803206292582
0,2.3283064365386963e-10,16,346,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9058233330777198,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.008379854048368027,0.12550602792779575,,unbiased,,0,1024,418304,,0.03300089933199537,task_010/cell_0346,,,0.02518162602801162,0.0013944059610366821,17,completed,,,,,0.006116698544722549,0.527660143420499
0,5.421010862427522e-20,32,347,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9613626501843623,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0033543440872463013,0.11921411261581749,,unbiased,,0,1024,811520,,0.015604738585452829,task_011/cell_0347,,,0.013369853278168224,0.0014377236366271973,17,completed,,,,,0.003434914780893408,0.5095917514684705
0,0.0625,2,348,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9648018338335009,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.00245321105123461,0.12404645335291153,,full,,0,1024,93184,,0.0,task_000/cell_0348,,,0.0,0.0010628961026668549,18,completed,,,,,0.009495053968742093,0.5256261303922743
69,0.0625,2,349,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.1999603385091561,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.05183706961228593,0.26919451068878786,,unbiased,,69,1024,142336,,0.43519520767831044,task_001/cell_0349,,,0.245877548538352,0.0014315024018287659,18,completed,,,,,-0.02208575902117205,0.6645692252669164
2,0.00390625,4,350,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.780823966197243,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.008939249045931078,0.15830410904389858,,unbiased,,23,1024,175104,,0.1451549201973633,task_002/cell_0350,,,0.12120619370497447,0.0014283135533332825,18,completed,,,,,0.008431514119511586,0.5851170610363228
0,1.52587890625e-05,8,351,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8528382173369584,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.009203144569494592,0.14156409171718654,,unbiased,,0,1024,240640,,0.08421660181323014,task_003/cell_0351,,,0.06281084541513815,0.003123350441455841,18,completed,,,,,-0.0017860671713417165,0.5601303025525117
0,2.3283064365386963e-10,16,352,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9290448112175579,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0056225713270540096,0.13479702370558488,,unbiased,,0,1024,418304,,0.037680230946801854,task_004/cell_0352,,,0.03156987520235256,0.0013974010944366455,18,completed,,,,,0.015338514306508799,0.548248412355936
0,5.421010862427522e-20,32,353,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9531393736395374,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0035621898782356638,0.12662491460907166,,unbiased,,0,1024,811520,,0.01573885472417857,task_005/cell_0353,,,0.013967644890678008,0.0014856606721878052,18,completed,,,,,0.011486048056234845,0.5383186980537585
0,0.0625,2,354,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9441409313005809,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.004838611631328535,0.13091904939259358,,full,,0,1024,93184,,0.0,task_006/cell_0354,,,0.0,0.001064639538526535,19,completed,,,,,-0.011089334872633319,0.5621371947885563
74,0.0625,2,355,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.11393681040310352,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.08255917425224517,0.2961697456922794,,unbiased,,74,1024,142336,,0.4673525597245584,task_007/cell_0355,,,0.2625914545522048,0.0013996660709381104,19,completed,,,,,-0.049692902147188404,0.6725360355444812
5,0.00390625,4,356,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.6115271930533612,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.015708305724932998,0.1747717551751622,,unbiased,,23,1024,175104,,0.1981219298523716,task_008/cell_0356,,,0.12567844768040076,0.0014331676065921783,19,completed,,,,,0.0708724439635194,0.5887156352949039
0,1.52587890625e-05,8,357,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7784126160794087,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.01135774305155972,0.15379447842937566,,unbiased,,1,1024,240640,,0.08974404281679038,task_009/cell_0357,,,0.06049567430427889,0.0014330670237541199,19,completed,,,,,0.03763300625911606,0.5238501677600971
0,2.3283064365386963e-10,16,358,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9478702675556171,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0034757118768557627,0.12604127516084151,,unbiased,,0,1024,418304,,0.036631814125793805,task_010/cell_0358,,,0.0302371554875357,0.0013766363263130188,19,completed,,,,,0.038782775924071096,0.5156886103076506
0,5.421010862427522e-20,32,359,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8094442895613445,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.014200147472944416,0.14295008370219353,,unbiased,,0,1024,811520,,0.019704949796557847,task_011/cell_0359,,,0.014409735045055624,0.0014086663722991943,19,completed,,,,,0.03356155756268531,0.5012788859035496
0,0.0625,2,360,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9613041809929266,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.00036619656660330876,0.12211984107971752,,full,,0,16384,1443328,,0.0,task_000/cell_0360,,,0.0,0.0010662004351615906,0,completed,,,,,0.0012940668894362982,0.5076122771362974
1044,0.0625,2,361,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.047842697030634554,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.026467312285823125,0.31998724158630587,,unbiased,,1044,16384,2229760,,0.4514166097788758,task_001/cell_0361,,,0.23765640938712237,0.0014334358274936676,0,completed,,,,,-0.035966457794536555,0.6666841094502216
64,0.00390625,4,362,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.19949921447034766,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.009610632860072263,0.19291323152742557,,unbiased,,328,16384,2754048,,0.17884365256427184,task_002/cell_0362,,,0.12201997365457516,0.0014193877577781677,0,completed,,,,,0.009985473457722499,0.559523776006073
0,1.52587890625e-05,8,363,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7099248575852922,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.002603232076217824,0.14439697708752597,,unbiased,,13,16384,3802624,,0.08321375972524232,task_003/cell_0363,,,0.061730368985771,0.0031204596161842346,0,completed,,,,,0.002014819632164731,0.5187766951206745
0,2.3283064365386963e-10,16,364,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9057571561226903,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0010244137085172766,0.1302316027858712,,unbiased,,0,16384,6685184,,0.038668307990159564,task_004/cell_0364,,,0.030891378411367774,0.001415502279996872,0,completed,,,,,0.002044068178751565,0.5140809892990129
0,5.421010862427522e-20,32,365,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9382906404739666,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0006502704943530699,0.1249120737385141,,unbiased,,0,16384,12976640,,0.01775216623146579,task_005/cell_0365,,,0.014834906325553721,0.0014797374606132507,0,completed,,,,,0.00041801536301831884,0.5061016016545142
0,0.0625,2,366,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9524623360903886,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.0007541752037563634,0.12365029612629641,,full,,0,16384,1443328,,0.0,task_006/cell_0366,,,0.0,0.0010819174349308014,1,completed,,,,,0.004708807640370212,0.5075599101940819
1064,0.0625,2,367,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0001971337890447734,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.5508595807599818,1.3120046497312892,,unbiased,,1064,16384,2229760,,0.4917677187160321,task_007/cell_0367,,,0.241486439797358,0.0014316290616989136,1,completed,,,,,1.1341238127724393,0.9873653228020216
70,0.00390625,4,368,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.00013577189332882581,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.6704348973841452,1.3112347840026946,,unbiased,,322,16384,2754048,,0.19606839158215383,task_008/cell_0368,,,0.12406478010203559,0.001439504325389862,1,completed,,,,,1.2474311976114043,0.9732547459416827
0,1.52587890625e-05,8,369,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.5659457097457719,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00477505398854732,0.14963604255174978,,unbiased,,7,16384,3802624,,0.08325009479936049,task_009/cell_0369,,,0.060646636594558156,0.0014544092118740082,1,completed,,,,,-0.0033171074134668694,0.5306855362145657
0,2.3283064365386963e-10,16,370,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8257088811842909,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.002522216981304034,0.1344945204015442,,unbiased,,0,16384,6685184,,0.039797574712739474,task_010/cell_0370,,,0.0307839637359864,0.001420050859451294,1,completed,,,,,0.0018508825314753805,0.5134889551273376
0,5.421010862427522e-20,32,371,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9359771151341907,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0006729753395103438,0.12722549795233462,,unbiased,,0,16384,12976640,,0.019847426170202298,task_011/cell_0371,,,0.015565623463931741,0.00143490731716156,1,completed,,,,,-4.8102819689829854e-05,0.5116557539033593
0,0.0625,2,372,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9613833806565526,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.00034511847731988007,0.1197973679314508,,full,,0,16384,1443328,,0.0,task_000/cell_0372,,,0.0,0.001125827431678772,2,completed,,,,,-0.011318888242184477,0.5040536728630285
1041,0.0625,2,373,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.05786725103054616,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.025960495813377817,0.3105861967661472,,unbiased,,1041,16384,2229760,,0.4606630064430298,task_001/cell_0373,,,0.23815435222585976,0.0014859847724437714,2,completed,,,,,-0.04837241954229923,0.6433739680692226
73,0.00390625,4,374,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.22926648909672395,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.012915895800542324,0.1777551698422304,,unbiased,,316,16384,2754048,,0.17308991247419772,task_002/cell_0374,,,0.1173697545682725,0.0014787912368774414,2,completed,,,,,0.0355909008141575,0.6350178541172037
0,1.52587890625e-05,8,375,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7568516580542655,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0016717196536480223,0.14361751999060424,,unbiased,,10,16384,3802624,,0.08187678764092077,task_003/cell_0375,,,0.05894499964813404,0.00312051922082901,2,completed,,,,,-0.0014841363147959637,0.5179884215115159
0,2.3283064365386963e-10,16,376,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9164926465082384,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0009760811776990608,0.12676652788875487,,unbiased,,0,16384,6685184,,0.03607352769074773,task_004/cell_0376,,,0.02904053068045887,0.0014791376888751984,2,completed,,,,,-0.002742781116933055,0.5117199951906466
0,5.421010862427522e-20,32,377,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9403204258015585,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0005258302464083341,0.12359116438596551,,unbiased,,0,16384,12976640,,0.01836163826299964,task_005/cell_0377,,,0.015027139122634033,0.0015367455780506134,2,completed,,,,,-0.0027929360788834763,0.5001933910683396
0,0.0625,2,378,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9626653522150069,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.0003057226419636079,0.12055094275556755,,full,,0,16384,1443328,,0.0,task_006/cell_0378,,,0.0,0.0011431202292442322,3,completed,,,,,0.0030540526394549697,0.5030504463486339
1014,0.0625,2,379,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.13661769575516375,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.010669049509390042,0.2716406735928292,,unbiased,,1014,16384,2229760,,0.43307706170462656,task_007/cell_0379,,,0.23643859900733355,0.0014849230647087097,3,completed,,,,,-0.027311573216693173,0.633509647449763
65,0.00390625,4,380,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.020566046858913892,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.050439996052033455,0.2521537508931022,,unbiased,,298,16384,2754048,,0.1843222815131005,task_008/cell_0380,,,0.11995413705721178,0.001492328941822052,3,completed,,,,,-0.003611588097871491,0.54374423795855
0,1.52587890625e-05,8,381,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8014135825915628,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.001200586121780299,0.14423174723691723,,unbiased,,7,16384,3802624,,0.0792197869285921,task_009/cell_0381,,,0.06016926142548613,0.0014676079154014587,3,completed,,,,,-0.011361308049739187,0.5284698115924626
0,2.3283064365386963e-10,16,382,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8974140227807806,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0010830140905073494,0.12855644646555753,,unbiased,,0,16384,6685184,,0.0356091853391255,task_010/cell_0382,,,0.028850829504675306,0.0014547556638717651,3,completed,,,,,-0.010463282959571316,0.517472559252516
0,5.421010862427522e-20,32,383,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9387813577547605,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0007469542032131562,0.1253789265192804,,unbiased,,0,16384,12976640,,0.018074333470192987,task_011/cell_0383,,,0.015015462447517943,0.0015087723731994629,3,completed,,,,,0.004281028571903589,0.504915119627198
0,0.0625,2,384,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.96088106370482,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.0002705464111653883,0.12375750882874392,,full,,0,16384,1443328,,0.0,task_000/cell_0384,,,0.0,0.001102294772863388,4,completed,,,,,-0.005738133063489704,0.498940815030661
1076,0.0625,2,385,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.02737498764463722,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.03963426389436678,0.35144565716876386,,unbiased,,1076,16384,2229760,,0.4795754359089431,task_001/cell_0385,,,0.24598290233203324,0.0014483258128166199,4,completed,,,,,-0.050240824162553925,0.697307110121882
74,0.00390625,4,386,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.23556940098476883,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.009374541597041269,0.1833154651526545,,unbiased,,324,16384,2754048,,0.17556844962922497,task_002/cell_0386,,,0.12371758929694496,0.0014906972646713257,4,completed,,,,,-0.013824423127576708,0.5582579718947374
0,1.52587890625e-05,8,387,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7746024334518716,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0022550632650908515,0.14112263063496577,,unbiased,,10,16384,3802624,,0.07836092287892185,task_003/cell_0387,,,0.06026716330706611,0.0031253471970558167,4,completed,,,,,-0.013887253454373416,0.5404768136323339
0,2.3283064365386963e-10,16,388,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9156154179568448,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0006257814807924329,0.13198654327539394,,unbiased,,0,16384,6685184,,0.03659811231312781,task_004/cell_0388,,,0.029925528238230824,0.002183787524700165,4,completed,,,,,-0.013177007053870456,0.5171170324845642
0,5.421010862427522e-20,32,389,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.939597156113627,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0004696110885644173,0.12764655300713734,,unbiased,,0,16384,12976640,,0.01871299895626297,task_005/cell_0389,,,0.0150845344716412,0.0014924891293048859,4,completed,,,,,-0.0005737864666517482,0.5126303469418609
0,0.0625,2,390,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9614738044634694,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.00030873487346401364,0.12128571523194509,,full,,0,16384,1443328,,0.0,task_006/cell_0390,,,0.0,0.0012099146842956543,5,completed,,,,,-0.004885443293045577,0.5059033648105982
1033,0.0625,2,391,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.0028788631175821902,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.1375164611353121,0.5229688796529697,,unbiased,,1033,16384,2229760,,0.46505905211108006,task_007/cell_0391,,,0.2447793786372625,0.001459456980228424,5,completed,,,,,-0.24905286732494183,1.4180612540627004
58,0.00390625,4,392,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.042388121056413874,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.028063355798589595,0.23411397385715915,,unbiased,,304,16384,2754048,,0.18421311879605895,task_008/cell_0392,,,0.11900289832157325,0.0014537200331687927,5,completed,,,,,0.057087044751514895,0.6404323964723956
0,1.52587890625e-05,8,393,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.8772897631915094,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0010280689392277124,0.13226540432197353,,unbiased,,4,16384,3802624,,0.07224158875371678,task_009/cell_0393,,,0.05956587401579744,0.0014527291059494019,5,completed,,,,,-0.0073780053063336026,0.5140426757616441
0,2.3283064365386963e-10,16,394,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.7725848590196523,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0036052074997406113,0.1297545455560165,,unbiased,,0,16384,6685184,,0.036504344169677905,task_010/cell_0394,,,0.02924754831391802,0.0014357268810272217,5,completed,,,,,0.0048573606615839576,0.5159828338323245
0,5.421010862427522e-20,32,395,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9478559402136711,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0003966344547900897,0.12261505862542776,,unbiased,,0,16384,12976640,,0.018020495130800823,task_011/cell_0395,,,0.01489165133825706,0.0014785826206207275,5,completed,,,,,-0.006115173494972842,0.5025885790191249
0,0.0625,2,396,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9604261090006498,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.0003244846177670715,0.12110211469665977,,full,,0,16384,1443328,,0.0,task_000/cell_0396,,,0.0,0.0010999850928783417,6,completed,,,,,0.009961960025042885,0.5108141386582583
948,0.0625,2,397,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.027862100250225955,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.04455543742687571,0.2872647935267043,,unbiased,,948,16384,2229760,,0.4291328334814884,task_001/cell_0397,,,0.23354221812472575,0.0014740265905857086,6,completed,,,,,-0.10115531562188965,0.7085633800853025
58,0.00390625,4,398,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.4042858742616276,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.005679343715955987,0.17480873923697438,,unbiased,,307,16384,2754048,,0.17386952218771945,task_002/cell_0398,,,0.11925726854652319,0.0014859586954116821,6,completed,,,,,-0.013380794465093993,0.5712762775944977
1,1.52587890625e-05,8,399,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.805343256957572,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0020826951657038455,0.13727483456766087,,unbiased,,9,16384,3802624,,0.07554598306326926,task_003/cell_0399,,,0.05937557425025965,0.0031399205327033997,6,completed,,,,,-0.016488780796233674,0.5300855963703199
0,2.3283064365386963e-10,16,400,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.88810867981311,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.0012006037351444232,0.13023728149005542,,unbiased,,0,16384,6685184,,0.03738770350817769,task_004/cell_0400,,,0.02969409080609328,0.0022095367312431335,6,completed,,,,,-0.0096929815264483,0.511817021726922
0,5.421010862427522e-20,32,401,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9456499555857264,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.00044066088987197385,0.12452944452851078,,unbiased,,0,16384,12976640,,0.017266915447910126,task_005/cell_0401,,,0.01457940659634323,0.0015165172517299652,6,completed,,,,,-0.0054772607622130135,0.5050338037845101
0,0.0625,2,402,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.9629217788399692,,,,True,0.12204853768993047,0.5052534361363766,,,one_step,,0.000437001578269359,0.12087568161561002,,full,,0,16384,1443328,,0.0,task_006/cell_0402,,,0.0,0.0011055096983909607,7,completed,,,,,-0.0010687734180456158,0.5008834522233625
962,0.0625,2,403,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,,,0.00010679496923259874,,,,False,0.12204853768993047,0.5052534361363766,,,one_step,,0.7559433944531045,1.7350976826455664,,unbiased,,962,16384,2229760,,0.4800168385995414,task_007/cell_0403,,,0.24264727999878205,0.0032559186220169067,7,completed,,,,,-1.4509883247021638,0.7984074742754123
