batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,independent_ks_mean,independent_mean_absolute_error,independent_positive_mass_error,independent_variance_relative_error,independent_w1_mean,initialization,integrability_certificate,joint_sign_total_variation,ks_mean,mean_absolute_error,method,minimum_ess_fraction,off_diagonal_correlation_rms,particles,peak_gpu_bytes,positive_mass_error,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,156,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5503779987961842,16,0.1233272178660236,0.061964023103764726,0.0021318221455002007,0.1415401199091309,0.06332058596750473,standard normal at finite u_max,infinite,0.016811943871284207,0.12332721786602359,0.0619640231037646,naive,0.20151901617413637,0.05069376679395257,8192,37755904,0.0021318276275625603,42,16777216,0.7520841881632805,2,completed,512,20.0,0.141540119909131,0.063320933859771
4,184,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.6832588452466754,16,0.11703386155821073,0.05989039819274705,0.005896614405047684,0.19347334480757547,0.06465896550874331,standard normal at finite u_max,infinite,0.02920768409826944,0.11703386155821074,0.05989039819274708,naive,0.4596253238374756,0.08400278182309005,8192,37755904,0.005896618516594773,26,67108864,2.921824671328068,1,completed,2048,20.0,0.1934733448075754,0.06465970360893877
4,212,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8919844409399803,64,0.12796842490617272,0.028543068724865672,1.3000392207196398e-08,0.17028468502407856,0.028566714961169092,standard normal at finite u_max,infinite,1.3000721499345502e-08,0.12796842490617272,0.02854306872486534,naive,0.0001220703125,0.0,8192,5180928,1.3000722054457015e-08,51,4194304,0.20388923585414886,0,completed,128,20.0,0.1702846850240789,0.02856715309697899
4,240,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.694497361554562,64,0.19379831095585676,0.05592446154310371,1.3000392207196398e-08,0.7193091650584422,0.05592595691136578,standard normal at finite u_max,infinite,1.3000723386724644e-08,0.19379831095585676,0.05592446154310382,naive,0.0001220703125,0.0,8192,5180928,1.300072272059083e-08,51,4194304,0.20533926784992218,4,completed,128,20.0,0.7193091650584429,0.055926236819421306
4,268,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.5580385833724765,64,0.14838564538339116,0.039513981018403865,1.3000392207196398e-08,0.08352422916022995,0.039556773022693156,standard normal at finite u_max,infinite,1.3000722498546224e-08,0.14838564538339116,0.0395139810184042,naive,0.00019189525860934195,0.0,8192,5180928,1.3000722942635434e-08,132,16777216,0.7737663835287094,3,completed,512,20.0,0.08352422916022939,0.039557462938721075
4,296,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8674879080449969,64,0.1266557438532896,0.030376602668962693,1.3000392207196398e-08,0.10516993277078135,0.03042223775766755,standard normal at finite u_max,infinite,1.3000721554856653e-08,0.1266557438532896,0.030376602668962582,naive,0.15363238230958698,0.0,8192,5180928,1.3000722387523922e-08,81,67108864,2.925491325557232,2,completed,2048,20.0,0.10516993277078113,0.030422388529310947
4,324,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.00899984757163026,64,0.3962944594991683,0.07958255594438376,1.3000392415363216e-08,0.6498372189946522,0.08558828837061266,standard normal at finite u_max,infinite,1.0400577551268312e-07,0.3962944594991683,0.07958255594438382,naive,0.0001220703125,0.36482416126528744,8192,37777408,1.3000722387523922e-08,68,4194304,0.21691837161779404,1,completed,128,20.0,0.6498372189946523,0.08558806188168044
4,352,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5238838142718226,64,0.1782399586113419,0.03573944870069637,1.3000392415363216e-08,0.43190841639422395,0.045037758663446927,standard normal at finite u_max,infinite,1.0400577606779463e-07,0.1782399586113419,0.03573944870069634,naive,0.00012240174063566498,0.13724151128293907,8192,37777408,1.3000722498546224e-08,228,16777216,0.8247751444578171,0,completed,512,20.0,0.43190841639422395,0.045037778377996926
4,380,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5365720995492057,64,0.1857445477536421,0.032878548668725,1.3000392415363216e-08,0.5257789817877913,0.042940375993882576,standard normal at finite u_max,infinite,1.0400577695597305e-07,0.1857445477536421,0.03287854866872503,naive,0.00012207566245458804,0.18053375985747205,8192,37777408,1.300072272059083e-08,227,16777216,0.8237056136131287,4,completed,512,20.0,0.5257789817877911,0.042940740551711654
4,408,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.580177157964736,64,0.11317422407880753,0.023806589960959634,1.3000392415363216e-08,0.2944917242112868,0.027351460401805153,standard normal at finite u_max,infinite,1.0400577506859391e-07,0.11317422407880752,0.023806589960959607,naive,0.00034166893259378117,0.04819355801093649,8192,37777408,1.3000722498546224e-08,566,67108864,3.142732933163643,3,completed,2048,20.0,0.2944917242112868,0.027351880123991423
4,436,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9900702495466754,16,0.303984095121611,0.6218212072057288,0.24359114530938725,0.08976215466816195,0.6260985995817213,standard normal at finite u_max,infinite,0.24359114525038877,0.303984095121611,0.6218212072057286,naive,0.04073557577310206,0.0,8192,5179904,0.24359114525038827,13,4194304,0.19457422196865082,2,completed,128,20.0,0.08976215466816218,0.6260995922791268
4,464,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9049009985025577,16,0.21519332236302668,0.435170939620689,0.1694072477673783,0.15373282760093376,0.43993236480754927,standard normal at finite u_max,infinite,0.16940724770837878,0.21519332236302668,0.43517093962068887,naive,0.43488386594007195,0.0,8192,5179904,0.16940724770837956,4,16777216,0.7352452725172043,1,completed,512,20.0,0.15373282760093443,0.4399337924382921
4,492,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9836405437992407,16,0.15149946250476365,0.3030403048945304,0.1242459075317392,0.15892712901546902,0.3169991497057125,standard normal at finite u_max,infinite,0.124245907472741,0.15149946250476365,0.30304030489453027,naive,0.4959973893736,0.0,8192,5179904,0.12424590747274034,3,67108864,2.9001630917191505,0,completed,2048,20.0,0.15892712901546924,0.31699813778698077
4,520,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9706455185177291,16,0.16682368919017754,0.3254064955283934,0.13131534648871496,0.1591748858889841,0.3381140837136135,standard normal at finite u_max,infinite,0.13131534642971543,0.16682368919017754,0.3254064955283934,naive,0.4960085218274577,0.0,8192,5179904,0.13131534642971632,3,67108864,2.8956661596894264,4,completed,2048,20.0,0.15917488588898476,0.33811464162181987
4,548,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.794034527784207,16,0.5798645478863736,1.2789059382309913,0.541878663287745,0.9673066529599215,1.297929872012175,standard normal at finite u_max,infinite,0.9981044435739697,0.5798645478863738,1.2789059382309909,naive,0.0001431889819134903,0.1911274049800181,8192,37755904,0.5418786632434951,27,4194304,0.20029976963996887,3,completed,128,20.0,0.9673066529599215,1.2979299441869299
4,576,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.981391983260605,16,0.5450883819494762,1.234646221756574,0.48244057337326507,0.8042776612431446,1.2428404150221133,standard normal at finite u_max,infinite,0.9542176186701321,0.5450883819494763,1.2346462217565737,naive,0.10619465026239157,0.25231991411876104,8192,37755904,0.4824405733290148,35,16777216,0.7457537651062012,2,completed,512,20.0,0.8042776612431447,1.2428402161249212
4,604,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9696615753351484,16,0.1742844468683475,0.35455648519833527,0.14833823723037826,0.10779882072538526,0.3712402292756537,standard normal at finite u_max,infinite,0.5813854448982592,0.1742844468683475,0.3545564851983353,naive,0.4836643414890529,0.11838957648562952,8192,37755904,0.14833823717137878,10,67108864,2.904029242694378,1,completed,2048,20.0,0.10779882072538562,0.3712407296498242
4,632,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9275173760310822,64,0.30563273772121435,0.6268471393586741,0.3051468870622363,0.9922767305577984,0.7349642890134138,standard normal at finite u_max,infinite,0.3051468870622347,0.30563273772121435,0.6268471393586743,naive,0.0001221307970484022,0.0,8192,5180928,0.3051468870622338,41,4194304,0.20003168284893036,0,completed,128,20.0,0.9922767305577984,0.7349643347888895
4,660,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9213388564855529,64,0.6612983673059024,1.5163017498852016,0.6611918983959808,0.8609121171753896,1.5383462780118302,standard normal at finite u_max,infinite,0.6611918983959819,0.6612983673059024,1.5163017498852016,naive,0.00012214435235948805,0.0,8192,5180928,0.6611918983959832,41,4194304,0.20005453377962112,4,completed,128,20.0,0.8609121171753896,1.538343267049493
4,688,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9164544091714528,64,0.699309721991251,1.7375957948446232,0.6948531129377638,0.9897954102734844,1.7375960915001087,standard normal at finite u_max,infinite,0.694853112937764,0.699309721991251,1.7375957948446232,naive,0.00013789215180770053,0.0,8192,5180928,0.6948531129377662,123,16777216,0.7719159498810768,3,completed,512,20.0,0.9897954102734844,1.7375943107495293
4,716,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5851919491215934,64,0.7275756077370013,1.8057153681628066,0.6948531129377638,0.9904955988663556,1.805717441243452,standard normal at finite u_max,infinite,0.6948531129377665,0.7275756077370013,1.8057153681628066,naive,0.0025156309973840465,0.0,8192,5180928,0.6948531129377662,101,67108864,2.9254154562950134,2,completed,2048,20.0,0.9904955988663556,1.8057186455676448
4,744,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.004784351776239053,64,0.48979200690694014,0.766382256044388,0.3538601652966773,0.9985350988960522,0.8908936487519804,standard normal at finite u_max,infinite,0.9761350792596941,0.48979200690694014,0.766382256044388,naive,0.0001220703125,0.4051655746535842,8192,37777408,0.3538601652966753,55,4194304,0.21361710131168365,1,completed,128,20.0,0.9985350988960522,0.890897058716251
4,772,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.7999850769066628,64,0.7162179071470991,1.6781379641396619,0.6948531129377636,0.9958154623800294,1.6937547150188301,standard normal at finite u_max,infinite,0.9999248253264051,0.7162179071470991,1.6781379641396619,naive,0.0001220898182349918,0.2809869360345676,8192,37777408,0.6948531129377662,177,16777216,0.821668304502964,0,completed,512,20.0,0.9958154623800293,1.69375374739781
4,800,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.8498274193067901,64,0.7114807358288177,1.6388636956835745,0.6948531129377636,0.9969827740215206,1.6653524779836009,standard normal at finite u_max,infinite,0.9999248253264069,0.7114807358288175,1.6388636956835745,naive,0.00012207496645331726,0.2437669461363284,8192,37777408,0.6948531129377662,176,16777216,0.8230621963739395,4,completed,512,20.0,0.9969827740215206,1.6653523502105636
4,828,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.5999076312595019,64,0.65210954448774,1.5763856870494215,0.6461398347033228,0.9913073486425522,1.5843703894136845,standard normal at finite u_max,infinite,0.9998288189780843,0.6521095444877401,1.576385687049422,naive,0.0001314916447802714,0.08783192003264387,8192,37777408,0.6461398347033248,534,67108864,3.1212547346949577,3,completed,2048,20.0,0.9913073486425523,1.5843700382872576
4,856,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.5064212068690276,16,0.019145278837392074,0.001609149500820823,0.0067292600599517804,0.1535584677355013,0.025997818823985816,standard normal at finite u_max,infinite,0.006729260556446459,0.019145278837392074,0.001609149500820863,naive,0.49840877593856225,0.0,8192,5179904,0.00672926055644707,1,4194304,0.19099906831979752,2,completed,128,20.0,0.15355846773550152,0.02599880275349299
4,884,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.9972702370918348,16,0.009779244666209636,0.005386332096644335,0.0005159100135988526,0.01734998685007272,0.006693075155146153,standard normal at finite u_max,finite,0.0005159095171040629,0.009779244666209636,0.005386332096644299,naive,0.4976497360975981,0.0,8192,5179904,0.0005159095171037853,1,16777216,0.7333021312952042,1,completed,512,20.0,0.01734998685007294,0.006692608821358902
4,912,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.9237464181767446,16,0.012790793211333251,0.012348074621776565,0.0008324787394627942,0.04648455229913129,0.01348626977141617,standard normal at finite u_max,finite,0.0008324792359583888,0.012790793211333251,0.012348074621776598,naive,0.49803192208469593,0.0,8192,5179904,0.0008324792359578614,1,67108864,2.8903406262397766,0,completed,2048,20.0,0.046484552299131066,0.013486645229890085
4,940,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.9855701124604828,16,0.009893647362616775,0.004668246175217716,0.007477502348030907,0.015212412321371716,0.007407295951145632,standard normal at finite u_max,finite,0.007477501851535506,0.009893647362616775,0.004668246175217684,naive,0.498892143533311,0.0,8192,5179904,0.007477501851536061,1,67108864,2.89365067332983,4,completed,2048,20.0,0.015212412321372493,0.007406075609156676
4,968,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6200224809226643,16,0.020852271593239834,0.01787713717807935,0.01634115262499125,0.03107771608735989,0.02082520271380945,standard normal at finite u_max,infinite,0.10028663473520838,0.020852271593239834,0.017877137178079344,naive,0.4049360591580407,0.03496557943388497,8192,37755904,0.01634115237674351,3,4194304,0.27117061614990234,3,completed,128,20.0,0.031077716087359805,0.020825559300532967
4,996,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6247134060639515,16,0.025865877654492428,0.022333816073250863,0.018041892294301025,0.057161177621277204,0.025204831959800035,standard normal at finite u_max,finite,0.11583467282075446,0.025865877654492428,0.022333816073250863,naive,0.48433695702354546,0.04741242330758292,8192,37755904,0.018041892170177175,3,16777216,0.7520328015089035,2,completed,512,20.0,0.05716117762127719,0.02520525963281553
4,1024,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.938905270482426,16,0.04345324628272617,0.04264085618608756,0.030845199740213887,0.08591027611846923,0.04835190410616892,standard normal at finite u_max,finite,0.13132867625396577,0.04345324628272616,0.042640856186087574,naive,0.49177838311650224,0.06858220702336872,8192,37755904,0.030845199864337723,4,67108864,2.9799774885177612,1,completed,2048,20.0,0.08591027611846923,0.0483520115921219
4,1052,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.9305563341295695,64,0.07689880865107934,0.09679831326613483,0.04815584602897982,0.30904746809206785,0.0968048807067909,standard normal at finite u_max,infinite,0.04815584540015874,0.07689880865107934,0.09679831326613485,naive,0.4289042101422631,0.0,8192,5180928,0.04815584540015805,2,4194304,0.33868711441755295,0,completed,128,20.0,0.3090474680920674,0.09680414889184212
4,1080,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.596940429835079,64,0.01738680710658974,0.006058912015691843,0.002725437404909492,0.04013138920649473,0.013310833806986715,standard normal at finite u_max,infinite,0.0027254367760884413,0.01738680710658974,0.006058912015691894,naive,0.4740070489871652,0.0,8192,5180928,0.0027254367760877196,1,4194304,0.19009756296873093,4,completed,128,20.0,0.04013138920649428,0.013311490364226852
4,1108,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.5714578835324782,64,0.082218946746758,0.0929890888636643,0.06842804390375379,0.10698605517748905,0.09368688283319364,standard normal at finite u_max,infinite,0.06842804327493204,0.082218946746758,0.09298908886366436,naive,0.4349360915042434,0.0,8192,5180928,0.0684280432749319,2,16777216,0.7322212532162666,3,completed,512,20.0,0.10698605517748927,0.0936860456120066
4,1136,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,weak_mixture,0.828518000193076,64,0.029680726050105077,0.03152280499755224,0.027309177755342917,0.0819201567777198,0.033068559889261606,standard normal at finite u_max,infinite,0.02730917712652109,0.029680726050105077,0.031522804997552285,naive,0.4984720593373951,0.0,8192,5180928,0.027309177126520923,1,67108864,2.9559865295886993,2,completed,2048,20.0,0.08192015677771958,0.03306836684151716
4,1164,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.7910682463195787,64,0.03743689109784998,0.03451241081210321,0.03311124041141785,0.02480362055486797,0.03587004544410757,standard normal at finite u_max,infinite,0.13577393129513893,0.03743689109784998,0.034512410812103246,naive,0.42906338732391275,0.035929641354558166,8192,37777408,0.03311123978259605,5,4194304,0.19589031487703323,1,completed,128,20.0,0.024803620554867845,0.035869709396960214
4,1192,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.6554385700215735,64,0.028219209268918445,0.02739218900054813,0.02077358954556007,0.03879432270127452,0.029328859024238974,standard normal at finite u_max,infinite,0.10445502043341973,0.028219209268918445,0.027392189000548132,naive,0.4671450478232156,0.03670460194674156,8192,37777408,0.020773589231149227,4,16777216,0.7571324706077576,0,completed,512,20.0,0.03879432270127449,0.029328628808701393
4,1220,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.5264346281223633,64,0.02520879212188095,0.017998293121741265,0.018772169655401565,0.06615766926592104,0.02213588502282735,standard normal at finite u_max,infinite,0.1141958731622476,0.02520879212188095,0.01799829312174129,naive,0.4845493830572201,0.03486589963181059,8192,37777408,0.018772169340990658,4,16777216,0.7535310238599777,4,completed,512,20.0,0.06615766926592101,0.02213632401451656
4,1248,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,weak_mixture,0.8589014549392207,64,0.03766731569596571,0.03410430897409263,0.03067763789730761,0.052778037688193224,0.03566298994732218,standard normal at finite u_max,infinite,0.14156716969612237,0.03766731569596571,0.03410430897409264,naive,0.49555225837126987,0.05266307506200558,8192,37777408,0.03067763742569133,5,67108864,2.978923477232456,3,completed,2048,20.0,0.05277803768819339,0.03566268488421221
4,17,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.6056986562399658,16,0.09235805069400366,0.050365975509015115,0.0025158064933634705,0.07093108681620308,0.0504532117308344,standard normal at finite u_max,infinite,0.0025158119754282544,0.09235805069400366,0.05036597550901534,unbiased,0.06433158805557677,0.0,8192,5179904,0.0025158119754266073,16,4194304,0.20693866908550262,2,completed,128,20.0,0.07093108681620253,0.05045225650808039
4,45,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7004954384299072,16,0.04771596013038748,0.02360469329113557,0.002876364798171549,0.07347798853610421,0.023870526338752293,standard normal at finite u_max,infinite,0.0028763702802346407,0.04771596013038748,0.02360469329113557,unbiased,0.43238142180563344,0.0,8192,5179904,0.0028763702802343527,10,16777216,0.7597982250154018,1,completed,512,20.0,0.07347798853610388,0.023870406034371613
4,73,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.604269020562132,16,0.04695589984315801,0.020735229703230607,0.003201894436323016,0.1296998135911187,0.023653901252861317,standard normal at finite u_max,infinite,0.003201899918386819,0.04695589984315801,0.020735229703230607,unbiased,0.4827259507602783,0.0,8192,5179904,0.003201899918385931,9,67108864,2.9801321551203728,0,completed,2048,20.0,0.12969981359111837,0.023656846362983736
4,101,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.5979235157789854,16,0.05232526359174891,0.026589637183379033,0.004208757336887303,0.21915738073935143,0.026895929067626174,standard normal at finite u_max,infinite,0.004208751854825639,0.05232526359174891,0.026589637183378922,unbiased,0.4777227421882227,0.0,8192,5179904,0.0042087518548242775,10,67108864,2.9756488911807537,4,completed,2048,20.0,0.2191573807393521,0.026894776895237824
4,129,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.7691432227912578,16,0.1022456466027119,0.04623874815697743,0.002824145935381245,0.20705789275533043,0.053356731939756014,standard normal at finite u_max,infinite,0.020736342543020994,0.10224564660271192,0.04623874815697748,unbiased,0.00012732220078126634,0.08489318977589388,8192,37755904,0.002824150046928417,44,4194304,0.21469707787036896,3,completed,128,20.0,0.2070578927553302,0.05335715870655729
4,157,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.9167310628420434,16,0.08057710552115716,0.04141298568074418,0.0020056446689998703,0.13654416906601147,0.044056539990697634,standard normal at finite u_max,infinite,0.015759971581798007,0.08057710552115716,0.04141298568074418,unbiased,0.22622048805111816,0.0658441335347019,8192,37755904,0.002005650151062549,46,16777216,0.7721288688480854,2,completed,512,20.0,0.13654416906601147,0.044056289235795916
4,185,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.5449167519992513,16,0.10799538214972497,0.05566449139399836,0.002548529967457802,0.1262834984788453,0.057412428369040695,standard normal at finite u_max,infinite,0.01990231491712737,0.10799538214972497,0.05566449139399823,unbiased,0.46580165306230087,0.06778999993371165,8192,37755904,0.002548534079004572,26,67108864,2.9891327507793903,1,completed,2048,20.0,0.12628349847884543,0.05741244746255012
4,213,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8703418976493111,64,0.09843827340684624,0.020107298484339675,1.3000392207196398e-08,0.2274632840974562,0.02014017406614166,standard normal at finite u_max,infinite,1.300072272059083e-08,0.09843827340684624,0.020107298484339786,unbiased,0.0001220703125,0.0,8192,5180928,1.300072272059083e-08,51,4194304,0.21003670245409012,0,completed,128,20.0,0.22746328409745586,0.020139581886187048
4,241,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.8982885662497812,64,0.07711051143076109,0.016744252713380203,1.3000392207196398e-08,0.20096694885750355,0.017836097548372086,standard normal at finite u_max,infinite,1.3000723941836156e-08,0.07711051143076109,0.016744252713380536,unbiased,0.0001220703125,0.0,8192,5180928,1.3000722054457015e-08,52,4194304,0.21031851693987846,4,completed,128,20.0,0.20096694885750377,0.017835001050458085
4,269,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.9156380569927488,64,0.13550430481596099,0.03795538759942274,1.3000392207196398e-08,0.009263844536598231,0.037961750630879386,standard normal at finite u_max,infinite,1.3000722109968166e-08,0.13550430481596099,0.03795538759942252,unbiased,0.00015298445986965386,0.0,8192,5180928,1.3000722165479317e-08,135,16777216,0.794484693557024,3,completed,512,20.0,0.009263844536598564,0.03796262181868092
4,297,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,gaussian,0.7994067827587549,64,0.1342577305428989,0.03734754791103534,1.3000392207196398e-08,0.13415300936523888,0.03753464761949647,standard normal at finite u_max,infinite,1.3000722942635434e-08,0.1342577305428989,0.03734754791103545,unbiased,0.33429760065490377,0.0,8192,5180928,1.300072272059083e-08,85,67108864,2.9934374429285526,2,completed,2048,20.0,0.13415300936523855,0.037533681532170245
4,325,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.006843798348218233,64,0.29325347782381045,0.04453244484332834,1.3000392415363216e-08,0.6930306631578735,0.06605841804228536,standard normal at finite u_max,infinite,1.0400577584575003e-07,0.29325347782381045,0.04453244484332834,unbiased,0.0001220703125,0.3055284891658475,8192,37777408,1.3000722498546224e-08,68,4194304,0.21964582800865173,1,completed,128,20.0,0.6930306631578735,0.06605863045661049
4,353,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8128310126051048,64,0.20949684015454392,0.04158760781636274,1.3000392415363216e-08,0.48988412067193843,0.05012207697083594,standard normal at finite u_max,infinite,1.0400577595677233e-07,0.20949684015454392,0.04158760781636277,unbiased,0.000123681514065612,0.18107858328993845,8192,37777408,1.3000722498546224e-08,231,16777216,0.8440746888518333,0,completed,512,20.0,0.48988412067193843,0.05012277849366051
4,381,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.8102415553609849,64,0.25417011049306276,0.048958802703935225,1.3000392415363216e-08,0.5429758799665431,0.057550090369883636,standard normal at finite u_max,infinite,1.0400577740006226e-07,0.25417011049306276,0.048958802703935225,unbiased,0.00012311001386025586,0.22203819375698738,8192,37777408,1.3000722165479317e-08,232,16777216,0.8516993150115013,4,completed,512,20.0,0.5429758799665433,0.05755088039911853
4,409,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,gaussian,0.6314653521732402,64,0.25855393056542364,0.06133961344420216,1.3000392415363216e-08,0.39961083232077355,0.06322535648699726,standard normal at finite u_max,infinite,1.0400577390285973e-07,0.25855393056542364,0.061339613444202065,unbiased,0.00027936108697022903,0.08229333937529656,8192,37777408,1.300072227650162e-08,604,67108864,3.2356356643140316,3,completed,2048,20.0,0.3996108323207737,0.06322533938862862
4,437,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9562235986875136,16,0.13479743598646432,0.24543522324170652,0.09637393257159194,0.14452928883805916,0.2562345253898399,standard normal at finite u_max,infinite,0.09637393251259363,0.13479743598646432,0.24543522324170636,unbiased,0.05114657086658028,0.0,8192,5179904,0.09637393251259307,10,4194304,0.19606909528374672,2,completed,128,20.0,0.14452928883805916,0.2562336368616904
4,465,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7074903150175523,16,0.012937896279666794,0.005908355373239457,0.000350726581844929,0.012289135739078194,0.012793920764010766,standard normal at finite u_max,infinite,0.0003507265228451517,0.012937896279666794,0.005908355373239596,unbiased,0.46952191573350627,0.0,8192,5179904,0.00035072652284612316,1,16777216,0.7495863176882267,1,completed,512,20.0,0.012289135739078416,0.012795003379218779
4,493,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6585747050024973,16,0.02733020695848537,0.04296760958774819,0.01589935205287346,0.023564293133769176,0.04692192128205345,standard normal at finite u_max,infinite,0.01589935199387446,0.02733020695848537,0.042967609587748035,unbiased,0.48841673789030465,0.0,8192,5179904,0.01589935199387471,1,67108864,2.9650234431028366,0,completed,2048,20.0,0.023564293133768843,0.04692146657241511
4,521,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5234398110865461,16,0.014910700924716913,0.011721615434474947,0.005162042961332547,0.031119104751431204,0.023328836299654227,standard normal at finite u_max,infinite,0.005162043020331741,0.014910700924716913,0.011721615434475086,unbiased,0.5234398110865462,0.0,8192,5179904,0.005162043020331408,0,67108864,2.9745891131460667,4,completed,2048,20.0,0.03111910475143098,0.023328657287554976
4,549,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.8436127554827607,16,0.48787582770794835,1.091305670519771,0.4659078857377003,0.7348778957308618,1.092902382377356,standard normal at finite u_max,infinite,0.9940237035054111,0.48787582770794835,1.0913056705197706,unbiased,0.00018256296807881735,0.43876209554551926,8192,37755904,0.4659078857082002,27,4194304,0.20705502852797508,3,completed,128,20.0,0.7348778957308617,1.0929031403200287
4,577,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.5548065045294533,16,0.13705947121049644,0.23283519242787282,0.0879037368724003,0.078938624201213,0.251758639289516,standard normal at finite u_max,infinite,0.5180655593126638,0.13705947121049644,0.2328351924278727,unbiased,0.09500344549416605,0.23933899703027517,8192,37755904,0.08790373682815053,17,16777216,0.7600244358181953,2,completed,512,20.0,0.07893862420121284,0.251757997829982
